title="d2z6      Re=86000     iterations=400001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.022364
0.006849 0.100559
0.009589 0.138901
0.012329 0.155923
0.015068 0.161743
0.017808 0.162497
0.020548 0.162897
0.023288 0.162798
0.026027 0.161857
0.028767 0.161714
0.031507 0.161036
0.034247 0.160005
0.036986 0.159288
0.039726 0.158307
0.042466 0.156699
0.045205 0.155488
0.047945 0.153617
0.050685 0.151554
0.053425 0.149419
0.056164 0.146980
0.058904 0.144143
0.061644 0.141688
0.064384 0.138653
0.067123 0.135917
0.069863 0.133525
0.072603 0.131169
0.075342 0.129187
0.078082 0.128348
0.080822 0.127359
0.083562 0.127529
0.086301 0.128580
0.089041 0.129933
0.091781 0.132026
0.094521 0.135378
0.097260 0.138335
0.100000 0.142345
0.102740 0.146836
0.105479 0.151353
0.108219 0.155898
0.110959 0.161538
0.113699 0.166280
0.116438 0.171582
0.119178 0.176994
0.121918 0.182368
0.124658 0.187076
0.127397 0.192961
0.130137 0.197547
0.132877 0.202397
0.135616 0.207327
0.138356 0.212333
0.141096 0.215981
0.143836 0.221105
0.146575 0.225444
0.149315 0.229544
0.152055 0.233997
0.154795 0.239411
0.157534 0.243921
0.160274 0.249733
0.163014 0.255904
0.165753 0.261604
0.168493 0.266607
0.171233 0.271441
0.173973 0.273579
0.176712 0.275035
0.179452 0.275508
0.182192 0.275715
0.184932 0.276186
0.187671 0.278040
0.190411 0.279450
0.193151 0.281030
0.195890 0.282563
0.198630 0.283451
0.201370 0.284651
0.204110 0.285753
0.206849 0.286572
0.209589 0.287584
0.212329 0.288460
0.215068 0.289545
0.217808 0.290551
0.220548 0.291559
0.223288 0.292878
0.226027 0.294249
0.228767 0.295287
0.231507 0.296881
0.234247 0.297350
0.236986 0.297270
0.239726 0.296896
0.242466 0.295183
0.245205 0.293184
0.247945 0.291986
0.250685 0.289792
0.253425 0.289028
0.256164 0.288744
0.258904 0.287928
0.261644 0.288165
0.264384 0.288317
0.267123 0.287598
0.269863 0.288191
0.272603 0.287643
0.275342 0.287442
0.278082 0.287459
0.280822 0.287030
0.283562 0.286384
0.286301 0.286115
0.289041 0.284677
0.291781 0.283974
0.294521 0.283027
0.297260 0.282317
0.300000 0.282062
0.302740 0.281899
0.305479 0.281080
0.308219 0.280598
0.310959 0.278892
0.313699 0.277266
0.316438 0.275084
0.319178 0.272808
0.321918 0.269959
0.324658 0.267779
0.327397 0.264467
0.330137 0.262277
0.332877 0.259161
0.335616 0.256910
0.338356 0.253873
0.341096 0.252004
0.343836 0.248764
0.346575 0.247163
0.349315 0.244019
0.352055 0.242249
