title="d2z6      Re=86000     iterations=70001 "
 zone t="d2z6"variables=u/U,Y
-0.000009 0.000000
0.011611 0.002283
0.026243 0.004566
0.031787 0.006849
0.030058 0.009132
0.029472 0.011416
0.026116 0.013699
0.025421 0.015982
0.022170 0.018265
0.021799 0.020548
0.018652 0.022831
0.018539 0.025114
0.015284 0.027397
0.014988 0.029680
0.011402 0.031963
0.010489 0.034247
0.006754 0.036530
0.005182 0.038813
0.001832 0.041096
-0.000020 0.043379
-0.002410 0.045662
-0.003981 0.047945
-0.005127 0.050228
-0.006065 0.052511
-0.006031 0.054795
-0.006250 0.057078
-0.005427 0.059361
-0.005088 0.061644
-0.004134 0.063927
-0.003579 0.066210
-0.002999 0.068493
-0.002442 0.070776
-0.002240 0.073059
-0.001630 0.075342
-0.001574 0.077626
-0.000845 0.079909
-0.000868 0.082192
-0.000047 0.084475
-0.000199 0.086758
0.000738 0.089041
0.000479 0.091324
0.001585 0.093607
0.001293 0.095890
0.002716 0.098174
0.002634 0.100457
0.005003 0.102740
0.005777 0.105023
0.009745 0.107306
0.011070 0.109589
0.015009 0.111872
0.015002 0.114155
0.017756 0.116438
0.016966 0.118721
0.020185 0.121005
0.019527 0.123288
0.023458 0.125571
0.022654 0.127854
0.026887 0.130137
0.025310 0.132420
0.028528 0.134703
0.024608 0.136986
0.024453 0.139269
0.017103 0.141553
0.013641 0.143836
0.004396 0.146119
0.000339 0.148402
-0.008908 0.150685
-0.011905 0.152968
-0.020768 0.155251
-0.023262 0.157534
-0.031936 0.159817
-0.034365 0.162100
-0.042873 0.164384
-0.045657 0.166667
-0.053998 0.168950
-0.057320 0.171233
-0.065300 0.173516
-0.069150 0.175799
-0.076544 0.178082
-0.080836 0.180365
-0.087296 0.182648
-0.091972 0.184932
-0.097203 0.187215
-0.102248 0.189498
-0.106104 0.191781
-0.111419 0.194064
-0.113860 0.196347
-0.119217 0.198630
-0.120262 0.200913
-0.125471 0.203196
-0.125198 0.205479
-0.130093 0.207763
-0.128537 0.210046
-0.132907 0.212329
-0.130235 0.214612
-0.134065 0.216895
-0.130471 0.219178
-0.134008 0.221461
-0.130122 0.223744
-0.133479 0.226027
-0.130191 0.228311
-0.133637 0.230594
-0.131710 0.232877
-0.135543 0.235160
-0.135134 0.237443
-0.139059 0.239726
-0.139909 0.242009
-0.143805 0.244292
-0.145175 0.246575
-0.150161 0.248858
-0.152049 0.251142
-0.156617 0.253425
-0.158617 0.255708
-0.164025 0.257991
-0.165508 0.260274
-0.170231 0.262557
-0.171094 0.264840
-0.175692 0.267123
-0.176124 0.269406
-0.180108 0.271689
-0.180868 0.273973
-0.184769 0.276256
-0.187050 0.278539
-0.191983 0.280822
-0.197839 0.283105
-0.202910 0.285388
-0.212105 0.287671
-0.218285 0.289954
-0.225576 0.292237
-0.227406 0.294521
-0.222563 0.296804
-0.217762 0.299087
-0.197629 0.301370
-0.185413 0.303653
-0.156643 0.305936
-0.142075 0.308219
-0.111659 0.310502
-0.092456 0.312785
-0.062948 0.315068
-0.056407 0.317352
-0.034195 0.319635
-0.025716 0.321918
-0.018460 0.324201
-0.019443 0.326484
-0.019570 0.328767
-0.021883 0.331050
-0.023513 0.333333
-0.025739 0.335616
-0.026099 0.337900
-0.027241 0.340183
-0.026120 0.342466
-0.027083 0.344749
-0.024972 0.347032
-0.024756 0.349315
-0.021947 0.351598
-0.021866 0.353881
-0.018450 0.356164
-0.017457 0.358447
-0.013795 0.360731
-0.012821 0.363014
-0.008837 0.365297
-0.007381 0.367580
-0.003332 0.369863
-0.001726 0.372146
0.002339 0.374429
0.004220 0.376712
0.008222 0.378995
0.010208 0.381279
0.014198 0.383562
0.016343 0.385845
0.020177 0.388128
0.022303 0.390411
0.025872 0.392694
0.027988 0.394977
0.031115 0.397260
0.033126 0.399543
0.035848 0.401826
0.037678 0.404110
0.040113 0.406393
0.041805 0.408676
0.044157 0.410959
0.045403 0.413242
0.047634 0.415525
0.048751 0.417808
0.050911 0.420091
0.051364 0.422374
0.053330 0.424658
0.053429 0.426941
0.055063 0.429224
0.054449 0.431507
0.055887 0.433790
0.054714 0.436073
0.056015 0.438356
0.053962 0.440639
0.054838 0.442922
0.051835 0.445205
0.051715 0.447489
0.048055 0.449772
0.046773 0.452055
0.041973 0.454338
0.039407 0.456621
0.034591 0.458904
0.030778 0.461187
0.025259 0.463470
0.020322 0.465753
0.015446 0.468037
0.009630 0.470320
0.004672 0.472603
-0.001689 0.474886
-0.005451 0.477169
-0.012069 0.479452
-0.015402 0.481735
-0.021897 0.484018
-0.023745 0.486301
