title="d2z6      Re=86000     iterations=140001 "
 zone t="d2z6"variables=u/U,Y
-0.000013 0.000000
-0.024079 0.002283
-0.066192 0.004566
-0.104350 0.006849
-0.136317 0.009132
-0.169162 0.011416
-0.189891 0.013699
-0.202372 0.015982
-0.207417 0.018265
-0.206992 0.020548
-0.210373 0.022831
-0.211152 0.025114
-0.214372 0.027397
-0.212975 0.029680
-0.216677 0.031963
-0.216033 0.034247
-0.220295 0.036530
-0.218655 0.038813
-0.223078 0.041096
-0.220562 0.043379
-0.224684 0.045662
-0.220167 0.047945
-0.223015 0.050228
-0.216463 0.052511
-0.216883 0.054795
-0.207518 0.057078
-0.204894 0.059361
-0.193933 0.061644
-0.188307 0.063927
-0.176122 0.066210
-0.168060 0.068493
-0.156369 0.070776
-0.146800 0.073059
-0.136381 0.075342
-0.126372 0.077626
-0.118649 0.079909
-0.109193 0.082192
-0.104641 0.084475
-0.096547 0.086758
-0.095667 0.089041
-0.089766 0.091324
-0.091621 0.093607
-0.087852 0.095890
-0.091869 0.098174
-0.089897 0.100457
-0.093827 0.102740
-0.093015 0.105023
-0.096470 0.107306
-0.096410 0.109589
-0.099655 0.111872
-0.100142 0.114155
-0.103136 0.116438
-0.103969 0.118721
-0.106860 0.121005
-0.108016 0.123288
-0.111289 0.125571
-0.112727 0.127854
-0.116045 0.130137
-0.117535 0.132420
-0.120542 0.134703
-0.121976 0.136986
-0.124772 0.139269
-0.126115 0.141553
-0.128797 0.143836
-0.130046 0.146119
-0.132507 0.148402
-0.133591 0.150685
-0.135936 0.152968
-0.136792 0.155251
-0.138845 0.157534
-0.139418 0.159817
-0.141376 0.162100
-0.141607 0.164384
-0.143288 0.166667
-0.143122 0.168950
-0.144779 0.171233
-0.144196 0.173516
-0.145597 0.175799
-0.144524 0.178082
-0.145834 0.180365
-0.144229 0.182648
-0.144996 0.184932
-0.142847 0.187215
-0.143130 0.189498
-0.140482 0.191781
-0.139799 0.194064
-0.136737 0.196347
-0.135394 0.198630
-0.132094 0.200913
-0.129701 0.203196
-0.126290 0.205479
-0.123496 0.207763
-0.120216 0.210046
-0.116421 0.212329
-0.113387 0.214612
-0.109825 0.216895
-0.107325 0.219178
-0.102688 0.221461
-0.100651 0.223744
-0.097471 0.226027
-0.096423 0.228311
-0.091040 0.230594
-0.090445 0.232877
-0.088807 0.235160
-0.089055 0.237443
-0.084469 0.239726
-0.085653 0.242009
-0.084159 0.244292
-0.085741 0.246575
-0.083261 0.248858
-0.085426 0.251142
-0.084484 0.253425
-0.086915 0.255708
-0.085714 0.257991
-0.088376 0.260274
-0.088156 0.262557
-0.090865 0.264840
-0.090313 0.267123
-0.092830 0.269406
-0.092765 0.271689
-0.094924 0.273973
-0.094083 0.276256
-0.095862 0.278539
-0.095450 0.280822
-0.097049 0.283105
-0.095696 0.285388
-0.097015 0.287671
-0.096634 0.289954
-0.097862 0.292237
-0.095569 0.294521
-0.096220 0.296804
-0.095726 0.299087
-0.095846 0.301370
-0.092334 0.303653
-0.091701 0.305936
-0.090769 0.308219
-0.090043 0.310502
-0.086496 0.312785
-0.086580 0.315068
-0.085402 0.317352
-0.085321 0.319635
-0.081548 0.321918
-0.079887 0.324201
-0.075512 0.326484
-0.072462 0.328767
-0.067652 0.331050
-0.065477 0.333333
-0.060806 0.335616
-0.057845 0.337900
-0.051548 0.340183
-0.046021 0.342466
-0.038078 0.344749
-0.031499 0.347032
-0.023382 0.349315
-0.017492 0.351598
-0.009644 0.353881
-0.004393 0.356164
0.003388 0.358447
0.008025 0.360731
0.015492 0.363014
0.019430 0.365297
0.026483 0.367580
0.029881 0.369863
0.036639 0.372146
0.039688 0.374429
0.046227 0.376712
0.049061 0.378995
0.055378 0.381279
0.058103 0.383562
0.064255 0.385845
0.066868 0.388128
0.072892 0.390411
0.075428 0.392694
0.081356 0.394977
0.083811 0.397260
0.089602 0.399543
0.091878 0.401826
0.097583 0.404110
0.099646 0.406393
0.105063 0.408676
0.106896 0.410959
0.112075 0.413242
0.113594 0.415525
0.118190 0.417808
0.119263 0.420091
0.123275 0.422374
0.123783 0.424658
0.126608 0.426941
0.126475 0.429224
0.128875 0.431507
0.128389 0.433790
0.130531 0.436073
0.129922 0.438356
0.132853 0.440639
0.131983 0.442922
0.134091 0.445205
0.132514 0.447489
0.134478 0.449772
0.132259 0.452055
0.132145 0.454338
0.129093 0.456621
0.129238 0.458904
0.125640 0.461187
0.123412 0.463470
0.118900 0.465753
0.118140 0.468037
0.113123 0.470320
0.108915 0.472603
0.103196 0.474886
0.100089 0.477169
0.093532 0.479452
0.087860 0.481735
0.081424 0.484018
0.075043 0.486301
0.068665 0.488584
0.061007 0.490868
0.054971 0.493151
0.047237 0.495434
0.041653 0.497717
0.033348 0.500000
0.028418 0.502283
0.020399 0.504566
0.016443 0.506849
0.008176 0.509132
0.005282 0.511416
-0.002139 0.513699
-0.003805 0.515982
-0.011062 0.518265
-0.011583 0.520548
-0.017519 0.522831
-0.017244 0.525114
-0.022702 0.527397
-0.022053 0.529680
-0.026442 0.531963
-0.025807 0.534247
-0.029770 0.536530
-0.028950 0.538813
-0.032283 0.541096
-0.030742 0.543379
-0.033345 0.545662
-0.030724 0.547945
-0.032680 0.550228
-0.029353 0.552511
-0.030743 0.554795
-0.027126 0.557078
-0.027990 0.559361
-0.024416 0.561644
-0.025180 0.563927
-0.022022 0.566210
-0.022595 0.568493
-0.019942 0.570776
-0.020487 0.573059
-0.018258 0.575342
-0.018790 0.577626
-0.016908 0.579909
-0.017448 0.582192
-0.015821 0.584475
-0.016221 0.586758
-0.014844 0.589041
-0.015292 0.591324
-0.014073 0.593607
-0.014509 0.595890
-0.013425 0.598174
-0.013783 0.600457
-0.012828 0.602740
-0.013219 0.605023
-0.012336 0.607306
-0.012704 0.609589
-0.011798 0.611872
-0.012074 0.614155
-0.011163 0.616438
-0.011399 0.618721
-0.010365 0.621005
-0.010547 0.623288
-0.009249 0.625571
-0.009322 0.627854
-0.007840 0.630137
-0.007751 0.632420
-0.006047 0.634703
-0.006050 0.636986
-0.004218 0.639269
-0.003908 0.641553
-0.002201 0.643836
-0.002191 0.646119
-0.000829 0.648402
-0.000463 0.650685
0.000583 0.652968
0.000516 0.655251
0.001087 0.657534
0.001498 0.659817
0.001682 0.662100
0.001757 0.664384
0.001824 0.666667
0.002316 0.668950
0.002167 0.671233
0.002601 0.673516
0.002382 0.675799
0.003099 0.678082
0.002919 0.680365
0.003680 0.682648
0.003444 0.684932
0.004506 0.687215
0.004277 0.689498
0.005450 0.691781
0.005452 0.694064
