title="d2z6      Re=86000     iterations=370001 "
 zone t="d2z6"variables=u/U,Y
-0.000017 0.000000
-0.053185 0.002283
-0.146173 0.004566
-0.236909 0.006849
-0.304513 0.009132
-0.356054 0.011416
-0.375298 0.013699
-0.366845 0.015982
-0.366017 0.018265
-0.363913 0.020548
-0.370676 0.022831
-0.364527 0.025114
-0.367901 0.027397
-0.364191 0.029680
-0.365201 0.031963
-0.356724 0.034247
-0.353365 0.036530
-0.342263 0.038813
-0.332395 0.041096
-0.319301 0.043379
-0.304287 0.045662
-0.289760 0.047945
-0.271713 0.050228
-0.258258 0.052511
-0.239640 0.054795
-0.229387 0.057078
-0.212966 0.059361
-0.205972 0.061644
-0.193198 0.063927
-0.189034 0.066210
-0.180070 0.068493
-0.178566 0.070776
-0.173740 0.073059
-0.174898 0.075342
-0.173905 0.077626
-0.176975 0.079909
-0.178835 0.082192
-0.182285 0.084475
-0.185112 0.086758
-0.187899 0.089041
-0.191075 0.091324
-0.193585 0.093607
-0.196923 0.095890
-0.198615 0.098174
-0.201652 0.100457
-0.202592 0.102740
-0.205333 0.105023
-0.206481 0.107306
-0.209348 0.109589
-0.210785 0.111872
-0.213812 0.114155
-0.214781 0.116438
-0.217409 0.118721
-0.220250 0.121005
-0.223052 0.123288
-0.221557 0.125571
-0.223953 0.127854
-0.227250 0.130137
-0.229053 0.132420
-0.227731 0.134703
-0.229873 0.136986
-0.230498 0.139269
-0.231102 0.141553
-0.231814 0.143836
-0.232423 0.146119
-0.230709 0.148402
-0.230534 0.150685
-0.230350 0.152968
-0.229275 0.155251
-0.228093 0.157534
-0.227022 0.159817
-0.224898 0.162100
-0.223854 0.164384
-0.222666 0.166667
-0.221194 0.168950
-0.219879 0.171233
-0.219069 0.173516
-0.217366 0.175799
-0.216115 0.178082
-0.214909 0.180365
-0.213871 0.182648
-0.212893 0.184932
-0.211332 0.187215
-0.209863 0.189498
-0.208955 0.191781
-0.207515 0.194064
-0.205630 0.196347
-0.204295 0.198630
-0.203335 0.200913
-0.201815 0.203196
-0.199765 0.205479
-0.197937 0.207763
-0.196893 0.210046
-0.195377 0.212329
-0.193346 0.214612
-0.191015 0.216895
-0.189417 0.219178
-0.188112 0.221461
-0.185927 0.223744
-0.181875 0.226027
-0.179688 0.228311
-0.179143 0.230594
-0.176566 0.232877
-0.170146 0.235160
-0.167419 0.237443
-0.168051 0.239726
-0.165589 0.242009
-0.158483 0.244292
-0.156566 0.246575
-0.158402 0.248858
-0.156985 0.251142
-0.152383 0.253425
-0.151999 0.255708
-0.153392 0.257991
-0.152543 0.260274
-0.151421 0.262557
-0.151758 0.264840
-0.150484 0.267123
-0.149647 0.269406
-0.151352 0.271689
-0.151789 0.273973
-0.148598 0.276256
-0.148865 0.278539
-0.153080 0.280822
-0.154050 0.283105
-0.150818 0.285388
-0.152207 0.287671
-0.157182 0.289954
-0.158432 0.292237
-0.156307 0.294521
-0.158192 0.296804
-0.161435 0.299087
-0.162461 0.301370
-0.162683 0.303653
-0.164423 0.305936
-0.165697 0.308219
-0.166835 0.310502
-0.168263 0.312785
-0.169524 0.315068
-0.170298 0.317352
-0.171372 0.319635
-0.172277 0.321918
-0.172966 0.324201
-0.173946 0.326484
-0.174520 0.328767
-0.174775 0.331050
-0.175253 0.333333
-0.175860 0.335616
-0.176196 0.337900
-0.176962 0.340183
-0.177667 0.342466
-0.178318 0.344749
