title="d2z6      Re=86000     iterations=80001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.002163
0.006849 0.012493
0.009589 0.020833
0.012329 0.028482
0.015068 0.033204
0.017808 0.036258
0.020548 0.039561
0.023288 0.041147
0.026027 0.041915
0.028767 0.043505
0.031507 0.043967
0.034247 0.043906
0.036986 0.044865
0.039726 0.044970
0.042466 0.044639
0.045205 0.045382
0.047945 0.045418
0.050685 0.045021
0.053425 0.045693
0.056164 0.045749
0.058904 0.045349
0.061644 0.045994
0.064384 0.046092
0.067123 0.045704
0.069863 0.046334
0.072603 0.046477
0.075342 0.046104
0.078082 0.046726
0.080822 0.046910
0.083562 0.046554
0.086301 0.047171
0.089041 0.047396
0.091781 0.047057
0.094521 0.047671
0.097260 0.047935
0.100000 0.047615
0.102740 0.048230
0.105479 0.048529
0.108219 0.048230
0.110959 0.048846
0.113699 0.049182
0.116438 0.048903
0.119178 0.049526
0.121918 0.049892
0.124658 0.049641
0.127397 0.050266
0.130137 0.050667
0.132877 0.050441
0.135616 0.051077
0.138356 0.051502
0.141096 0.051316
0.143836 0.051950
0.146575 0.052414
0.149315 0.052256
0.152055 0.052905
0.154795 0.053387
0.157534 0.053282
0.160274 0.053926
0.163014 0.054448
0.165753 0.054378
0.168493 0.055036
0.171233 0.055581
0.173973 0.055569
0.176712 0.056224
0.179452 0.056807
0.182192 0.056843
0.184932 0.057509
0.187671 0.058121
0.190411 0.058219
0.193151 0.058887
0.195890 0.059538
0.198630 0.059692
0.201370 0.060372
0.204110 0.061059
0.206849 0.061278
0.209589 0.061966
0.212329 0.062697
0.215068 0.062977
0.217808 0.063682
0.220548 0.064453
0.223288 0.064804
0.226027 0.065521
0.228767 0.066343
0.231507 0.066756
0.234247 0.067498
0.236986 0.068362
0.239726 0.068849
0.242466 0.069606
0.245205 0.070526
0.247945 0.071072
0.250685 0.071859
0.253425 0.072817
0.256164 0.073434
0.258904 0.074233
0.261644 0.075238
0.264384 0.075903
0.267123 0.076721
0.269863 0.077754
0.272603 0.078465
0.275342 0.079290
0.278082 0.080350
0.280822 0.081109
0.283562 0.081985
0.286301 0.083167
0.289041 0.084106
0.291781 0.084970
0.294521 0.086145
0.297260 0.088579
0.300000 0.094615
0.302740 0.104183
0.305479 0.113582
0.308219 0.121178
0.310959 0.126555
0.313699 0.130586
0.316438 0.134038
0.319178 0.138419
0.321918 0.143069
0.324658 0.148486
0.327397 0.153272
0.330137 0.156645
0.332877 0.157281
0.335616 0.156112
0.338356 0.153106
0.341096 0.150262
0.343836 0.147333
0.346575 0.145170
0.349315 0.142307
0.352055 0.140227
0.354795 0.136880
0.357534 0.134375
