title="d2z6      Re=86000     iterations=350001 "
 zone t="d2z6"variables=u/U,Y
0.000017 0.000000
0.000294 0.002283
-0.008027 0.004566
-0.027013 0.006849
-0.048251 0.009132
-0.068422 0.011416
-0.083037 0.013699
-0.089939 0.015982
-0.093230 0.018265
-0.090125 0.020548
-0.090692 0.022831
-0.088179 0.025114
-0.090181 0.027397
-0.089415 0.029680
-0.092747 0.031963
-0.093673 0.034247
-0.097970 0.036530
-0.099466 0.038813
-0.103652 0.041096
-0.103402 0.043379
-0.106156 0.045662
-0.102348 0.047945
-0.104274 0.050228
-0.101839 0.052511
-0.105347 0.054795
-0.107425 0.057078
-0.112633 0.059361
-0.119590 0.061644
-0.125893 0.063927
-0.136985 0.066210
-0.143563 0.068493
-0.157142 0.070776
-0.163028 0.073059
-0.175776 0.075342
-0.180183 0.077626
-0.188519 0.079909
-0.191682 0.082192
-0.197799 0.084475
-0.200306 0.086758
-0.206230 0.089041
-0.208113 0.091324
-0.213643 0.093607
-0.214790 0.095890
-0.219495 0.098174
-0.219791 0.100457
-0.223355 0.102740
-0.222721 0.105023
-0.225175 0.107306
-0.223469 0.109589
-0.224863 0.111872
-0.222084 0.114155
-0.222183 0.116438
-0.218289 0.118721
-0.217246 0.121005
-0.212331 0.123288
-0.210002 0.125571
-0.204484 0.127854
-0.200904 0.130137
-0.195211 0.132420
-0.190847 0.134703
-0.185333 0.136986
-0.180568 0.139269
-0.175445 0.141553
-0.170719 0.143836
-0.165878 0.146119
-0.161532 0.148402
-0.156790 0.150685
-0.153112 0.152968
-0.148779 0.155251
-0.145742 0.157534
-0.142233 0.159817
-0.140664 0.162100
-0.138892 0.164384
-0.139232 0.166667
-0.140234 0.168950
-0.142044 0.171233
-0.146065 0.173516
-0.149377 0.175799
-0.155471 0.178082
-0.159713 0.180365
-0.166584 0.182648
-0.171281 0.184932
-0.177971 0.187215
-0.182730 0.189498
-0.188453 0.191781
-0.193287 0.194064
-0.196716 0.196347
-0.199124 0.198630
-0.198509 0.200913
-0.197588 0.203196
-0.192451 0.205479
-0.187855 0.207763
-0.179905 0.210046
-0.174756 0.212329
-0.167311 0.214612
-0.162546 0.216895
-0.157809 0.219178
-0.155597 0.221461
-0.153538 0.223744
-0.152075 0.226027
-0.151349 0.228311
-0.151828 0.230594
-0.151685 0.232877
-0.151841 0.235160
-0.152082 0.237443
-0.153420 0.239726
-0.154073 0.242009
-0.154445 0.244292
-0.155366 0.246575
-0.156664 0.248858
-0.157548 0.251142
-0.158144 0.253425
-0.158897 0.255708
-0.160168 0.257991
-0.160718 0.260274
-0.161008 0.262557
-0.161320 0.264840
-0.162179 0.267123
-0.162271 0.269406
-0.162229 0.271689
-0.162287 0.273973
-0.162606 0.276256
-0.162645 0.278539
-0.162550 0.280822
-0.162550 0.283105
-0.163377 0.285388
-0.163327 0.287671
-0.163854 0.289954
-0.163724 0.292237
-0.165193 0.294521
-0.165024 0.296804
-0.165516 0.299087
-0.165123 0.301370
-0.166556 0.303653
-0.166191 0.305936
-0.165197 0.308219
-0.164488 0.310502
-0.165584 0.312785
-0.164909 0.315068
-0.162362 0.317352
-0.161396 0.319635
-0.162761 0.321918
-0.161873 0.324201
-0.159043 0.326484
-0.158209 0.328767
-0.160011 0.331050
-0.159046 0.333333
-0.157413 0.335616
-0.156668 0.337900
-0.158139 0.340183
-0.157055 0.342466
-0.156752 0.344749
-0.155848 0.347032
-0.156136 0.349315
-0.154905 0.351598
-0.155101 0.353881
-0.153906 0.356164
-0.153146 0.358447
-0.151819 0.360731
-0.151408 0.363014
-0.149907 0.365297
-0.148703 0.367580
-0.147226 0.369863
-0.145668 0.372146
-0.144017 0.374429
-0.142678 0.376712
-0.141091 0.378995
-0.138894 0.381279
-0.137329 0.383562
-0.136187 0.385845
-0.134752 0.388128
-0.132674 0.390411
-0.131330 0.392694
-0.131026 0.394977
-0.129956 0.397260
-0.127781 0.399543
-0.126676 0.401826
-0.127252 0.404110
-0.126334 0.406393
-0.123841 0.408676
-0.123057 0.410959
-0.123905 0.413242
-0.123065 0.415525
-0.121150 0.417808
-0.120614 0.420091
-0.121088 0.422374
-0.120230 0.424658
-0.118878 0.426941
-0.117956 0.429224
-0.116986 0.431507
-0.115496 0.433790
-0.113882 0.436073
-0.112238 0.438356
