title="d2z6      Re=86000     iterations=55001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000725
0.006849 0.005057
0.009589 0.008296
0.012329 0.011889
0.015068 0.014113
0.017808 0.015371
0.020548 0.017222
0.023288 0.018075
0.026027 0.018268
0.028767 0.019306
0.031507 0.019588
0.034247 0.019344
0.036986 0.020049
0.039726 0.020125
0.042466 0.019719
0.045205 0.020299
0.047945 0.020320
0.050685 0.019864
0.053425 0.020396
0.056164 0.020415
0.058904 0.019947
0.061644 0.020458
0.064384 0.020490
0.067123 0.020022
0.069863 0.020518
0.072603 0.020568
0.075342 0.020102
0.078082 0.020585
0.080822 0.020653
0.083562 0.020192
0.086301 0.020663
0.089041 0.020748
0.091781 0.020291
0.094521 0.020750
0.097260 0.020852
0.100000 0.020400
0.102740 0.020848
0.105479 0.020965
0.108219 0.020519
0.110959 0.020956
0.113699 0.021088
0.116438 0.020648
0.119178 0.021074
0.121918 0.021222
0.124658 0.020787
0.127397 0.021203
0.130137 0.021364
0.132877 0.020937
0.135616 0.021342
0.138356 0.021517
0.141096 0.021097
0.143836 0.021491
0.146575 0.021679
0.149315 0.021268
0.152055 0.021650
0.154795 0.021850
0.157534 0.021449
0.160274 0.021819
0.163014 0.022031
0.165753 0.021640
0.168493 0.021999
0.171233 0.022220
0.173973 0.021842
0.176712 0.022189
0.179452 0.022419
0.182192 0.022054
0.184932 0.022388
0.187671 0.022627
0.190411 0.022276
0.193151 0.022598
0.195890 0.022844
0.198630 0.022508
0.201370 0.022818
0.204110 0.023070
0.206849 0.022750
0.209589 0.023048
0.212329 0.023305
0.215068 0.023002
0.217808 0.023288
0.220548 0.023549
0.223288 0.023262
0.226027 0.023537
0.228767 0.023802
0.231507 0.023531
0.234247 0.023796
0.236986 0.024064
0.239726 0.023808
0.242466 0.024063
0.245205 0.024334
0.247945 0.024093
0.250685 0.024340
0.253425 0.024612
0.256164 0.024386
0.258904 0.024625
0.261644 0.024898
0.264384 0.024685
0.267123 0.024917
0.269863 0.025191
0.272603 0.024989
0.275342 0.025216
0.278082 0.025490
0.280822 0.025299
0.283562 0.025520
0.286301 0.025794
0.289041 0.025612
0.291781 0.025828
0.294521 0.026101
0.297260 0.025928
0.300000 0.026139
0.302740 0.026410
0.305479 0.026244
0.308219 0.026450
0.310959 0.026719
0.313699 0.026558
0.316438 0.026758
0.319178 0.027024
0.321918 0.026868
0.324658 0.027062
0.327397 0.027323
0.330137 0.027170
0.332877 0.027356
0.335616 0.027612
0.338356 0.027461
0.341096 0.027636
0.343836 0.027885
0.346575 0.027734
0.349315 0.027897
