title="d2z6      Re=86000     iterations=110001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.004384
0.006849 0.021348
0.009589 0.030563
0.012329 0.037060
0.015068 0.041005
0.017808 0.042856
0.020548 0.045453
0.023288 0.047297
0.026027 0.048059
0.028767 0.049791
0.031507 0.050860
0.034247 0.051016
0.036986 0.052109
0.039726 0.052614
0.042466 0.052366
0.045205 0.053064
0.047945 0.053271
0.050685 0.052835
0.053425 0.053345
0.056164 0.053425
0.058904 0.052926
0.061644 0.053349
0.064384 0.053379
0.067123 0.052860
0.069863 0.053233
0.072603 0.053238
0.075342 0.052709
0.078082 0.053039
0.080822 0.053025
0.083562 0.052484
0.086301 0.052773
0.089041 0.052738
0.091781 0.052181
0.094521 0.052428
0.097260 0.052376
0.100000 0.051797
0.102740 0.052009
0.105479 0.051936
0.108219 0.051340
0.110959 0.051523
0.113699 0.051434
0.116438 0.050827
0.119178 0.050994
0.121918 0.050898
0.124658 0.050297
0.127397 0.050463
0.130137 0.050388
0.132877 0.049832
0.135616 0.050047
0.138356 0.050068
0.141096 0.049662
0.143836 0.050048
0.146575 0.050325
0.149315 0.050242
0.152055 0.050957
0.154795 0.051629
0.157534 0.051959
0.160274 0.053003
0.163014 0.053985
0.165753 0.054545
0.168493 0.055650
0.171233 0.056619
0.173973 0.057070
0.176712 0.057940
0.179452 0.058655
0.182192 0.058849
0.184932 0.059432
0.187671 0.059919
0.190411 0.059925
0.193151 0.060341
0.195890 0.060713
0.198630 0.060665
0.201370 0.061022
0.204110 0.061411
0.206849 0.061398
0.209589 0.061818
0.212329 0.062288
0.215068 0.062423
0.217808 0.062898
0.220548 0.063465
0.223288 0.063599
0.226027 0.064003
0.228767 0.064332
0.231507 0.064252
0.234247 0.064148
0.236986 0.064048
0.239726 0.063216
0.242466 0.062557
0.245205 0.061580
0.247945 0.060276
0.250685 0.058925
0.253425 0.057808
0.256164 0.056157
0.258904 0.055094
0.261644 0.054030
0.264384 0.052963
0.267123 0.052258
0.269863 0.051982
0.272603 0.051332
0.275342 0.051472
0.278082 0.051555
0.280822 0.051632
0.283562 0.052034
0.286301 0.052699
0.289041 0.052922
0.291781 0.053847
0.294521 0.054572
0.297260 0.055316
0.300000 0.056348
0.302740 0.057584
0.305479 0.058545
0.308219 0.060185
0.310959 0.061672
0.313699 0.063346
0.316438 0.065346
0.319178 0.067512
0.321918 0.069631
0.324658 0.072288
0.327397 0.074852
0.330137 0.077623
0.332877 0.080608
0.335616 0.083724
0.338356 0.086801
0.341096 0.090283
0.343836 0.093703
0.346575 0.097285
0.349315 0.101059
0.352055 0.104942
0.354795 0.108764
0.357534 0.112733
0.360274 0.116453
0.363014 0.119829
0.365753 0.122783
0.368493 0.125130
0.371233 0.126720
0.373973 0.127913
0.376712 0.128851
0.379452 0.129806
0.382192 0.131286
0.384932 0.133326
0.387671 0.135879
0.390411 0.139458
0.393151 0.143993
0.395890 0.149304
0.398630 0.154881
0.401370 0.160517
0.404110 0.166380
0.406849 0.174787
0.409589 0.186734
0.412329 0.202209
0.415068 0.219118
0.417808 0.236138
0.420548 0.251818
0.423288 0.265291
0.426027 0.276375
0.428767 0.285087
0.431507 0.291876
0.434247 0.297599
0.436986 0.302347
0.439726 0.305675
0.442466 0.307623
0.445205 0.308139
0.447945 0.305880
0.450685 0.299437
0.453425 0.288431
0.456164 0.272690
0.458904 0.252855
0.461644 0.229671
0.464384 0.204363
0.467123 0.178490
0.469863 0.153493
0.472603 0.130923
0.475342 0.111936
0.478082 0.096943
0.480822 0.086391
0.483562 0.079378
0.486301 0.074723
0.489041 0.072161
0.491781 0.071165
0.494521 0.071772
0.497260 0.073691
0.500000 0.076004
0.502740 0.078240
0.505479 0.079651
0.508219 0.079818
0.510959 0.078932
0.513699 0.077352
0.516438 0.074598
0.519178 0.071468
0.521918 0.067721
0.524658 0.063600
0.527397 0.059099
0.530137 0.054760
0.532877 0.050004
0.535616 0.045518
0.538356 0.041132
0.541096 0.036817
0.543836 0.032691
0.546575 0.029072
0.549315 0.025443
0.552055 0.022274
0.554795 0.019589
0.557534 0.017037
0.560274 0.014966
0.563014 0.013431
0.565753 0.011942
0.568493 0.010975
0.571233 0.010335
0.573973 0.009687
0.576712 0.009339
0.579452 0.009093
0.582192 0.008565
0.584932 0.008204
0.587671 0.007701
0.590411 0.006948
0.593151 0.006332
0.595890 0.005742
0.598630 0.004961
0.601370 0.004510
0.604110 0.004065
0.606849 0.003541
0.609589 0.003244
0.612329 0.003029
0.615068 0.002607
0.617808 0.002466
0.620548 0.002340
0.623288 0.002081
0.626027 0.002053
0.628767 0.002165
0.631507 0.002126
0.634247 0.002420
0.636986 0.002900
0.639726 0.003313
0.642466 0.004042
0.645205 0.005056
0.647945 0.005951
0.650685 0.007040
0.653425 0.008102
0.656164 0.008451
0.658904 0.008214
0.661644 0.007365
0.664384 0.005947
0.667123 0.004816
0.669863 0.004532
0.672603 0.004988
0.675342 0.006569
0.678082 0.008908
0.680822 0.011738
0.683562 0.014781
0.686301 0.018889
0.689041 0.021800
0.691781 0.026009
0.694521 0.026885
0.697260 0.029660
0.700000 0.028471
0.702740 0.030637
0.705479 0.029931
0.708219 0.031601
0.710959 0.031323
0.713699 0.030330
0.716438 0.028371
0.719178 0.023949
0.721918 0.018622
0.724658 0.012459
0.727397 0.004574
0.730137 -0.004849
0.732877 -0.015379
0.735616 -0.026759
0.738356 -0.040819
0.741096 -0.055333
0.743836 -0.070911
0.746575 -0.087867
0.749315 -0.105480
0.752055 -0.124057
0.754795 -0.143044
0.757534 -0.162369
0.760274 -0.182077
0.763014 -0.200977
0.765753 -0.220163
0.768493 -0.238279
0.771233 -0.255104
0.773973 -0.271221
0.776712 -0.285385
0.779452 -0.297837
0.782192 -0.309100
0.784932 -0.318346
0.787671 -0.326662
0.790411 -0.334146
0.793151 -0.340998
0.795890 -0.347826
0.798630 -0.354652
0.801370 -0.361221
0.804110 -0.367550
0.806849 -0.373386
0.809589 -0.378542
0.812329 -0.383032
0.815068 -0.386550
0.817808 -0.388424
0.820548 -0.388602
0.823288 -0.386666
0.826027 -0.381512
0.828767 -0.373018
0.831507 -0.362389
0.834247 -0.350165
0.836986 -0.337914
0.839726 -0.325813
0.842466 -0.313955
0.845205 -0.302320
0.847945 -0.291324
0.850685 -0.279558
0.853425 -0.267460
0.856164 -0.255020
0.858904 -0.241141
0.861644 -0.226748
0.864384 -0.212088
0.867123 -0.195935
0.869863 -0.180277
0.872603 -0.164042
0.875342 -0.147765
0.878082 -0.131853
0.880822 -0.117525
0.883562 -0.101389
0.886301 -0.089396
0.889041 -0.076672
0.891781 -0.064752
0.894521 -0.056553
0.897260 -0.047645
0.900000 -0.041543
0.902740 -0.038202
0.905479 -0.035328
0.908219 -0.037018
0.910959 -0.041738
0.913699 -0.049214
0.916438 -0.061132
0.919178 -0.074702
0.921918 -0.089961
0.924658 -0.105956
0.927397 -0.119894
0.930137 -0.132143
0.932877 -0.140235
0.935616 -0.143141
0.938356 -0.143978
0.941096 -0.140396
0.943836 -0.133046
0.946575 -0.125569
0.949315 -0.115201
0.952055 -0.101696
0.954795 -0.088444
0.957534 -0.071383
0.960274 -0.059067
0.963014 -0.049644
0.965753 -0.057005
0.968493 -0.088264
0.971233 -0.121506
0.973973 -0.159772
0.976712 -0.194447
0.979452 -0.222416
0.982192 -0.242486
0.984932 -0.248284
0.987671 -0.241868
0.990411 -0.231768
0.993151 -0.197086
0.995890 -0.092112
0.998630 0.000016
