title="d2z6      Re=86000     iterations=160001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 -0.005128
0.006849 -0.009242
0.009589 0.003820
0.012329 0.021709
0.015068 0.039731
0.017808 0.056867
0.020548 0.074035
0.023288 0.091266
0.026027 0.106882
0.028767 0.121505
0.031507 0.133398
0.034247 0.141773
0.036986 0.148236
0.039726 0.152244
0.042466 0.154062
0.045205 0.155387
0.047945 0.155647
0.050685 0.154893
0.053425 0.154357
0.056164 0.153259
0.058904 0.151514
0.061644 0.150137
0.064384 0.148307
0.067123 0.145934
0.069863 0.143971
0.072603 0.141620
0.075342 0.138779
0.078082 0.136414
0.080822 0.133726
0.083562 0.130568
0.086301 0.127999
0.089041 0.125094
0.091781 0.121795
0.094521 0.119139
0.097260 0.116110
0.100000 0.112802
0.102740 0.110100
0.105479 0.107044
0.108219 0.103782
0.110959 0.101074
0.113699 0.098061
0.116438 0.094875
0.119178 0.092203
0.121918 0.089280
0.124658 0.086200
0.127397 0.083609
0.130137 0.080818
0.132877 0.077878
0.135616 0.075412
0.138356 0.072791
0.141096 0.070019
0.143836 0.067713
0.146575 0.065289
0.149315 0.062696
0.152055 0.060565
0.154795 0.058341
0.157534 0.055916
0.160274 0.053950
0.163014 0.051912
0.165753 0.049625
0.168493 0.047804
0.171233 0.045933
0.173973 0.043770
0.176712 0.042091
0.179452 0.040423
0.182192 0.038439
0.184932 0.036992
0.187671 0.035670
0.190411 0.034012
0.193151 0.032934
0.195890 0.032020
0.198630 0.030465
0.201370 0.029041
0.204110 0.027206
0.206849 0.024376
0.209589 0.022437
0.212329 0.021640
0.215068 0.020785
0.217808 0.020254
0.220548 0.019105
0.223288 0.016081
0.226027 0.013144
0.228767 0.010751
0.231507 0.007869
0.234247 0.006178
0.236986 0.006007
0.239726 0.004878
0.242466 0.004987
0.245205 0.004206
0.247945 0.002902
0.250685 -0.000450
0.253425 -0.002247
0.256164 -0.007369
0.258904 -0.010048
0.261644 -0.013886
0.264384 -0.016314
