title="d2z6      Re=86000     iterations=470001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.010786
0.006849 0.079729
0.009589 0.191372
0.012329 0.276593
0.015068 0.318869
0.017808 0.332800
0.020548 0.337369
0.023288 0.338072
0.026027 0.335498
0.028767 0.334862
0.031507 0.334415
0.034247 0.332994
0.036986 0.332829
0.039726 0.333532
0.042466 0.332999
0.045205 0.333563
0.047945 0.333916
0.050685 0.332848
0.053425 0.331807
0.056164 0.330759
0.058904 0.328621
0.061644 0.327222
0.064384 0.325918
0.067123 0.323695
0.069863 0.321886
0.072603 0.320094
0.075342 0.317336
0.078082 0.315247
0.080822 0.313124
0.083562 0.310430
0.086301 0.308317
0.089041 0.306466
0.091781 0.303891
0.094521 0.302359
0.097260 0.300541
0.100000 0.298791
0.102740 0.297209
0.105479 0.296292
0.108219 0.294300
0.110959 0.293836
0.113699 0.292412
0.116438 0.291711
0.119178 0.290719
0.121918 0.290440
0.124658 0.289121
0.127397 0.289017
0.130137 0.287909
0.132877 0.287165
0.135616 0.286458
0.138356 0.285567
0.141096 0.284648
0.143836 0.283956
0.146575 0.283062
0.149315 0.281801
0.152055 0.281316
0.154795 0.279283
0.157534 0.278476
0.160274 0.276118
0.163014 0.274425
0.165753 0.271363
0.168493 0.269279
0.171233 0.265040
0.173973 0.262800
0.176712 0.258238
0.179452 0.255612
0.182192 0.251687
0.184932 0.249283
0.187671 0.245849
0.190411 0.244359
0.193151 0.241539
0.195890 0.240275
0.198630 0.238639
0.201370 0.237038
0.204110 0.235917
0.206849 0.234638
0.209589 0.233322
0.212329 0.232295
0.215068 0.231363
0.217808 0.229934
0.220548 0.229370
0.223288 0.227652
0.226027 0.227374
0.228767 0.224770
0.231507 0.226252
0.234247 0.221670
0.236986 0.225520
0.239726 0.219631
0.242466 0.224365
0.245205 0.218689
0.247945 0.222139
0.250685 0.218026
0.253425 0.218404
0.256164 0.216129
0.258904 0.213982
0.261644 0.211458
0.264384 0.209221
0.267123 0.204995
0.269863 0.203100
0.272603 0.198306
0.275342 0.196022
0.278082 0.191188
0.280822 0.189276
0.283562 0.183741
0.286301 0.182705
0.289041 0.176634
0.291781 0.175961
0.294521 0.169389
0.297260 0.169136
0.300000 0.161506
0.302740 0.161663
0.305479 0.153068
0.308219 0.153217
0.310959 0.143760
0.313699 0.144094
0.316438 0.133463
0.319178 0.134400
0.321918 0.122592
0.324658 0.124049
0.327397 0.111555
0.330137 0.113191
0.332877 0.100542
0.335616 0.102087
0.338356 0.089704
0.341096 0.090939
0.343836 0.079125
0.346575 0.080019
0.349315 0.068702
0.352055 0.069581
0.354795 0.058506
