title="d2z6      Re=86000     iterations=425001 "
 zone t="d2z6"variables=u/U,Y
-0.000027 0.000000
-0.016555 0.002283
-0.037224 0.004566
-0.053476 0.006849
-0.071125 0.009132
-0.097614 0.011416
-0.120550 0.013699
-0.151048 0.015982
-0.176587 0.018265
-0.212188 0.020548
-0.240178 0.022831
-0.278094 0.025114
-0.303366 0.027397
-0.328455 0.029680
-0.338862 0.031963
-0.336953 0.034247
-0.332723 0.036530
-0.321300 0.038813
-0.318760 0.041096
-0.312268 0.043379
-0.309186 0.045662
-0.298801 0.047945
-0.294812 0.050228
-0.286720 0.052511
-0.284102 0.054795
-0.276146 0.057078
-0.273824 0.059361
-0.267008 0.061644
-0.264695 0.063927
-0.257851 0.066210
-0.255397 0.068493
-0.249234 0.070776
-0.246416 0.073059
-0.240731 0.075342
-0.237805 0.077626
-0.232442 0.079909
-0.229003 0.082192
-0.224662 0.084475
-0.221034 0.086758
-0.217067 0.089041
-0.213364 0.091324
-0.210402 0.093607
-0.206618 0.095890
-0.204160 0.098174
-0.200420 0.100457
-0.199064 0.102740
-0.195503 0.105023
-0.194492 0.107306
-0.191215 0.109589
-0.191399 0.111872
-0.188457 0.114155
-0.188500 0.116438
-0.185770 0.118721
-0.187143 0.121005
-0.184770 0.123288
-0.185095 0.125571
-0.183037 0.127854
-0.184941 0.130137
-0.183130 0.132420
-0.183045 0.134703
-0.181569 0.136986
-0.183447 0.139269
-0.181986 0.141553
-0.181943 0.143836
-0.180727 0.146119
-0.182632 0.148402
-0.181413 0.150685
-0.182440 0.152968
-0.181450 0.155251
-0.183197 0.157534
-0.182202 0.159817
-0.183769 0.162100
-0.182892 0.164384
-0.184293 0.166667
-0.183414 0.168950
-0.184788 0.171233
-0.183979 0.173516
-0.184882 0.175799
-0.184147 0.178082
-0.184614 0.180365
-0.183956 0.182648
-0.184296 0.184932
-0.183570 0.187215
-0.183979 0.189498
-0.183251 0.191781
-0.183675 0.194064
-0.183049 0.196347
-0.183063 0.198630
-0.182503 0.200913
-0.182789 0.203196
-0.181895 0.205479
-0.182727 0.207763
-0.182483 0.210046
-0.181905 0.212329
-0.181229 0.214612
-0.182206 0.216895
-0.182014 0.219178
-0.181190 0.221461
-0.180822 0.223744
-0.181858 0.226027
-0.181634 0.228311
-0.179578 0.230594
