title="d2z6      Re=86000     iterations=440001 "
 zone t="d2z6"variables=u/U,Y
0.000021 0.000000
-0.017450 0.002283
-0.050913 0.004566
-0.084037 0.006849
-0.113397 0.009132
-0.143570 0.011416
-0.166310 0.013699
-0.186641 0.015982
-0.198044 0.018265
-0.205161 0.020548
-0.205497 0.022831
-0.202763 0.025114
-0.200447 0.027397
-0.199222 0.029680
-0.198136 0.031963
-0.196656 0.034247
-0.195543 0.036530
-0.193671 0.038813
-0.192340 0.041096
-0.190186 0.043379
-0.189300 0.045662
-0.187419 0.047945
-0.186362 0.050228
-0.184847 0.052511
-0.183670 0.054795
-0.182487 0.057078
-0.181430 0.059361
-0.180249 0.061644
-0.179368 0.063927
-0.178482 0.066210
-0.177984 0.068493
-0.176364 0.070776
-0.175724 0.073059
-0.176175 0.075342
-0.175720 0.077626
-0.174417 0.079909
-0.174133 0.082192
-0.174812 0.084475
-0.174471 0.086758
-0.174457 0.089041
-0.174384 0.091324
-0.175764 0.093607
-0.175395 0.095890
-0.176660 0.098174
-0.176767 0.100457
-0.178810 0.102740
-0.178442 0.105023
-0.180618 0.107306
-0.180464 0.109589
-0.182235 0.111872
-0.182188 0.114155
-0.183689 0.116438
-0.183500 0.118721
-0.185377 0.121005
-0.185052 0.123288
-0.185873 0.125571
-0.185904 0.127854
-0.187137 0.130137
-0.186601 0.132420
-0.186693 0.134703
-0.186894 0.136986
-0.188541 0.139269
-0.188444 0.141553
-0.188969 0.143836
-0.189863 0.146119
-0.191754 0.148402
-0.192276 0.150685
-0.193138 0.152968
-0.193905 0.155251
-0.195644 0.157534
-0.196617 0.159817
-0.197767 0.162100
-0.199271 0.164384
-0.201501 0.166667
-0.201997 0.168950
-0.204274 0.171233
-0.206546 0.173516
-0.208429 0.175799
-0.210046 0.178082
-0.212315 0.180365
-0.215629 0.182648
-0.217983 0.184932
-0.220634 0.187215
-0.222834 0.189498
-0.227606 0.191781
-0.230346 0.194064
-0.234586 0.196347
-0.236974 0.198630
-0.243219 0.200913
-0.245040 0.203196
-0.251303 0.205479
-0.253024 0.207763
-0.260113 0.210046
-0.260462 0.212329
-0.266284 0.214612
-0.265138 0.216895
-0.268230 0.219178
-0.263570 0.221461
-0.261723 0.223744
-0.253915 0.226027
-0.246365 0.228311
-0.235205 0.230594
-0.222376 0.232877
-0.209776 0.235160
-0.195483 0.237443
-0.182823 0.239726
-0.164138 0.242009
-0.152418 0.244292
-0.140229 0.246575
-0.132315 0.248858
-0.114475 0.251142
-0.110050 0.253425
-0.104700 0.255708
-0.100061 0.257991
-0.089340 0.260274
-0.091141 0.262557
-0.087039 0.264840
-0.086032 0.267123
-0.080135 0.269406
-0.085050 0.271689
-0.083217 0.273973
-0.085091 0.276256
-0.082366 0.278539
-0.088661 0.280822
-0.087060 0.283105
-0.091400 0.285388
-0.090516 0.287671
-0.097703 0.289954
-0.096684 0.292237
-0.103857 0.294521
-0.104367 0.296804
-0.114550 0.299087
-0.115493 0.301370
-0.125817 0.303653
-0.128174 0.305936
