title="d2z6      Re=86000     iterations=210001 "
 zone t="d2z6"variables=u/U,Y
-0.000000 0.000000
-0.019053 0.002283
-0.057640 0.004566
-0.106374 0.006849
-0.153932 0.009132
-0.210489 0.011416
-0.252264 0.013699
-0.290167 0.015982
-0.307093 0.018265
-0.314748 0.020548
-0.315173 0.022831
-0.318605 0.025114
-0.322409 0.027397
-0.329664 0.029680
-0.330951 0.031963
-0.333106 0.034247
-0.331791 0.036530
-0.334326 0.038813
-0.333326 0.041096
-0.335635 0.043379
-0.333869 0.045662
-0.336450 0.047945
-0.335014 0.050228
-0.338189 0.052511
-0.336290 0.054795
-0.338583 0.057078
-0.336120 0.059361
-0.338192 0.061644
-0.335479 0.063927
-0.337917 0.066210
-0.334930 0.068493
-0.338007 0.070776
-0.334486 0.073059
-0.336872 0.075342
-0.332317 0.077626
-0.334588 0.079909
-0.329548 0.082192
-0.327572 0.084475
-0.321491 0.086758
-0.322282 0.089041
-0.315787 0.091324
-0.312035 0.093607
-0.304989 0.095890
-0.305222 0.098174
-0.297208 0.100457
-0.294797 0.102740
-0.286167 0.105023
-0.283922 0.107306
-0.274109 0.109589
-0.271420 0.111872
-0.260908 0.114155
-0.255435 0.116438
-0.244739 0.118721
-0.238393 0.121005
-0.227441 0.123288
-0.219516 0.125571
-0.209074 0.127854
-0.199166 0.130137
-0.189384 0.132420
-0.179384 0.134703
-0.170810 0.136986
-0.158842 0.139269
-0.151504 0.141553
-0.140724 0.143836
-0.135110 0.146119
-0.122821 0.148402
-0.118865 0.150685
-0.108583 0.152968
-0.106223 0.155251
-0.095731 0.157534
-0.095080 0.159817
-0.086406 0.162100
-0.087088 0.164384
-0.079355 0.166667
-0.081184 0.168950
-0.075315 0.171233
-0.078109 0.173516
-0.073455 0.175799
-0.076999 0.178082
-0.074142 0.180365
-0.078324 0.182648
-0.076462 0.184932
-0.081112 0.187215
-0.080413 0.189498
-0.085362 0.191781
-0.084925 0.194064
-0.089719 0.196347
-0.089464 0.198630
-0.093299 0.200913
-0.091302 0.203196
-0.093233 0.205479
-0.088127 0.207763
-0.086470 0.210046
-0.076587 0.212329
-0.071874 0.214612
-0.056472 0.216895
-0.049120 0.219178
-0.037671 0.221461
-0.035884 0.223744
-0.035130 0.226027
-0.036753 0.228311
-0.039098 0.230594
-0.041347 0.232877
-0.044078 0.235160
-0.045588 0.237443
-0.045572 0.239726
-0.046142 0.242009
-0.045255 0.244292
-0.045423 0.246575
-0.044149 0.248858
-0.044367 0.251142
-0.044186 0.253425
-0.044541 0.255708
-0.045045 0.257991
-0.045577 0.260274
-0.046764 0.262557
-0.047348 0.264840
-0.049449 0.267123
-0.050078 0.269406
-0.052629 0.271689
-0.053330 0.273973
-0.055696 0.276256
-0.056271 0.278539
-0.058913 0.280822
-0.059495 0.283105
-0.061150 0.285388
-0.061708 0.287671
-0.063628 0.289954
-0.064176 0.292237
-0.065539 0.294521
-0.066223 0.296804
-0.068216 0.299087
-0.069069 0.301370
-0.071025 0.303653
-0.071978 0.305936
-0.074167 0.308219
-0.075102 0.310502
-0.076574 0.312785
-0.077372 0.315068
-0.078312 0.317352
-0.078934 0.319635
-0.079423 0.321918
-0.080013 0.324201
-0.080414 0.326484
-0.081019 0.328767
-0.081198 0.331050
-0.081744 0.333333
-0.081434 0.335616
-0.081921 0.337900
-0.080327 0.340183
-0.080642 0.342466
-0.079003 0.344749
-0.079326 0.347032
-0.076584 0.349315
-0.076840 0.351598
-0.076300 0.353881
-0.076700 0.356164
-0.074512 0.358447
-0.074835 0.360731
-0.075901 0.363014
-0.076234 0.365297
-0.074760 0.367580
-0.075090 0.369863
-0.076405 0.372146
