title="d2z6      Re=86000     iterations=445001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.028316
0.006849 0.132812
0.009589 0.179446
0.012329 0.198093
0.015068 0.199914
0.017808 0.200343
0.020548 0.197164
0.023288 0.193961
0.026027 0.188410
0.028767 0.188247
0.031507 0.186505
0.034247 0.185906
0.036986 0.183904
0.039726 0.180735
0.042466 0.173012
0.045205 0.163878
0.047945 0.152141
0.050685 0.140987
0.053425 0.132790
0.056164 0.129258
0.058904 0.125520
0.061644 0.124607
0.064384 0.124241
0.067123 0.124001
0.069863 0.123952
0.072603 0.124598
0.075342 0.124720
0.078082 0.126516
0.080822 0.127651
0.083562 0.128963
0.086301 0.130181
0.089041 0.132342
0.091781 0.133654
0.094521 0.136175
0.097260 0.138346
0.100000 0.140870
0.102740 0.143349
0.105479 0.146252
0.108219 0.148550
0.110959 0.151489
0.113699 0.154065
0.116438 0.156635
0.119178 0.159190
0.121918 0.161902
0.124658 0.164101
0.127397 0.166725
0.130137 0.169060
0.132877 0.171304
0.135616 0.173579
0.138356 0.175792
0.141096 0.177899
0.143836 0.179712
0.146575 0.182109
0.149315 0.183446
0.152055 0.185640
0.154795 0.187239
0.157534 0.188762
0.160274 0.190463
0.163014 0.191874
0.165753 0.193285
0.168493 0.194633
0.171233 0.195940
0.173973 0.197018
0.176712 0.198242
0.179452 0.199342
0.182192 0.200284
0.184932 0.201288
0.187671 0.202359
0.190411 0.203313
0.193151 0.204344
0.195890 0.205480
0.198630 0.206706
0.201370 0.207884
0.204110 0.209331
0.206849 0.210816
0.209589 0.212389
0.212329 0.214195
0.215068 0.216274
0.217808 0.218436
0.220548 0.221183
0.223288 0.224290
0.226027 0.227888
0.228767 0.232176
0.231507 0.237203
0.234247 0.242798
0.236986 0.249367
0.239726 0.256565
0.242466 0.264462
0.245205 0.272910
0.247945 0.281917
0.250685 0.290912
0.253425 0.300283
0.256164 0.309327
0.258904 0.317759
0.261644 0.325444
0.264384 0.331352
0.267123 0.334719
0.269863 0.335945
0.272603 0.333691
0.275342 0.329746
0.278082 0.322875
0.280822 0.314842
0.283562 0.304108
0.286301 0.293164
0.289041 0.279947
0.291781 0.266803
0.294521 0.252146
0.297260 0.237900
0.300000 0.222021
0.302740 0.206763
0.305479 0.189381
0.308219 0.173255
0.310959 0.155948
0.313699 0.142488
0.316438 0.130246
0.319178 0.123167
0.321918 0.117123
0.324658 0.114669
0.327397 0.109878
0.330137 0.106748
0.332877 0.101331
0.335616 0.099594
0.338356 0.097429
0.341096 0.098886
0.343836 0.098841
0.346575 0.100619
0.349315 0.100121
0.352055 0.100920
0.354795 0.099695
0.357534 0.099915
0.360274 0.098515
0.363014 0.098675
0.365753 0.097384
0.368493 0.097587
0.371233 0.096552
0.373973 0.096576
0.376712 0.095793
0.379452 0.095630
0.382192 0.094970
0.384932 0.094466
0.387671 0.094135
0.390411 0.093002
0.393151 0.092943
0.395890 0.091440
0.398630 0.091496
0.401370 0.089403
0.404110 0.090115
0.406849 0.087182
0.409589 0.088425
0.412329 0.085226
0.415068 0.086953
0.417808 0.083289
0.420548 0.086194
0.423288 0.082051
0.426027 0.085832
0.428767 0.081849
0.431507 0.086227
0.434247 0.082140
0.436986 0.087203
0.439726 0.082996
0.442466 0.088062
0.445205 0.084104
0.447945 0.088846
0.450685 0.085075
0.453425 0.089371
0.456164 0.086088
0.458904 0.089587
0.461644 0.087012
0.464384 0.089748
0.467123 0.087857
0.469863 0.089795
0.472603 0.088605
0.475342 0.089866
0.478082 0.089028
0.480822 0.089919
0.483562 0.089283
0.486301 0.089776
0.489041 0.089250
0.491781 0.089684
0.494521 0.088760
0.497260 0.089535
0.500000 0.088114
0.502740 0.089163
0.505479 0.087202
0.508219 0.088780
0.510959 0.085866
0.513699 0.088071
0.516438 0.084375
0.519178 0.086637
0.521918 0.082481
0.524658 0.084616
0.527397 0.079916
0.530137 0.081837
0.532877 0.076902
0.535616 0.078214
0.538356 0.073157
0.541096 0.074021
0.543836 0.068441
0.546575 0.068941
0.549315 0.063073
0.552055 0.062906
0.554795 0.056905
0.557534 0.056527
0.560274 0.050296
0.563014 0.049860
0.565753 0.043925
0.568493 0.043279
0.571233 0.037744
0.573973 0.037188
0.576712 0.031690
0.579452 0.031264
0.582192 0.025901
0.584932 0.025138
0.587671 0.019775
0.590411 0.018887
0.593151 0.013045
0.595890 0.011840
0.598630 0.006030
0.601370 0.003764
0.604110 -0.001374
0.606849 -0.005113
0.609589 -0.008699
0.612329 -0.014861
0.615068 -0.015356
0.617808 -0.024719
0.620548 -0.021949
0.623288 -0.033772
0.626027 -0.028989
0.628767 -0.041752
0.631507 -0.036965
0.634247 -0.048952
0.636986 -0.044529
0.639726 -0.056598
0.642466 -0.050488
0.645205 -0.063014
0.647945 -0.055936
0.650685 -0.066958
0.653425 -0.060539
0.656164 -0.070394
0.658904 -0.064639
0.661644 -0.074178
0.664384 -0.070309
0.667123 -0.079118
0.669863 -0.077144
0.672603 -0.086206
0.675342 -0.085037
0.678082 -0.094547
0.680822 -0.094181
0.683562 -0.103161
0.686301 -0.103433
0.689041 -0.112230
0.691781 -0.112301
0.694521 -0.121019
0.697260 -0.121003
0.700000 -0.128937
0.702740 -0.128952
0.705479 -0.136972
0.708219 -0.136096
0.710959 -0.144389
0.713699 -0.143528
0.716438 -0.151824
0.719178 -0.150722
0.721918 -0.159441
0.724658 -0.158313
0.727397 -0.166799
