title="d2z6      Re=86000     iterations=280001 "
 zone t="d2z6"variables=u/U,Y
-0.000023 0.000000
-0.011842 0.002283
-0.032341 0.004566
-0.041872 0.006849
-0.042750 0.009132
-0.045039 0.011416
-0.050596 0.013699
-0.063556 0.015982
-0.075177 0.018265
-0.091786 0.020548
-0.102878 0.022831
-0.117394 0.025114
-0.126657 0.027397
-0.144491 0.029680
-0.157065 0.031963
-0.184751 0.034247
-0.199114 0.036530
-0.222220 0.038813
-0.229053 0.041096
-0.230770 0.043379
-0.229818 0.045662
-0.223456 0.047945
-0.222142 0.050228
-0.216255 0.052511
-0.214699 0.054795
-0.211106 0.057078
-0.209758 0.059361
-0.208439 0.061644
-0.207084 0.063927
-0.207163 0.066210
-0.205584 0.068493
-0.206182 0.070776
-0.204355 0.073059
-0.204993 0.075342
-0.203043 0.077626
-0.203626 0.079909
-0.201597 0.082192
-0.202154 0.084475
-0.200200 0.086758
-0.200835 0.089041
-0.199051 0.091324
-0.199907 0.093607
-0.198386 0.095890
-0.199712 0.098174
-0.198329 0.100457
-0.200056 0.102740
-0.198783 0.105023
-0.200770 0.107306
-0.199255 0.109589
-0.201164 0.111872
-0.199316 0.114155
-0.200726 0.116438
-0.198420 0.118721
-0.198921 0.121005
-0.196217 0.123288
-0.195757 0.125571
-0.192811 0.127854
-0.191526 0.130137
-0.188465 0.132420
-0.186665 0.134703
-0.183662 0.136986
-0.181258 0.139269
-0.178227 0.141553
-0.175982 0.143836
-0.172863 0.146119
-0.169959 0.148402
-0.166697 0.150685
-0.163908 0.152968
-0.160521 0.155251
-0.157031 0.157534
-0.153588 0.159817
-0.149966 0.162100
-0.146573 0.164384
-0.142366 0.166667
-0.139110 0.168950
-0.134834 0.171233
-0.131861 0.173516
-0.127364 0.175799
-0.124861 0.178082
-0.120724 0.180365
-0.118864 0.182648
-0.115271 0.184932
-0.114346 0.187215
-0.111661 0.189498
-0.111853 0.191781
-0.109933 0.194064
-0.111248 0.196347
-0.109667 0.198630
-0.111682 0.200913
-0.109648 0.203196
-0.111863 0.205479
-0.108579 0.207763
-0.110527 0.210046
-0.105592 0.212329
-0.105082 0.214612
-0.093736 0.216895
-0.088226 0.219178
-0.073462 0.221461
-0.067972 0.223744
-0.055998 0.226027
-0.053088 0.228311
-0.045768 0.230594
-0.045531 0.232877
-0.040195 0.235160
-0.040178 0.237443
-0.035251 0.239726
-0.034142 0.242009
-0.027498 0.244292
-0.029689 0.246575
-0.021540 0.248858
-0.025886 0.251142
-0.045934 0.253425
-0.053223 0.255708
-0.045003 0.257991
-0.052579 0.260274
-0.070633 0.262557
-0.076463 0.264840
-0.074824 0.267123
-0.080690 0.269406
-0.091666 0.271689
-0.095638 0.273973
-0.097539 0.276256
-0.100930 0.278539
-0.106772 0.280822
-0.109283 0.283105
-0.112118 0.285388
-0.113743 0.287671
-0.116970 0.289954
-0.118214 0.292237
-0.120398 0.294521
-0.120936 0.296804
-0.122223 0.299087
-0.122045 0.301370
-0.122353 0.303653
-0.121996 0.305936
-0.122394 0.308219
-0.121640 0.310502
-0.121504 0.312785
-0.121130 0.315068
-0.121923 0.317352
-0.122133 0.319635
-0.122458 0.321918
-0.122958 0.324201
-0.123006 0.326484
-0.122983 0.328767
-0.122445 0.331050
-0.121714 0.333333
