title="d2z6      Re=86000     iterations=40001 "
 zone t="d2z6"variables=u/U,Y
-0.000018 0.000000
-0.002082 0.002283
-0.005994 0.004566
-0.009306 0.006849
-0.011914 0.009132
-0.013950 0.011416
-0.015468 0.013699
-0.016616 0.015982
-0.017423 0.018265
-0.018045 0.020548
-0.018451 0.022831
-0.018768 0.025114
-0.018971 0.027397
-0.019130 0.029680
-0.019209 0.031963
-0.019292 0.034247
-0.019319 0.036530
-0.019356 0.038813
-0.019370 0.041096
-0.019386 0.043379
-0.019374 0.045662
-0.019384 0.047945
-0.019371 0.050228
-0.019371 0.052511
-0.019371 0.054795
-0.019368 0.057078
-0.019351 0.059361
-0.019348 0.061644
-0.019334 0.063927
-0.019327 0.066210
-0.019329 0.068493
-0.019322 0.070776
-0.019305 0.073059
-0.019297 0.075342
-0.019282 0.077626
-0.019273 0.079909
-0.019274 0.082192
-0.019266 0.084475
-0.019245 0.086758
-0.019235 0.089041
-0.019216 0.091324
-0.019207 0.093607
-0.019204 0.095890
-0.019198 0.098174
-0.019170 0.100457
-0.019161 0.102740
-0.019133 0.105023
-0.019126 0.107306
-0.019116 0.109589
-0.019115 0.111872
-0.019076 0.114155
-0.019070 0.116438
-0.019030 0.118721
-0.019029 0.121005
-0.019007 0.123288
-0.019012 0.125571
-0.018963 0.127854
-0.018961 0.130137
-0.018908 0.132420
-0.018911 0.134703
-0.018879 0.136986
-0.018890 0.139269
-0.018831 0.141553
-0.018832 0.143836
-0.018769 0.146119
-0.018774 0.148402
-0.018733 0.150685
-0.018747 0.152968
-0.018682 0.155251
-0.018684 0.157534
-0.018614 0.159817
-0.018619 0.162100
-0.018571 0.164384
-0.018587 0.166667
-0.018520 0.168950
-0.018519 0.171233
-0.018448 0.173516
-0.018447 0.175799
-0.018398 0.178082
-0.018412 0.180365
-0.018346 0.182648
-0.018342 0.184932
-0.018272 0.187215
-0.018264 0.189498
-0.018216 0.191781
-0.018225 0.194064
-0.018164 0.196347
-0.018156 0.198630
-0.018092 0.200913
-0.018073 0.203196
-0.018030 0.205479
-0.018033 0.207763
-0.017979 0.210046
-0.017967 0.212329
-0.017911 0.214612
-0.017881 0.216895
-0.017846 0.219178
-0.017840 0.221461
-0.017797 0.223744
-0.017782 0.226027
-0.017735 0.228311
-0.017697 0.230594
-0.017670 0.232877
-0.017658 0.235160
-0.017624 0.237443
-0.017611 0.239726
-0.017573 0.242009
-0.017531 0.244292
-0.017512 0.246575
-0.017495 0.248858
-0.017471 0.251142
-0.017464 0.253425
-0.017434 0.255708
-0.017393 0.257991
-0.017383 0.260274
-0.017364 0.262557
-0.017349 0.264840
-0.017352 0.267123
-0.017330 0.269406
-0.017296 0.271689
-0.017292 0.273973
-0.017275 0.276256
-0.017271 0.278539
-0.017287 0.280822
-0.017272 0.283105
-0.017251 0.285388
-0.017254 0.287671
-0.017241 0.289954
-0.017250 0.292237
-0.017279 0.294521
-0.017274 0.296804
-0.017267 0.299087
-0.017279 0.301370
-0.017272 0.303653
-0.017297 0.305936
-0.017340 0.308219
-0.017348 0.310502
-0.017357 0.312785
-0.017378 0.315068
-0.017381 0.317352
-0.017422 0.319635
-0.017482 0.321918
-0.017503 0.324201
-0.017532 0.326484
-0.017564 0.328767
-0.017580 0.331050
-0.017639 0.333333
-0.017715 0.335616
-0.017752 0.337900
-0.017799 0.340183
-0.017847 0.342466
-0.017874 0.344749
-0.017954 0.347032
-0.018045 0.349315
-0.018101 0.351598
-0.018165 0.353881
-0.018230 0.356164
-0.018269 0.358447
-0.018368 0.360731
-0.018477 0.363014
-0.018550 0.365297
-0.018633 0.367580
-0.018711 0.369863
-0.018767 0.372146
-0.018879 0.374429
-0.019009 0.376712
-0.019090 0.378995
-0.019197 0.381279
-0.019279 0.383562
-0.019357 0.385845
-0.019469 0.388128
-0.019626 0.390411
-0.019701 0.392694
-0.019840 0.394977
-0.019910 0.397260
-0.020015 0.399543
-0.020110 0.401826
-0.020298 0.404110
-0.020348 0.406393
-0.020522 0.408676
-0.020559 0.410959
-0.020694 0.413242
-0.020751 0.415525
-0.020966 0.417808
-0.020968 0.420091
-0.021174 0.422374
-0.021157 0.424658
-0.021313 0.426941
-0.021310 0.429224
-0.021540 0.431507
-0.021472 0.433790
-0.021695 0.436073
-0.021602 0.438356
-0.021763 0.440639
-0.021679 0.442922
-0.021900 0.445205
-0.021740 0.447489
-0.021955 0.449772
-0.021767 0.452055
-0.021905 0.454338
-0.021722 0.456621
-0.021900 0.458904
-0.021634 0.461187
-0.021805 0.463470
-0.021508 0.465753
-0.021589 0.468037
-0.021297 0.470320
-0.021397 0.472603
-0.021017 0.474886
-0.021106 0.477169
-0.020699 0.479452
-0.020687 0.481735
-0.020285 0.484018
-0.020272 0.486301
-0.019785 0.488584
-0.019757 0.490868
-0.019253 0.493151
-0.019112 0.495434
-0.018622 0.497717
-0.018460 0.500000
-0.017898 0.502283
-0.017712 0.504566
-0.017155 0.506849
-0.016842 0.509132
-0.016314 0.511416
-0.015963 0.513699
-0.015385 0.515982
-0.015004 0.518265
-0.014448 0.520548
-0.013943 0.522831
-0.013409 0.525114
-0.012882 0.527397
-0.012289 0.529680
-0.011759 0.531963
-0.011180 0.534247
-0.010553 0.536530
-0.009983 0.538813
-0.009362 0.541096
-0.008731 0.543379
-0.008145 0.545662
-0.007511 0.547945
-0.006879 0.550228
-0.006201 0.552511
-0.005643 0.554795
-0.004864 0.557078
-0.004391 0.559361
-0.003593 0.561644
-0.003109 0.563927
-0.002250 0.566210
-0.001865 0.568493
-0.000908 0.570776
-0.000609 0.573059
0.000341 0.575342
