title="d2z6      Re=86000     iterations=20001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.000156
0.006849 0.002328
0.009589 0.003351
0.012329 0.004788
0.015068 0.005508
0.017808 0.005525
0.020548 0.006272
0.023288 0.006522
0.026027 0.006207
0.028767 0.006718
0.031507 0.006814
0.034247 0.006389
0.036986 0.006822
0.039726 0.006880
0.042466 0.006429
0.045205 0.006840
0.047945 0.006896
0.050685 0.006443
0.053425 0.006845
0.056164 0.006906
0.058904 0.006457
0.061644 0.006848
0.064384 0.006917
0.067123 0.006471
0.069863 0.006851
0.072603 0.006928
0.075342 0.006486
0.078082 0.006854
0.080822 0.006940
0.083562 0.006502
0.086301 0.006858
0.089041 0.006953
0.091781 0.006520
0.094521 0.006864
0.097260 0.006968
0.100000 0.006538
0.102740 0.006871
0.105479 0.006984
0.108219 0.006557
0.110959 0.006879
0.113699 0.007001
0.116438 0.006577
0.119178 0.006888
0.121918 0.007018
0.124658 0.006596
0.127397 0.006899
0.130137 0.007036
0.132877 0.006616
0.135616 0.006913
0.138356 0.007055
0.141096 0.006636
0.143836 0.006930
0.146575 0.007075
0.149315 0.006659
0.152055 0.006949
0.154795 0.007097
0.157534 0.006683
0.160274 0.006972
0.163014 0.007119
0.165753 0.006708
0.168493 0.006996
0.171233 0.007141
0.173973 0.006736
0.176712 0.007022
0.179452 0.007164
0.182192 0.006765
0.184932 0.007051
0.187671 0.007188
0.190411 0.006798
0.193151 0.007082
0.195890 0.007214
0.198630 0.006834
0.201370 0.007115
0.204110 0.007243
0.206849 0.006874
0.209589 0.007150
0.212329 0.007275
0.215068 0.006918
0.217808 0.007186
0.220548 0.007309
0.223288 0.006965
0.226027 0.007224
0.228767 0.007347
0.231507 0.007014
0.234247 0.007263
0.236986 0.007388
0.239726 0.007066
0.242466 0.007304
0.245205 0.007433
0.247945 0.007121
0.250685 0.007346
0.253425 0.007480
0.256164 0.007177
0.258904 0.007392
0.261644 0.007532
0.264384 0.007236
0.267123 0.007440
0.269863 0.007588
0.272603 0.007296
0.275342 0.007491
0.278082 0.007648
0.280822 0.007359
0.283562 0.007546
0.286301 0.007711
0.289041 0.007422
0.291781 0.007604
0.294521 0.007776
0.297260 0.007486
0.300000 0.007665
0.302740 0.007845
0.305479 0.007552
0.308219 0.007730
0.310959 0.007916
0.313699 0.007620
0.316438 0.007799
0.319178 0.007990
0.321918 0.007691
0.324658 0.007873
0.327397 0.008066
0.330137 0.007763
0.332877 0.007950
0.335616 0.008143
0.338356 0.007838
0.341096 0.008029
0.343836 0.008220
0.346575 0.007915
0.349315 0.008112
0.352055 0.008299
0.354795 0.007995
0.357534 0.008197
0.360274 0.008378
0.363014 0.008079
0.365753 0.008285
0.368493 0.008459
0.371233 0.008168
0.373973 0.008377
0.376712 0.008542
0.379452 0.008262
0.382192 0.008473
0.384932 0.008628
0.387671 0.008361
0.390411 0.008571
0.393151 0.008716
0.395890 0.008464
0.398630 0.008670
0.401370 0.008806
0.404110 0.008570
0.406849 0.008771
0.409589 0.008898
0.412329 0.008680
0.415068 0.008873
0.417808 0.008992
0.420548 0.008792
0.423288 0.008976
0.426027 0.009090
0.428767 0.008907
0.431507 0.009080
0.434247 0.009191
0.436986 0.009024
0.439726 0.009186
0.442466 0.009295
0.445205 0.009143
0.447945 0.009294
0.450685 0.009403
0.453425 0.009262
0.456164 0.009403
0.458904 0.009515
0.461644 0.009383
0.464384 0.009514
0.467123 0.009630
0.469863 0.009504
0.472603 0.009628
0.475342 0.009749
0.478082 0.009627
0.480822 0.009744
0.483562 0.009871
0.486301 0.009750
0.489041 0.009864
0.491781 0.009995
0.494521 0.009875
0.497260 0.009987
0.500000 0.010121
0.502740 0.010001
0.505479 0.010111
0.508219 0.010246
0.510959 0.010126
0.513699 0.010236
0.516438 0.010368
0.519178 0.010249
0.521918 0.010359
0.524658 0.010487
0.527397 0.010370
0.530137 0.010481
0.532877 0.010601
0.535616 0.010488
0.538356 0.010601
0.541096 0.010710
0.543836 0.010603
0.546575 0.010717
0.549315 0.010814
0.552055 0.010714
0.554795 0.010828
0.557534 0.010911
0.560274 0.010818
0.563014 0.010933
0.565753 0.011001
0.568493 0.010916
0.571233 0.011029
0.573973 0.011081
0.576712 0.011003
0.579452 0.011113
0.582192 0.011150
0.584932 0.011076
0.587671 0.011182
0.590411 0.011204
0.593151 0.011133
0.595890 0.011234
0.598630 0.011242
0.601370 0.011171
0.604110 0.011265
0.606849 0.011259
0.609589 0.011185
0.612329 0.011270
0.615068 0.011251
0.617808 0.011169
0.620548 0.011243
0.623288 0.011210
0.626027 0.011118
0.628767 0.011177
0.631507 0.011130
0.634247 0.011025
0.636986 0.011065
0.639726 0.011002
0.642466 0.010882
0.645205 0.010898
0.647945 0.010818
0.650685 0.010678
0.653425 0.010664
0.656164 0.010564
0.658904 0.010401
0.661644 0.010351
0.664384 0.010229
0.667123 0.010039
0.669863 0.009945
0.672603 0.009796
0.675342 0.009571
