title="d2z6      Re=86000     iterations=280001 "
 zone t="d2z6"variables=X,v/U
0.001370 0.000000
0.004110 0.005929
0.006849 0.031552
0.009589 0.053781
0.012329 0.066419
0.015068 0.071476
0.017808 0.072988
0.020548 0.074259
0.023288 0.074054
0.026027 0.072961
0.028767 0.072879
0.031507 0.071947
0.034247 0.068589
0.036986 0.066815
0.039726 0.062978
0.042466 0.060830
0.045205 0.056861
0.047945 0.056993
0.050685 0.053647
0.053425 0.055364
0.056164 0.056121
0.058904 0.059138
0.061644 0.064252
0.064384 0.070521
0.067123 0.078565
0.069863 0.087174
0.072603 0.097738
0.075342 0.107754
0.078082 0.120011
0.080822 0.131637
0.083562 0.144285
0.086301 0.156329
0.089041 0.168515
0.091781 0.179450
0.094521 0.189477
0.097260 0.198431
0.100000 0.205549
0.102740 0.212620
0.105479 0.218035
0.108219 0.224317
0.110959 0.229068
0.113699 0.235774
0.116438 0.240031
0.119178 0.245891
0.121918 0.247364
0.124658 0.250174
0.127397 0.247938
0.130137 0.248307
0.132877 0.243245
0.135616 0.242662
0.138356 0.237073
0.141096 0.237008
0.143836 0.232236
0.146575 0.233070
0.149315 0.228464
0.152055 0.228724
0.154795 0.223644
0.157534 0.222507
0.160274 0.216904
0.163014 0.215402
0.165753 0.210183
0.168493 0.209209
0.171233 0.205959
0.173973 0.205930
0.176712 0.204723
0.179452 0.205656
0.182192 0.205895
0.184932 0.206233
0.187671 0.206370
0.190411 0.204728
0.193151 0.202944
0.195890 0.200356
0.198630 0.197663
0.201370 0.195175
0.204110 0.192487
0.206849 0.190119
0.209589 0.186831
0.212329 0.184581
0.215068 0.180757
0.217808 0.178399
0.220548 0.174328
0.223288 0.172408
0.226027 0.168257
0.228767 0.167011
0.231507 0.163420
0.234247 0.161776
0.236986 0.158731
0.239726 0.156184
0.242466 0.153491
0.245205 0.151011
0.247945 0.149023
0.250685 0.146301
0.253425 0.144824
0.256164 0.142646
0.258904 0.141288
0.261644 0.139753
0.264384 0.138198
0.267123 0.136898
0.269863 0.136108
0.272603 0.136459
0.275342 0.137762
0.278082 0.141089
0.280822 0.145616
0.283562 0.151423
0.286301 0.158572
0.289041 0.166341
0.291781 0.174748
0.294521 0.183218
0.297260 0.191718
0.300000 0.199009
0.302740 0.206138
0.305479 0.211395
0.308219 0.216035
0.310959 0.218892
0.313699 0.221355
0.316438 0.221994
0.319178 0.222759
0.321918 0.222096
0.324658 0.221371
0.327397 0.219809
0.330137 0.218224
0.332877 0.216119
0.335616 0.214094
0.338356 0.212327
0.341096 0.210148
0.343836 0.208927
0.346575 0.207097
0.349315 0.206026
0.352055 0.204191
0.354795 0.202862
0.357534 0.200564
0.360274 0.198515
0.363014 0.196118
0.365753 0.193424
0.368493 0.190972
0.371233 0.188020
0.373973 0.185349
0.376712 0.182059
0.379452 0.179364
0.382192 0.175865
0.384932 0.173167
0.387671 0.169933
0.390411 0.167394
0.393151 0.164522
0.395890 0.162396
0.398630 0.159838
0.401370 0.157912
0.404110 0.155631
0.406849 0.153694
0.409589 0.151319
0.412329 0.149089
0.415068 0.146112
0.417808 0.142913
0.420548 0.138762
0.423288 0.134123
0.426027 0.128480
0.428767 0.122474
0.431507 0.115704
0.434247 0.108907
0.436986 0.101712
0.439726 0.094819
0.442466 0.087840
0.445205 0.081385
0.447945 0.074976
0.450685 0.069223
0.453425 0.063527
0.456164 0.058448
0.458904 0.053350
0.461644 0.048821
0.464384 0.044066
0.467123 0.039899
0.469863 0.035369
0.472603 0.031409
0.475342 0.027017
0.478082 0.023255
0.480822 0.018921
0.483562 0.015350
0.486301 0.011115
0.489041 0.007762
0.491781 0.003581
0.494521 0.000531
0.497260 -0.003694
0.500000 -0.006379
0.502740 -0.010601
0.505479 -0.012992
0.508219 -0.017280
0.510959 -0.019319
0.513699 -0.023634
0.516438 -0.025488
0.519178 -0.029761
0.521918 -0.031615
0.524658 -0.035943
0.527397 -0.037717
0.530137 -0.042109
0.532877 -0.043990
0.535616 -0.048238
0.538356 -0.050174
0.541096 -0.054327
0.543836 -0.056026
0.546575 -0.059942
0.549315 -0.061378
0.552055 -0.064653
0.554795 -0.065556
0.557534 -0.068037
0.560274 -0.068073
0.563014 -0.069946
0.565753 -0.069255
0.568493 -0.070436
0.571233 -0.069570
0.573973 -0.070501
0.576712 -0.069357
0.579452 -0.070429
0.582192 -0.069369
0.584932 -0.070399
0.587671 -0.069666
0.590411 -0.070822
0.593151 -0.070105
0.595890 -0.071492
0.598630 -0.070861
0.601370 -0.071901
0.604110 -0.071663
0.606849 -0.072391
0.609589 -0.072030
0.612329 -0.073016
0.615068 -0.072539
0.617808 -0.073246
0.620548 -0.073382
0.623288 -0.073580
0.626027 -0.073754
0.628767 -0.074237
0.631507 -0.074033
0.634247 -0.074449
0.636986 -0.074589
0.639726 -0.074658
0.642466 -0.074795
0.645205 -0.075436
0.647945 -0.075106
0.650685 -0.076168
0.653425 -0.076299
0.656164 -0.077158
0.658904 -0.077896
0.661644 -0.079172
0.664384 -0.080185
0.667123 -0.081808
0.669863 -0.083888
0.672603 -0.085368
0.675342 -0.088569
0.678082 -0.090595
0.680822 -0.094325
0.683562 -0.097140
0.686301 -0.101679
0.689041 -0.105028
0.691781 -0.110137
0.694521 -0.114620
0.697260 -0.119545
0.700000 -0.125255
0.702740 -0.130073
0.705479 -0.136502
0.708219 -0.141064
0.710959 -0.148248
0.713699 -0.152109
0.716438 -0.159685
0.719178 -0.163195
0.721918 -0.170341
0.724658 -0.173655
0.727397 -0.180333
0.730137 -0.183143
0.732877 -0.189212
0.735616 -0.191892
0.738356 -0.196799
0.741096 -0.199563
0.743836 -0.203600
0.746575 -0.205870
0.749315 -0.209308
0.752055 -0.211381
0.754795 -0.213747
0.757534 -0.215766
0.760274 -0.217583
0.763014 -0.219000
0.765753 -0.220715
0.768493 -0.221994
0.771233 -0.223201
0.773973 -0.224766
0.776712 -0.225882
0.779452 -0.227050
0.782192 -0.228409
0.784932 -0.229315
0.787671 -0.230157
0.790411 -0.231277
0.793151 -0.231906
0.795890 -0.232735
0.798630 -0.233848
0.801370 -0.234558
0.804110 -0.235236
0.806849 -0.236043
0.809589 -0.236048
0.812329 -0.235870
0.815068 -0.235737
0.817808 -0.234792
0.820548 -0.233684
0.823288 -0.232727
0.826027 -0.230804
0.828767 -0.228873
0.831507 -0.227034
0.834247 -0.224165
0.836986 -0.221303
0.839726 -0.218392
0.842466 -0.214462
0.845205 -0.210319
0.847945 -0.206443
0.850685 -0.201316
0.853425 -0.196233
0.856164 -0.191676
0.858904 -0.185688
0.861644 -0.180889
0.864384 -0.175602
0.867123 -0.170711
0.869863 -0.165645
0.872603 -0.162051
0.875342 -0.157686
0.878082 -0.154439
0.880822 -0.151925
0.883562 -0.149307
0.886301 -0.147476
0.889041 -0.146668
0.891781 -0.145315
0.894521 -0.145145
0.897260 -0.145343
0.900000 -0.145233
0.902740 -0.146236
0.905479 -0.147810
0.908219 -0.148878
0.910959 -0.151325
0.913699 -0.154170
0.916438 -0.156451
0.919178 -0.159688
0.921918 -0.163312
0.924658 -0.165659
0.927397 -0.168572
0.930137 -0.170701
0.932877 -0.172322
0.935616 -0.174232
0.938356 -0.175768
0.941096 -0.175136
0.943836 -0.174966
0.946575 -0.171143
0.949315 -0.165768
0.952055 -0.167620
0.954795 -0.176960
0.957534 -0.206292
0.960274 -0.262603
0.963014 -0.321826
0.965753 -0.376773
0.968493 -0.420568
0.971233 -0.444397
0.973973 -0.447419
0.976712 -0.432352
0.979452 -0.398852
0.982192 -0.350677
0.984932 -0.294141
0.987671 -0.235873
0.990411 -0.180301
0.993151 -0.134020
0.995890 -0.064418
0.998630 -0.000200
