title="d2z6      Re=86000     iterations=150001 "
 zone t="d2z6"variables=u/U,Y
-0.000009 0.000000
-0.001719 0.002283
-0.004456 0.004566
-0.007610 0.006849
-0.011222 0.009132
-0.016241 0.011416
-0.020004 0.013699
-0.024242 0.015982
-0.026009 0.018265
-0.028684 0.020548
-0.028587 0.022831
-0.030325 0.025114
-0.029119 0.027397
-0.030458 0.029680
-0.028761 0.031963
-0.030157 0.034247
-0.028329 0.036530
-0.029840 0.038813
-0.028033 0.041096
-0.029734 0.043379
-0.027881 0.045662
-0.029730 0.047945
-0.027800 0.050228
-0.029900 0.052511
-0.028022 0.054795
-0.030177 0.057078
-0.028450 0.059361
-0.030885 0.061644
-0.029423 0.063927
-0.031880 0.066210
-0.030828 0.068493
-0.033454 0.070776
-0.032799 0.073059
-0.035487 0.075342
-0.035186 0.077626
-0.038109 0.079909
-0.038149 0.082192
-0.041227 0.084475
-0.041602 0.086758
-0.045053 0.089041
-0.045850 0.091324
-0.049484 0.093607
-0.050855 0.095890
-0.054743 0.098174
-0.056794 0.100457
-0.060546 0.102740
-0.063216 0.105023
-0.066952 0.107306
-0.070261 0.109589
-0.073330 0.111872
-0.077082 0.114155
-0.079779 0.116438
-0.083781 0.118721
-0.085545 0.121005
-0.089604 0.123288
-0.090803 0.125571
-0.094710 0.127854
-0.095146 0.130137
-0.098738 0.132420
-0.098794 0.134703
-0.102043 0.136986
-0.101694 0.139269
-0.104602 0.141553
-0.104241 0.143836
-0.106883 0.146119
-0.106428 0.148402
-0.108940 0.150685
-0.108695 0.152968
-0.111161 0.155251
-0.110830 0.157534
-0.113294 0.159817
-0.112926 0.162100
-0.115341 0.164384
-0.114615 0.166667
-0.116839 0.168950
-0.115764 0.171233
-0.117668 0.173516
-0.116356 0.175799
-0.117897 0.178082
-0.116557 0.180365
-0.117893 0.182648
-0.116884 0.184932
-0.117225 0.187215
-0.114697 0.189498
-0.112500 0.191781
-0.108442 0.194064
-0.105269 0.196347
-0.101143 0.198630
-0.097673 0.200913
-0.093613 0.203196
-0.090027 0.205479
-0.086266 0.207763
-0.081852 0.210046
-0.076959 0.212329
-0.069610 0.214612
-0.061822 0.216895
-0.049370 0.219178
-0.037526 0.221461
-0.019233 0.223744
-0.003981 0.226027
0.016500 0.228311
0.030628 0.230594
0.043336 0.232877
0.051842 0.235160
0.055994 0.237443
0.061579 0.239726
0.062977 0.242009
0.067306 0.244292
0.067341 0.246575
0.071148 0.248858
0.070507 0.251142
0.073261 0.253425
0.071845 0.255708
0.074338 0.257991
0.072015 0.260274
0.072833 0.262557
0.069308 0.264840
0.069668 0.267123
0.064983 0.269406
0.063408 0.271689
0.057677 0.273973
0.056204 0.276256
0.049572 0.278539
0.046032 0.280822
0.038059 0.283105
0.034109 0.285388
0.024467 0.287671
0.017478 0.289954
0.006271 0.292237
-0.001264 0.294521
-0.013504 0.296804
-0.023554 0.299087
-0.036241 0.301370
-0.045749 0.303653
-0.058065 0.305936
-0.069018 0.308219
-0.080339 0.310502
-0.089400 0.312785
-0.099278 0.315068
-0.108567 0.317352
-0.116690 0.319635
-0.123575 0.321918
-0.130072 0.324201
-0.136616 0.326484
-0.141486 0.328767
-0.145771 0.331050
-0.149051 0.333333
-0.152795 0.335616
-0.154587 0.337900
-0.156567 0.340183
-0.157340 0.342466
-0.158554 0.344749
-0.158207 0.347032
-0.158329 0.349315
-0.157079 0.351598
-0.156338 0.353881
-0.154408 0.356164
-0.152865 0.358447
-0.150567 0.360731
-0.148811 0.363014
-0.146596 0.365297
-0.144480 0.367580
-0.142197 0.369863
-0.139658 0.372146
-0.136285 0.374429
-0.133307 0.376712
-0.129472 0.378995
-0.126249 0.381279
-0.122852 0.383562
-0.119665 0.385845
-0.116633 0.388128
-0.113571 0.390411
-0.110751 0.392694
-0.107506 0.394977
-0.104923 0.397260
-0.101796 0.399543
-0.099432 0.401826
-0.095949 0.404110
-0.093718 0.406393
-0.090738 0.408676
-0.088804 0.410959
-0.085132 0.413242
-0.083422 0.415525
-0.080251 0.417808
-0.078772 0.420091
-0.075361 0.422374
-0.074323 0.424658
-0.071026 0.426941
-0.070281 0.429224
-0.067117 0.431507
-0.066755 0.433790
-0.063858 0.436073
-0.064018 0.438356
-0.061117 0.440639
-0.061619 0.442922
-0.059329 0.445205
-0.060240 0.447489
-0.058033 0.449772
-0.059377 0.452055
-0.057729 0.454338
-0.059332 0.456621
-0.057882 0.458904
-0.059702 0.461187
-0.058907 0.463470
-0.060979 0.465753
-0.060130 0.468037
-0.062249 0.470320
-0.062096 0.472603
-0.064259 0.474886
-0.064053 0.477169
-0.066325 0.479452
-0.066564 0.481735
-0.068786 0.484018
-0.069051 0.486301
-0.071264 0.488584
-0.071991 0.490868
-0.074242 0.493151
-0.074904 0.495434
-0.077078 0.497717
-0.078197 0.500000
-0.080254 0.502283
-0.081457 0.504566
-0.083447 0.506849
-0.084878 0.509132
-0.086664 0.511416
-0.088148 0.513699
-0.089613 0.515982
-0.091405 0.518265
-0.092641 0.520548
-0.094112 0.522831
-0.094923 0.525114
-0.096732 0.527397
-0.097035 0.529680
-0.098465 0.531963
-0.098407 0.534247
-0.099814 0.536530
-0.099226 0.538813
-0.100358 0.541096
-0.099295 0.543379
-0.100261 0.545662
-0.098912 0.547945
-0.099361 0.550228
-0.097643 0.552511
-0.098198 0.554795
-0.096312 0.557078
-0.096123 0.559361
-0.094200 0.561644
-0.094194 0.563927
-0.092334 0.566210
-0.091585 0.568493
-0.089775 0.570776
-0.089266 0.573059
-0.087526 0.575342
-0.086419 0.577626
-0.084876 0.579909
-0.083747 0.582192
-0.082100 0.584475
-0.080823 0.586758
-0.079232 0.589041
-0.077662 0.591324
-0.076024 0.593607
-0.074365 0.595890
-0.072525 0.598174
-0.070820 0.600457
-0.068806 0.602740
-0.066890 0.605023
-0.064759 0.607306
-0.062809 0.609589
-0.060427 0.611872
-0.058488 0.614155
-0.055900 0.616438
-0.053881 0.618721
-0.051153 0.621005
-0.049137 0.623288
-0.046159 0.625571
-0.044293 0.627854
-0.041058 0.630137
-0.039146 0.632420
-0.035774 0.634703
-0.033960 0.636986
-0.030370 0.639269
-0.028701 0.641553
-0.024900 0.643836
-0.023261 0.646119
-0.019435 0.648402
-0.017840 0.650685
-0.013932 0.652968
-0.012549 0.655251
-0.008567 0.657534
-0.007097 0.659817
-0.003149 0.662100
-0.001953 0.664384
0.001852 0.666667
0.003363 0.668950
0.007413 0.671233
0.008038 0.673516
0.011746 0.675799
0.013705 0.678082
0.017573 0.680365
0.017578 0.682648
0.021500 0.684932
0.023418 0.687215
0.027123 0.689498
0.027341 0.691781
0.031284 0.694064
0.032525 0.696347
0.036386 0.698630
0.036870 0.700913
0.040737 0.703196
0.041803 0.705479
