title="d2z6      Re=86000     iterations=65001 "
 zone t="d2z6"variables=u/U,Y
-0.000008 0.000000
0.003753 0.002283
0.008117 0.004566
0.009203 0.006849
0.007224 0.009132
0.005347 0.011416
0.002139 0.013699
-0.000058 0.015982
-0.003126 0.018265
-0.005065 0.020548
-0.007831 0.022831
-0.009612 0.025114
-0.012127 0.027397
-0.013820 0.029680
-0.016119 0.031963
-0.017758 0.034247
-0.019811 0.036530
-0.021394 0.038813
-0.023164 0.041096
-0.024649 0.043379
-0.026130 0.045662
-0.027477 0.047945
-0.028676 0.050228
-0.029911 0.052511
-0.030847 0.054795
-0.031966 0.057078
-0.032669 0.059361
-0.033666 0.061644
-0.034168 0.063927
-0.035067 0.066210
-0.035394 0.068493
-0.036183 0.070776
-0.036363 0.073059
-0.037019 0.075342
-0.037089 0.077626
-0.037638 0.079909
-0.037633 0.082192
-0.038071 0.084475
-0.038022 0.086758
-0.038349 0.089041
-0.038298 0.091324
-0.038558 0.093607
-0.038532 0.095890
-0.038745 0.098174
-0.038757 0.100457
-0.038933 0.102740
-0.039002 0.105023
-0.039191 0.107306
-0.039329 0.109589
-0.039545 0.111872
-0.039754 0.114155
-0.039988 0.116438
-0.040284 0.118721
-0.040585 0.121005
-0.040967 0.123288
-0.041336 0.125571
-0.041784 0.127854
-0.042220 0.130137
-0.042733 0.132420
-0.043279 0.134703
-0.043854 0.136986
-0.044499 0.139269
-0.045128 0.141553
-0.045861 0.143836
-0.046541 0.146119
-0.047396 0.148402
-0.048116 0.150685
-0.049094 0.152968
-0.049839 0.155251
-0.050914 0.157534
-0.051672 0.159817
-0.052902 0.162100
-0.053652 0.164384
-0.055021 0.166667
-0.055734 0.168950
-0.057299 0.171233
-0.057951 0.173516
-0.059892 0.175799
-0.060475 0.178082
-0.062969 0.180365
-0.063485 0.182648
-0.066548 0.184932
-0.066932 0.187215
-0.070280 0.189498
-0.070379 0.191781
-0.073509 0.194064
-0.073203 0.196347
-0.075813 0.198630
-0.075065 0.200913
-0.077009 0.203196
-0.075768 0.205479
-0.077217 0.207763
-0.075447 0.210046
-0.076336 0.212329
-0.073946 0.214612
-0.074481 0.216895
-0.071330 0.219178
-0.071267 0.221461
-0.067348 0.223744
-0.066562 0.226027
-0.061942 0.228311
-0.060257 0.230594
-0.055141 0.232877
-0.052508 0.235160
-0.047167 0.237443
-0.043641 0.239726
-0.038387 0.242009
-0.034269 0.244292
-0.029389 0.246575
-0.024832 0.248858
-0.020574 0.251142
-0.015974 0.253425
-0.012504 0.255708
-0.008007 0.257991
-0.005432 0.260274
-0.001291 0.262557
0.000433 0.264840
0.004135 0.267123
0.005183 0.269406
0.008349 0.271689
0.009017 0.273973
0.011766 0.276256
0.012319 0.278539
0.014649 0.280822
0.015343 0.283105
0.017457 0.285388
0.018426 0.287671
0.020395 0.289954
0.021326 0.292237
0.023132 0.294521
0.023506 0.296804
0.024947 0.299087
0.024855 0.301370
0.026194 0.303653
0.026239 0.305936
