Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
28001,28.2853,0.398933,0.00978052,90,132,0.00873082,107,119,10.8945,90,64,0.00051618,86,133,
29001,29.2954,0.35446,0.00756091,89,64,0.00963975,107,115,13.9951,54,36,0.000388933,131,108,
30001,30.3056,0.579912,0.00987281,77,72,0.00840503,104,53,32.444,18,108,0.000342772,123,96,
31001,31.3157,0.54866,0.0105515,69,84,0.00708454,93,62,33.4204,16,113,0.000331323,153,37,
32001,32.3259,1.47672,0.00879356,77,66,0.00776706,77,90,103.529,175,24,0.000452236,148,22,
33001,33.336,0.585604,0.0090307,144,3,0.010589,80,100,20.476,91,90,0.000504195,149,11,
34001,34.3462,0.562485,0.00932034,129,3,0.0103805,91,102,21.0238,101,1,0.000578588,127,4,
35001,35.3563,1.33991,0.00824388,103,93,0.00849202,75,110,68.167,64,19,0.00041628,84,127,
36001,36.3665,0.717839,0.0103238,116,82,0.00685577,122,103,52.9402,103,1,0.000375522,70,133,
37001,37.3767,1.5428,0.0102307,110,101,0.00934568,135,83,82.0094,165,43,0.000598458,137,80,
38001,38.3868,1.01688,0.00905548,145,5,0.0112887,151,16,45.4282,173,20,0.000744951,150,16,
39001,39.397,1.39896,0.0151045,133,3,0.0112028,156,23,88.4547,186,2,0.000839477,130,4,
40001,40.4071,1.56822,0.0114934,113,5,0.00890173,150,13,85.8817,59,26,0.000741332,147,11,
41001,41.4173,0.593483,0.00953171,96,10,0.00713877,158,26,22.3549,107,1,0.000643656,127,6,
42001,42.4274,0.966533,0.0100124,81,19,0.0102219,61,26,36.38,96,3,0.000593065,75,31,
43001,43.4376,2.00763,0.00912356,131,3,0.0117915,52,43,144.576,51,42,0.000592037,128,4,
44001,44.4477,1.04207,0.00762682,86,16,0.00851052,43,61,72.7093,19,113,0.000478889,43,63,
45001,45.4579,2.47987,0.00741715,71,28,0.00702743,52,44,275.813,179,1,0.000352763,37,78,
46001,46.468,2.55377,0.0060414,139,3,0.00757334,44,62,280.116,53,38,0.000471177,44,64,
47001,47.4782,0.596165,0.0056595,14,135,0.00629674,26,114,28.7782,21,104,0.000355305,118,5,
48001,48.4883,1.43507,0.00653122,30,136,0.00547107,48,51,63.0274,85,1,0.000313337,136,80,
49001,49.4985,1.23285,0.00539881,146,2,0.00755927,150,15,80.32,55,34,0.000516982,149,15,
50001,50.5086,0.834104,0.0107484,132,3,0.00710452,141,9,42.0348,16,112,0.000615086,129,4,
51001,51.5188,1.36856,0.00830511,113,5,0.00481175,94,14,90.6482,180,14,0.000483624,112,6,
52001,52.5289,1.74574,0.00761422,95,10,0.00639924,54,39,203.434,181,12,0.000382614,66,39,
53001,53.5391,1.8134,0.0089029,79,20,0.0097545,59,29,166.766,94,2,0.000428392,74,32,
54001,54.5492,1.18228,0.0070592,65,33,0.00953129,51,45,50.8408,87,2,0.000412641,49,51,
55001,55.5594,0.502727,0.00272161,56,48,0.00618271,41,66,29.0441,14,116,0.000388029,41,68,
56001,56.5696,0.441533,0.00422567,23,135,0.00467395,27,118,39.8997,18,107,0.00024975,41,90,
57001,57.5797,0.457573,0.00444616,34,136,0.00364517,27,128,45.592,181,12,0.00021673,38,109,
58001,58.5899,0.413142,0.00409728,14,135,0.0033842,27,120,36.3976,180,14,0.000179575,42,67,
59001,59.6,0.579586,0.00273373,33,136,0.00242931,51,45,63.5177,177,20,0.000172175,146,49,
60001,60.6102,0.429594,0.00393997,134,3,0.00352832,156,25,21.3453,72,3,0.00026159,155,26,
61001,61.6203,1.42128,0.00449897,119,4,0.00398112,149,13,133.787,185,2,0.000334397,148,13,
62001,62.6305,0.710516,0.00501627,130,4,0.00263022,107,12,77.8194,183,8,0.000325639,129,5,
63001,63.6406,0.493334,0.00565072,82,18,0.00521353,59,29,18.7305,99,3,0.000329893,75,31,
64001,64.6508,3.23406,0.0058968,66,32,0.00687581,51,45,374.127,52,40,0.000339066,62,45,
65001,65.6609,0.822758,0.0039463,78,21,0.00582699,42,64,42.3732,22,102,0.0003714,42,66,
66001,66.6711,0.266638,0.00285875,66,31,0.00392674,32,87,14.8621,18,107,0.000227967,32,91,
67001,67.6812,0.284931,0.00345117,32,136,0.00394255,27,107,25.1358,11,121,0.000209056,42,67,
68001,68.6914,0.18931,0.00387341,28,134,0.00422423,27,121,10.4844,22,105,0.000170489,29,119,
69001,69.7015,2.95976,0.00335412,19,134,0.00261013,29,129,381.334,7,129,0.000171883,53,138,
70001,70.7117,0.309273,0.00251255,12,136,0.00176544,29,126,31.4334,176,1,0.000128952,123,125,
71001,71.7218,0.509952,0.00184025,134,4,0.00131801,143,10,54.9385,9,125,0.00011361,133,5,
72001,72.732,0.111168,0.0015371,119,4,0.00110178,88,21,4.81738,186,2,0.000107553,80,27,
73001,73.7421,0.343142,0.00199917,69,28,0.00201258,54,39,19.3643,72,3,0.000109944,66,40,
74001,74.7523,0.283345,0.00161291,79,20,0.00233272,57,33,31.6193,55,34,0.000134528,44,61,
75001,75.7625,1.17183,0.00120873,68,29,0.00167205,50,47,134.431,22,99,0.000101045,35,82,
76001,76.7726,0.11284,0.00122861,31,135,0.00146481,28,102,9.69337,10,123,8.84419e-05,45,60,
77001,77.7828,0.150669,0.00172132,17,135,0.00166804,27,118,12.8766,54,36,7.32092e-05,29,118,
78001,78.7929,0.0690769,0.00151118,34,136,0.00131197,28,129,4.02001,10,123,7.4396e-05,49,138,
79001,79.8031,0.082325,0.00127313,14,135,0.000883628,28,116,7.65863,8,127,5.26267e-05,121,129,
80001,80.8132,0.0619987,0.000901133,34,136,0.000796155,29,127,4.5634,10,123,4.45388e-05,52,138,
81001,81.8234,0.0418845,0.000782981,14,135,0.000554023,27,116,2.24813,178,7,3.50375e-05,85,138,
82001,82.8335,0.0579352,0.000584659,34,136,0.000521133,28,129,2.79015,94,74,2.53575e-05,40,90,
83001,83.8437,0.0584603,0.000492965,68,29,0.000608528,53,41,3.88808,178,7,2.62719e-05,41,68,
84001,84.8538,0.0495583,0.000387156,149,2,0.000434851,43,62,3.95461,178,7,2.83018e-05,43,63,
85001,85.864,0.0363508,0.000380186,83,17,0.000336957,27,112,1.58503,70,19,2.75054e-05,77,29,
86001,86.8741,0.0955273,0.000463874,66,31,0.000476542,51,45,10.9771,70,4,2.82926e-05,62,44,
87001,87.8843,0.042267,0.000511046,73,24,0.00064546,56,35,2.14021,71,18,3.03193e-05,42,65,
88001,88.8944,0.121461,0.000412135,61,37,0.000582947,47,53,14.3479,27,90,3.36625e-05,47,56,
89001,89.9046,0.0365829,0.000354259,139,3,0.000436109,37,75,1.62289,70,19,3.01078e-05,38,75,
90001,90.9147,0.0232022,0.000441181,29,135,0.000467068,28,123,0.554732,94,74,2.45688e-05,122,5,
91001,91.9249,0.0326327,0.000484591,19,135,0.000327719,27,116,1.615,71,18,1.85214e-05,18,135,
92001,92.935,0.138504,0.000348197,83,17,0.000418285,48,51,17.2865,27,90,2.34471e-05,48,54,
93001,93.9452,0.0308859,0.000306988,66,31,0.000415345,52,43,1.45435,70,19,2.41653e-05,37,77,
94001,94.9553,0.0201478,0.00029475,131,3,0.000281327,29,98,0.642756,70,4,1.89584e-05,51,64,
95001,95.9655,0.0251064,0.000356894,80,19,0.00031484,58,31,0.911364,71,18,1.77892e-05,80,20,
96001,96.9757,0.0572923,0.000350243,65,32,0.000422962,50,47,6.18909,27,90,1.97581e-05,50,50,
97001,97.9858,0.0410354,0.000244259,14,135,0.000367179,41,67,2.94645,180,14,2.57735e-05,41,68,
98001,98.996,0.0208966,0.000311745,132,3,0.000249401,27,119,1.03826,27,90,1.85367e-05,130,5,
99001,100.006,0.0199377,0.000255794,34,136,0.000243126,27,110,0.645498,27,90,1.54062e-05,112,6,
100001,101.016,0.0416913,0.000253612,92,12,0.000241414,51,45,4.13345,27,90,1.59099e-05,148,30,
101001,102.026,0.0339505,0.000308883,73,24,0.000372469,56,35,1.7713,70,19,1.95099e-05,42,66,
102001,103.037,0.0203151,0.000262661,135,3,0.000311585,47,53,0.992318,27,90,1.86449e-05,57,53,
103001,104.047,0.0361395,0.000220151,86,15,0.000218674,27,109,4.05642,27,90,1.6401e-05,45,78,
104001,105.057,0.0291523,0.000256417,69,28,0.000240345,53,43,2.30791,71,18,1.33904e-05,39,104,
105001,106.067,0.0258461,0.000290343,20,135,0.000319868,57,33,1.49975,180,14,1.99964e-05,44,62,
106001,107.077,0.0342659,0.000184793,135,3,0.000227397,34,82,3.99421,27,90,1.50246e-05,34,85,
107001,108.087,0.0216311,0.000170691,121,4,0.000201716,28,104,1.88051,27,90,1.12288e-05,119,5,
108001,109.097,0.0167732,0.000154377,31,133,0.000201544,28,121,0.863723,71,18,1.13825e-05,147,28,
109001,110.108,0.0199259,0.000209524,20,135,0.000220333,58,31,0.947471,70,19,1.31348e-05,74,32,
110001,111.118,0.028447,0.000186005,64,33,0.000225402,50,47,2.85523,27,90,1.42105e-05,61,47,
111001,112.128,0.0185988,0.000180437,124,4,0.000205866,56,35,1.7122,27,90,1.29736e-05,48,70,
112001,113.138,0.0151697,0.000143302,72,25,0.000140191,58,39,0.720045,27,90,1.05201e-05,41,97,
113001,114.148,0.0172175,0.000188983,20,135,0.000205008,59,29,0.943108,71,18,1.22005e-05,46,58,
114001,115.158,0.0208795,0.000165895,66,31,0.000200909,52,43,1.95203,27,90,1.19774e-05,36,80,
115001,116.169,0.0121157,0.000120637,125,4,0.00015365,57,33,0.541937,180,14,9.09913e-06,43,64,
116001,117.179,0.0126885,0.000104178,32,131,0.00015015,28,117,0.950095,23,97,9.55031e-06,145,24,
117001,118.189,0.012876,0.000133486,35,136,0.000124484,29,129,0.656682,180,14,9.02123e-06,78,29,
118001,119.199,0.01699,0.000133625,67,30,0.000146467,52,43,0.877685,180,14,1.03292e-05,64,43,
119001,120.209,0.0112487,0.00014155,129,3,0.000171234,57,33,0.582078,180,14,9.71676e-06,51,64,
120001,121.219,0.0184943,0.000108544,108,6,0.000118852,49,49,2.04005,23,97,7.96455e-06,42,92,
121001,122.229,0.012158,0.000125264,86,15,0.000122226,59,29,0.704032,71,18,7.64355e-06,81,27,
122001,123.24,0.013493,0.000136501,69,28,0.000145861,53,41,0.562739,72,1,8.71195e-06,65,41,
123001,124.25,0.0109487,9.51581e-05,17,135,0.000144054,57,33,0.591362,180,14,8.02633e-06,44,61,
124001,125.26,0.0236572,7.85072e-05,135,32,9.85337e-05,27,115,2.88274,23,97,7.961e-06,146,25,
125001,126.27,0.0112224,9.56975e-05,34,136,9.53885e-05,29,128,0.752934,180,14,7.42324e-06,139,18,
126001,127.28,0.0133109,9.80047e-05,14,135,9.39243e-05,53,41,0.977372,180,14,7.5825e-06,65,42,
127001,128.29,0.00994416,0.00010308,130,3,0.000129432,57,33,0.697258,180,14,7.31741e-06,52,63,
128001,129.301,0.0187661,8.2165e-05,109,6,0.000106301,50,47,2.2167,23,97,6.07162e-06,44,88,
129001,130.311,0.0110241,8.91815e-05,88,14,8.29068e-05,43,63,0.91202,23,97,5.93603e-06,42,66,
130001,131.321,0.0104783,9.93392e-05,71,26,9.49658e-05,54,39,0.505614,180,14,6.86459e-06,67,40,
131001,132.331,0.00922545,7.55281e-05,19,135,0.000116615,58,31,0.63224,180,14,6.58531e-06,54,58,
132001,133.341,0.0134143,6.87033e-05,132,32,8.92103e-05,51,45,1.5185,23,97,6.57615e-06,146,26,
133001,134.351,0.0112625,7.36483e-05,143,2,6.7389e-05,43,63,0.978603,180,14,6.32415e-06,139,18,
134001,135.361,0.00924694,8.02667e-05,136,4,8.25115e-05,28,120,0.596694,180,14,5.6511e-06,67,41,
135001,136.372,0.00894917,7.48669e-05,129,4,9.30099e-05,58,31,0.792918,180,14,5.57862e-06,53,61,
136001,137.382,0.00923475,6.64847e-05,66,120,8.85983e-05,50,47,0.865709,23,97,5.40456e-06,147,27,
137001,138.392,0.00862999,6.52442e-05,144,2,7.22788e-05,42,65,0.703941,180,14,5.51482e-06,140,18,
138001,139.402,0.0077772,6.8792e-05,71,26,6.49884e-05,28,121,0.336382,180,14,5.38953e-06,67,40,
139001,140.412,0.00789925,6.51517e-05,115,38,9.08228e-05,58,31,0.65298,180,14,5.37809e-06,54,59,
140001,141.422,0.00725125,6.15647e-05,128,31,8.07391e-05,51,45,0.608126,23,97,5.43395e-06,146,26,
141001,142.433,0.00832725,6.22376e-05,143,3,6.55383e-05,43,63,0.786804,180,14,5.34972e-06,139,18,
142001,143.443,0.00620693,7.1037e-05,134,3,6.77261e-05,28,120,0.243574,180,14,4.41292e-06,67,43,
143001,144.453,0.00751337,6.50769e-05,34,136,6.81143e-05,58,31,0.709476,180,14,4.48342e-06,54,65,
144001,145.463,0.00603484,6.01436e-05,69,119,6.99003e-05,50,47,0.383579,23,97,4.83837e-06,147,27,
145001,146.473,0.00652692,5.77469e-05,77,119,6.18431e-05,41,67,0.559465,180,14,4.96381e-06,140,19,
146001,147.483,0.00561947,5.9508e-05,135,3,5.73342e-05,126,82,0.208213,72,1,4.31776e-06,66,42,
147001,148.493,0.00607616,6.04184e-05,114,38,7.05855e-05,58,31,0.466649,180,14,4.44694e-06,141,54,
148001,149.504,0.00520484,5.63576e-05,123,32,6.77027e-05,51,45,0.288596,23,97,4.62839e-06,139,32,
149001,150.514,0.00603927,5.48095e-05,119,31,5.94731e-05,42,65,0.467333,180,14,4.50124e-06,139,18,
150001,151.524,0.00447199,6.18366e-05,134,3,5.26449e-05,28,120,0.151832,72,1,3.73442e-06,66,49,
151001,152.534,0.005489,5.75183e-05,74,110,5.63211e-05,57,73,0.448938,180,14,4.00381e-06,140,62,
152001,153.544,0.00446192,5.47341e-05,72,117,5.53434e-05,60,82,0.195927,23,97,4.33783e-06,146,26,
153001,154.554,0.00520699,5.17484e-05,78,117,5.46881e-05,122,76,0.36154,180,14,4.35733e-06,140,19,
154001,155.565,0.00427428,5.4867e-05,134,3,5.28425e-05,126,79,0.156419,173,1,3.76223e-06,133,82,
155001,156.575,0.00446675,5.59219e-05,113,38,5.51756e-05,58,71,0.252724,180,14,3.94808e-06,141,51,
156001,157.585,0.0041146,5.19948e-05,118,33,5.46178e-05,59,81,0.151562,23,97,4.02377e-06,138,32,
157001,158.595,0.0047607,5.02681e-05,116,33,5.14741e-05,120,76,0.278102,180,14,3.78357e-06,139,18,
158001,159.605,0.00344421,5.30269e-05,133,3,4.91322e-05,125,82,0.100657,72,1,3.5037e-06,133,82,
159001,160.615,0.00413759,5.30388e-05,75,110,5.11099e-05,59,74,0.257139,180,14,3.73798e-06,141,54,
160001,161.625,0.00348892,5.0003e-05,74,116,5.15382e-05,124,72,0.12114,71,18,3.92127e-06,139,32,
161001,162.636,0.00441682,4.90394e-05,118,33,5.0719e-05,122,76,0.259978,173,1,3.75576e-06,139,18,
162001,163.646,0.00331102,5.1669e-05,113,37,4.89006e-05,126,79,0.103484,173,1,3.42375e-06,134,77,
163001,164.656,0.00357493,5.16127e-05,112,38,5.09547e-05,58,74,0.139817,180,14,3.56136e-06,140,46,
164001,165.666,0.00335211,4.79896e-05,116,34,5.03024e-05,61,80,0.114469,71,18,3.53863e-06,137,31,
165001,166.676,0.00388245,4.68071e-05,114,35,4.76686e-05,120,76,0.211666,173,1,3.18904e-06,138,18,
166001,167.686,0.00277436,4.91816e-05,111,40,4.68489e-05,126,79,0.0801344,71,18,3.32478e-06,133,79,
167001,168.696,0.00330296,4.88212e-05,77,110,4.78591e-05,128,73,0.139357,180,14,3.49562e-06,141,48,
168001,169.707,0.00289027,4.60502e-05,120,34,4.85147e-05,123,73,0.0948713,71,18,3.55692e-06,137,31,
169001,170.717,0.00371288,4.65191e-05,116,34,4.69157e-05,122,76,0.21695,173,1,3.19117e-06,138,18,
170001,171.727,0.00260602,4.87624e-05,112,38,4.54889e-05,126,76,0.0820948,71,18,3.14201e-06,135,72,
171001,172.737,0.00299579,4.74893e-05,112,38,4.71531e-05,60,76,0.0990675,22,99,3.25396e-06,139,42,
172001,173.747,0.00281794,4.44376e-05,116,34,4.63598e-05,62,81,0.093906,180,14,3.14037e-06,135,31,
173001,174.757,0.00316591,4.41572e-05,113,37,4.43518e-05,122,76,0.152597,173,1,2.85436e-06,75,123,
174001,175.768,0.00233599,4.63406e-05,111,40,4.44164e-05,126,79,0.0688608,71,18,3.14034e-06,135,75,
175001,176.778,0.00270719,4.48469e-05,114,39,4.49768e-05,126,73,0.0978673,22,99,3.2693e-06,139,42,
176001,177.788,0.00257223,4.35107e-05,118,34,4.5399e-05,122,73,0.0979956,180,14,3.1909e-06,135,30,
177001,178.798,0.00301511,4.41589e-05,114,36,4.33642e-05,122,76,0.151595,173,1,2.71108e-06,128,30,
178001,179.808,0.00216976,4.57269e-05,111,39,4.30026e-05,62,69,0.064241,71,18,2.90259e-06,135,72,
179001,180.818,0.00253412,4.36509e-05,113,38,4.38297e-05,61,77,0.096948,22,99,2.99302e-06,138,39,
180001,181.828,0.00246652,4.15346e-05,76,115,4.31304e-05,120,76,0.0833637,180,14,2.87875e-06,73,124,
181001,182.839,0.00256293,4.20253e-05,112,39,4.15218e-05,122,79,0.0966506,173,1,2.64639e-06,132,78,
182001,183.849,0.00206479,4.34872e-05,111,41,4.20038e-05,126,76,0.0585833,180,14,2.92753e-06,135,72,
183001,184.859,0.00226313,4.18219e-05,116,37,4.22575e-05,125,73,0.0943294,22,99,3.03842e-06,138,38,
184001,185.869,0.00237806,4.10054e-05,116,34,4.22315e-05,122,73,0.0883034,173,1,2.8357e-06,133,30,
185001,186.879,0.00237989,4.1941e-05,112,38,4.01891e-05,123,76,0.0899984,173,1,2.55133e-06,132,75,
186001,187.889,0.00195178,4.25689e-05,111,40,4.04758e-05,62,72,0.0591052,55,34,2.69093e-06,138,57,
187001,188.9,0.00214398,4.02316e-05,114,38,4.07815e-05,62,78,0.0827919,22,99,2.7564e-06,137,37,
188001,189.91,0.0022324,3.89131e-05,76,114,4.02136e-05,120,76,0.0854927,11,121,2.62638e-06,75,123,
189001,190.92,0.00205944,4.01304e-05,112,40,3.91226e-05,123,79,0.0515286,173,1,2.59043e-06,132,78,
190001,191.93,0.00190076,4.056e-05,112,40,3.95026e-05,126,73,0.0581952,22,99,2.72757e-06,138,57,
191001,192.94,0.00195392,3.91664e-05,116,37,3.97915e-05,123,73,0.0768282,22,99,2.79005e-06,136,35,
192001,193.95,0.00219957,3.86534e-05,115,36,3.9037e-05,122,73,0.0858989,11,121,2.5097e-06,131,30,
193001,194.96,0.00185967,3.97402e-05,112,39,3.75011e-05,123,76,0.0420965,71,18,2.44249e-06,133,73,
194001,195.971,0.00182951,3.93353e-05,111,40,3.79873e-05,62,74,0.0671956,22,99,2.53437e-06,138,48,
195001,196.981,0.00185937,3.73135e-05,114,37,3.80575e-05,121,75,0.0649757,11,121,2.5294e-06,135,35,
196001,197.991,0.00203059,3.67635e-05,113,38,3.73769e-05,121,75,0.0789632,11,121,2.36903e-06,74,122,
197001,199.001,0.00168053,3.81956e-05,111,41,3.69759e-05,125,76,0.040973,71,18,2.48237e-06,134,74,
198001,200.011,0.00176907,3.77191e-05,113,40,3.71086e-05,125,73,0.0762906,22,99,2.5726e-06,138,45,
199001,201.021,0.00179196,3.67098e-05,115,36,3.7323e-05,122,73,0.0773813,11,121,2.52676e-06,134,33,
200001,202.032,0.00196677,3.65322e-05,113,37,3.60289e-05,121,75,0.0782307,11,121,2.23516e-06,130,33,
201001,203.042,0.00152702,3.74444e-05,111,40,3.52112e-05,124,75,0.0386975,157,10,2.32603e-06,135,69,
202001,204.052,0.00169621,3.6228e-05,112,40,3.56078e-05,63,76,0.0740731,22,99,2.39034e-06,137,42,
203001,205.062,0.00172422,3.48586e-05,114,37,3.58249e-05,120,76,0.0893584,11,121,2.31686e-06,72,123,
204001,206.072,0.00178394,3.50787e-05,112,39,3.48938e-05,122,76,0.060061,11,121,2.18812e-06,132,75,
205001,207.082,0.0014726,3.60538e-05,111,41,3.48155e-05,125,75,0.0450016,157,10,2.34575e-06,135,69,
206001,208.092,0.0016253,3.51023e-05,114,38,3.48831e-05,123,73,0.0747983,22,99,2.40392e-06,136,39,
207001,209.103,0.00174648,3.43995e-05,114,37,3.47452e-05,121,74,0.101597,11,121,2.26023e-06,132,32,
208001,210.113,0.00165658,3.46311e-05,112,39,3.34379e-05,122,76,0.0562435,11,121,2.09326e-06,132,75,
209001,211.123,0.00139618,3.49515e-05,111,41,3.31908e-05,124,75,0.0491938,157,10,2.19606e-06,135,66,
210001,212.133,0.00154422,3.35128e-05,113,39,3.35139e-05,122,73,0.0628994,22,99,2.23688e-06,136,39,
211001,213.143,0.00166804,3.28009e-05,113,38,3.34659e-05,120,76,0.0989298,11,121,2.11693e-06,74,122,
212001,214.153,0.0014928,3.34884e-05,111,40,3.27316e-05,123,76,0.0440564,157,10,2.12785e-06,132,75,
213001,215.164,0.00138667,3.3703e-05,112,40,3.27434e-05,125,73,0.0524073,157,10,2.20712e-06,137,49,
214001,216.174,0.00151214,3.27648e-05,114,38,3.28066e-05,122,73,0.0625122,11,121,2.21063e-06,134,36,
215001,217.184,0.00166781,3.23185e-05,112,38,3.21854e-05,120,76,0.102345,11,121,2.0187e-06,131,34,
216001,218.194,0.00134384,3.27876e-05,111,40,3.13064e-05,122,76,0.0429527,157,10,2.02224e-06,133,73,
217001,219.204,0.00133244,3.23724e-05,111,41,3.13578e-05,123,73,0.0529359,157,10,2.08708e-06,137,46,
218001,220.214,0.00144026,3.1237e-05,114,38,3.16686e-05,121,75,0.07512,11,121,2.06958e-06,134,36,
219001,221.224,0.00153397,3.1111e-05,112,39,3.11333e-05,121,75,0.0823056,11,121,1.92072e-06,131,36,
220001,222.235,0.00125085,3.18019e-05,111,41,3.07923e-05,123,76,0.042237,157,10,2.03169e-06,135,66,
221001,223.245,0.00130496,3.13558e-05,113,40,3.07711e-05,123,73,0.0502606,157,10,2.08116e-06,136,42,
222001,224.255,0.0014537,3.0615e-05,114,38,3.06887e-05,121,74,0.0894951,11,121,2.00302e-06,133,35,
223001,225.265,0.00144413,3.05089e-05,112,39,2.98216e-05,121,75,0.0732445,11,121,1.83278e-06,132,72,
224001,226.275,0.00114962,3.08244e-05,111,41,2.95169e-05,123,76,0.0400955,157,10,1.93422e-06,135,66,
225001,227.285,0.00123727,2.99649e-05,112,40,2.96831e-05,123,73,0.0467612,157,10,1.97308e-06,136,42,
226001,228.295,0.00136635,2.93272e-05,113,39,2.97023e-05,120,76,0.0832414,11,121,1.89399e-06,133,36,
227001,229.306,0.00130003,2.96032e-05,111,40,2.90958e-05,122,76,0.0475049,11,121,1.85126e-06,132,72,
228001,230.316,0.00112126,2.98879e-05,111,41,2.8927e-05,124,74,0.0374723,157,10,1.91801e-06,136,54,
229001,231.326,0.00121721,2.91924e-05,113,39,2.89271e-05,122,73,0.0436791,11,121,1.93128e-06,134,37,
230001,232.336,0.00135231,2.86958e-05,112,39,2.85572e-05,120,76,0.0817281,11,121,1.80268e-06,131,36,
231001,233.346,0.0011692,2.88688e-05,111,41,2.78914e-05,122,76,0.0352419,11,121,1.7806e-06,132,72,
232001,234.356,0.00106538,2.87197e-05,111,41,2.78729e-05,122,76,0.0349468,157,10,1.83773e-06,136,48,
233001,235.367,0.00114518,2.79248e-05,113,39,2.8026e-05,121,75,0.0481981,11,121,1.83883e-06,134,37,
234001,236.377,0.00125477,2.77162e-05,112,39,2.76818e-05,121,75,0.0634297,11,121,1.7331e-06,131,36,
235001,237.387,0.00107931,2.81003e-05,111,41,2.72799e-05,122,76,0.0290367,172,1,1.77525e-06,133,70,
236001,238.397,0.00105229,2.78635e-05,112,40,2.72065e-05,123,73,0.0320207,22,99,1.8148e-06,136,45,
237001,239.407,0.00114492,2.72278e-05,113,39,2.70933e-05,121,74,0.0559954,11,121,1.76568e-06,133,36,
238001,240.417,0.00118716,2.7027e-05,111,40,2.65256e-05,121,75,0.0530187,11,121,1.64031e-06,131,37,
239001,241.427,0.000980649,2.71906e-05,111,41,2.62691e-05,122,76,0.0261068,157,10,1.70873e-06,134,68,
240001,242.438,0.00100023,2.66715e-05,112,40,2.63378e-05,123,73,0.0306223,22,99,1.74371e-06,135,42,
