Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
32001,10.3561,1.15209,0.0448531,461,146,0.0355843,458,131,221.865,569,1,0.00361895,459,143,
33001,10.6797,1.92352,0.0316045,440,132,0.041109,439,112,289.634,559,13,0.00290591,437,128,
34001,11.0034,0.588675,0.0376331,433,82,0.0306013,421,92,41.9448,440,1,0.00140965,439,85,
35001,11.327,0.68746,0.0247534,487,104,0.0345592,450,77,74.8385,502,162,0.00173773,508,98,
36001,11.6506,0.594768,0.0295069,458,56,0.0363852,430,73,58.3189,424,66,0.00159601,399,95,
37001,11.9742,0.834859,0.0247874,421,98,0.038991,413,73,174.865,542,82,0.00163887,418,100,
38001,12.2978,0.666595,0.0244241,521,62,0.0375809,395,78,104.413,331,1,0.00177069,397,104,
39001,12.6215,1.40096,0.0188804,524,42,0.0307731,376,80,429.896,516,134,0.00151627,513,41,
40001,12.9451,1.45073,0.0169611,366,96,0.0267753,359,82,450.062,558,50,0.00123937,514,53,
41001,13.2687,12.2688,0.0209376,514,14,0.0223006,348,84,4886.26,561,44,0.00136118,399,365,
42001,13.5923,0.740875,0.0254077,514,3,0.0228644,334,98,60.4121,370,1,0.00192238,410,342,
43001,13.9159,1.08939,0.0187375,453,9,0.0260687,420,323,183.918,332,367,0.00224347,420,321,
44001,14.2395,2.58416,0.0184596,445,8,0.0295872,431,300,631.816,582,1,0.00238255,431,298,
45001,14.5632,1.5018,0.0206465,290,130,0.0309236,442,277,154.798,200,82,0.00240288,442,275,
46001,14.8868,1.31161,0.0237372,278,143,0.0307995,454,252,219.205,388,94,0.00233737,454,250,
47001,15.2104,1.5807,0.0242638,265,156,0.0307867,485,191,320.602,565,36,0.0021087,466,226,
48001,15.534,1.67318,0.0236087,255,168,0.03044,497,167,542.051,158,125,0.00180777,478,201,
49001,15.8576,1.28436,0.0262696,507,130,0.0266536,508,144,363.004,143,155,0.00160777,497,143,
50001,16.1813,0.785813,0.0274301,511,109,0.0243023,523,115,58.9983,145,213,0.00166022,495,149,
51001,16.5049,0.70817,0.0279414,516,107,0.0322334,514,61,61.1957,53,335,0.00172465,503,126,
52001,16.8285,2.1827,0.027985,522,88,0.030777,518,67,628.916,97,247,0.00159838,508,106,
53001,17.1521,1.08052,0.028412,498,11,0.0326911,493,37,182.885,567,32,0.00126496,510,91,
54001,17.4757,2.16547,0.0220845,485,5,0.028151,521,57,786.031,561,44,0.000949904,510,80,
55001,17.7994,1.0258,0.0199839,277,208,0.0299117,514,44,146.216,534,96,0.00103052,508,69,
56001,18.123,1.54936,0.0221489,513,27,0.0231146,504,35,511.654,255,59,0.00109341,457,19,
57001,18.4466,1.96845,0.0209723,200,307,0.0227367,217,292,676.77,529,84,0.000948284,426,25,
58001,18.7702,1.34028,0.0265504,200,324,0.0216538,222,306,216.957,197,47,0.00105069,502,33,
59001,19.0938,1.10236,0.028174,196,343,0.0212925,187,290,311.894,183,75,0.000988803,508,40,
60001,19.4174,2.72933,0.0211996,186,362,0.0218655,365,33,1065.69,73,295,0.000882223,504,32,
61001,19.7411,1.1507,0.0199098,514,3,0.0206079,343,40,348.767,52,337,0.000764604,445,12,
62001,20.0647,1.49091,0.014614,505,2,0.0202255,355,40,347.713,395,1,0.000798978,424,13,
63001,20.3883,0.926665,0.0144778,230,334,0.0201373,331,47,94.8577,305,29,0.000940179,334,42,
64001,20.7119,1.98052,0.0177093,229,358,0.0188706,305,59,740.982,128,185,0.0010445,309,53,
65001,21.0355,0.995945,0.017867,226,383,0.018021,246,94,226.573,121,199,0.00105348,282,68,
66001,21.3592,0.707141,0.0165098,225,171,0.0177229,220,116,112.16,400,2,0.000993754,254,88,
67001,21.6828,0.561425,0.0157555,222,188,0.0153141,198,137,55.5189,93,392,0.000823798,226,111,
68001,22.0064,1.10126,0.0178547,200,163,0.012546,111,409,259.796,208,25,0.000885362,124,406,
69001,22.33,0.98565,0.0197354,186,187,0.0154189,103,408,104.125,206,36,0.000924629,394,17,
70001,22.6536,0.832254,0.0198539,179,213,0.0129273,309,41,178.905,99,243,0.00108139,370,21,
71001,22.9772,0.824257,0.0188685,177,236,0.0172854,289,52,132.26,171,430,0.00111352,348,26,
72001,23.3009,0.651016,0.0162668,324,34,0.0176687,272,65,79.7642,123,195,0.00103219,326,33,
73001,23.6245,0.920893,0.0156869,302,43,0.015593,257,80,227.493,105,291,0.00096024,304,42,
74001,23.9481,3.18571,0.0171284,278,53,0.0164377,198,276,1239.94,210,21,0.000989094,281,52,
75001,24.2717,2.2722,0.0183649,255,63,0.0161248,209,282,609.624,385,1,0.000917663,259,62,
76001,24.5953,0.616967,0.0161252,235,73,0.0187099,230,56,64.0065,55,331,0.000880089,359,26,
77001,24.919,1.23252,0.0165912,334,32,0.0160764,217,59,333.126,77,287,0.00103928,339,30,
78001,25.2426,0.774726,0.0182763,458,7,0.0157917,325,31,92.6693,417,1,0.00114504,317,37,
79001,25.5662,0.837012,0.0193702,434,9,0.0173747,408,22,151.102,404,3,0.00126489,433,10,
80001,25.8898,1.0347,0.0185674,375,30,0.0208396,386,24,113.838,33,379,0.00114324,409,13,
81001,26.2134,1.00828,0.02182,355,32,0.0217731,367,26,260.249,166,368,0.0013504,358,31,
82001,26.5371,0.981989,0.0208977,334,37,0.0250617,147,401,123.053,99,402,0.00130126,338,36,
83001,26.8607,1.32632,0.0186224,312,45,0.0276192,156,406,365.814,503,160,0.00116528,317,44,
84001,27.1843,1.06455,0.0192941,179,426,0.0262975,170,408,109.307,578,8,0.00125257,176,428,
85001,27.5079,0.807026,0.0182438,199,425,0.0234703,188,407,77.7166,394,199,0.00144935,497,143,
86001,27.8315,0.858933,0.0234387,516,108,0.0239136,512,139,104.389,516,120,0.00196314,503,123,
87001,28.1551,0.878385,0.0310575,521,89,0.0342681,519,124,123.933,361,3,0.00214276,507,105,
88001,28.4788,1.6356,0.0321669,517,95,0.0351267,527,107,458.801,84,273,0.00200286,510,87,
89001,28.8024,2.05078,0.033707,523,79,0.0275686,535,91,576.549,526,114,0.00178358,510,73,
90001,29.126,1.41962,0.0317877,526,63,0.025166,514,47,193.913,231,135,0.00162961,510,57,
91001,29.4496,1.09719,0.0294442,526,49,0.0256334,511,33,202.994,225,10,0.0014859,507,45,
92001,29.7732,1.09322,0.0287328,486,6,0.0218349,505,22,151.605,403,133,0.00125827,502,36,
93001,30.0969,3.85462,0.0282475,466,8,0.0233498,437,24,1468.54,571,24,0.00147566,468,8,
94001,30.4205,2.62903,0.0274202,440,11,0.0266348,412,27,913.441,63,315,0.00169661,441,11,
95001,30.7441,0.835367,0.0229296,416,14,0.0288625,386,32,88.0692,265,39,0.00146946,418,14,
96001,31.0677,1.23631,0.020841,142,246,0.0255377,360,38,313.387,215,28,0.00124751,404,15,
97001,31.3913,0.813252,0.0204539,137,267,0.0215407,336,44,80.1044,443,213,0.00112414,328,50,
98001,31.715,1.45053,0.0192788,133,286,0.0168787,311,52,385.983,160,121,0.00112948,303,58,
99001,32.0386,1.0513,0.01806,131,303,0.0162062,518,33,194.394,198,45,0.00106595,495,36,
100001,32.3622,2.04207,0.0215845,501,3,0.0152859,488,19,590.447,66,309,0.0012164,430,301,
101001,32.6858,0.797311,0.0201637,485,3,0.0177312,441,280,79.2388,217,14,0.00147764,441,279,
102001,33.0094,0.727817,0.0172223,421,261,0.0210499,453,255,62.3151,289,120,0.00164251,452,256,
103001,33.333,1.9745,0.016504,432,236,0.0233805,483,195,688.039,534,98,0.00172564,464,231,
104001,33.6567,1.0062,0.0171128,434,9,0.0280593,494,172,116.161,217,8,0.0017343,484,174,
105001,33.9803,1.65633,0.0213542,492,162,0.0294799,504,150,251.303,419,201,0.00192745,493,151,
106001,34.3039,1.11089,0.028461,511,115,0.0271888,514,128,204.085,323,4,0.00203257,499,131,
107001,34.6275,3.87241,0.0316789,511,117,0.0287425,517,128,1463.84,77,287,0.002038,503,111,
108001,34.9511,1.24614,0.0315827,515,98,0.0250952,525,111,394.442,180,81,0.00192549,505,92,
109001,35.2748,0.84327,0.0328581,520,80,0.0238852,507,68,115.159,91,259,0.00166913,504,76,
110001,35.5984,1.07967,0.0363819,520,63,0.0293228,507,44,197.666,562,42,0.00145628,502,86,
111001,35.922,1.09684,0.0234986,521,48,0.0214038,470,25,184.427,181,250,0.00102024,458,29,
112001,36.2456,1.1139,0.0254303,449,4,0.0169466,286,47,155.997,464,6,0.000956439,442,5,
113001,36.5692,1.68054,0.0221725,428,4,0.0226862,519,46,525.681,51,339,0.000950701,253,70,
114001,36.8929,0.963636,0.0199065,461,6,0.021432,514,35,172.799,550,66,0.000943822,493,38,
115001,37.2165,0.931133,0.0197703,441,8,0.017704,414,20,109.801,72,297,0.00101306,445,10,
116001,37.5401,0.761556,0.0196037,421,11,0.0212275,391,24,58.6756,58,325,0.00111814,426,10,
117001,37.8637,1.21867,0.017629,406,12,0.0210442,367,32,314.919,180,81,0.00108044,408,12,
118001,38.1873,1.28212,0.0154696,344,13,0.0176984,322,27,377.77,544,78,0.00101124,516,70,
119001,38.5109,0.748842,0.0169629,508,31,0.0189848,303,32,95.7336,214,63,0.00109809,506,50,
120001,38.8346,0.896003,0.0192476,531,4,0.0164483,288,37,76.5707,551,31,0.000983708,505,34,
121001,39.1582,0.671881,0.0171336,123,316,0.0154704,526,43,77.9512,80,300,0.000836652,499,41,
122001,39.4818,0.80396,0.015952,122,337,0.0175394,515,43,60.3084,74,293,0.00104322,494,39,
123001,39.8054,0.778542,0.0205928,505,2,0.0204269,496,40,187.68,572,22,0.00104167,496,42,
124001,40.129,0.677563,0.0239741,490,3,0.0191317,507,46,99.4914,84,273,0.00124142,507,47,
125001,40.4527,0.871181,0.019129,485,35,0.016893,219,71,157.339,206,29,0.00114597,466,4,
126001,40.7763,0.748941,0.0172867,480,22,0.0170224,204,75,123.282,576,14,0.000968531,441,5,
127001,41.0999,0.609959,0.0149268,461,17,0.0179714,171,383,78.0498,313,18,0.00090583,460,17,
128001,41.4235,2.84809,0.0147538,487,3,0.0177732,188,385,1107.35,570,26,0.00102367,408,14,
129001,41.7471,0.795014,0.0136677,294,47,0.0162114,207,385,104.657,47,347,0.00105637,376,19,
130001,42.0707,0.835828,0.0116398,373,22,0.014604,355,38,184.067,582,1,0.000957511,372,22,
131001,42.3944,0.630636,0.0117233,282,50,0.0168319,295,63,95.9355,360,261,0.00103099,294,64,
132001,42.718,0.989706,0.0174264,264,67,0.0179543,264,86,275.487,197,47,0.00119452,264,86,
133001,43.0416,0.566251,0.0151072,232,92,0.0182753,238,105,58.786,339,1,0.00121239,234,109,
134001,43.3652,0.842535,0.0120506,231,131,0.0165887,209,129,202.014,205,31,0.00102251,207,132,
135001,43.6888,0.999479,0.0135364,204,132,0.0143581,188,131,227.118,522,122,0.000856863,208,130,
136001,44.0125,0.776307,0.01444,478,30,0.0154979,489,23,181.379,535,96,0.000926486,477,27,
137001,44.3361,2.08244,0.0177248,469,4,0.0199557,511,79,779.326,506,154,0.00117936,510,81,
138001,44.6597,0.858938,0.0198479,491,42,0.0215121,506,127,193.507,67,307,0.00125809,488,38,
139001,44.9833,0.655857,0.0273792,512,86,0.0275579,508,111,56.945,555,1,0.00174771,503,100,
140001,45.3069,0.883707,0.029964,515,69,0.0235455,496,41,230.243,148,145,0.00155329,503,85,
141001,45.6306,0.861485,0.0249432,491,5,0.0260159,510,60,212.857,144,153,0.00149758,506,69,
142001,45.9542,2.81393,0.0249936,476,3,0.0241648,513,46,1096.52,562,42,0.00118793,511,52,
143001,46.2778,0.564555,0.0243324,516,6,0.025235,520,29,42.273,506,1,0.00128868,500,64,
144001,46.6014,0.879484,0.0230031,504,5,0.0216773,514,26,149.793,326,4,0.00148298,499,53,
145001,46.925,0.829208,0.0213454,522,45,0.0246728,502,33,126.096,310,19,0.00155205,498,42,
146001,47.2486,0.866363,0.0252054,524,5,0.0244638,495,31,158.872,547,70,0.00143021,491,39,
147001,47.5723,1.12328,0.0253345,511,3,0.0202051,438,17,281.275,53,335,0.00141722,500,65,
148001,47.8959,9.40031,0.0220975,449,8,0.0198505,419,21,3749.92,90,261,0.0013687,451,8,
149001,48.2195,0.799989,0.0197767,430,9,0.0166713,501,22,98.2366,575,2,0.00122056,428,10,
150001,48.5431,0.605261,0.0172618,524,3,0.0177458,499,40,58.2466,219,186,0.00134172,498,43,
151001,48.8667,0.752102,0.0205946,509,78,0.0290952,499,82,180.233,526,85,0.00169144,498,86,
152001,49.1904,1.80704,0.0240812,494,30,0.0215116,490,69,665.386,555,56,0.00146504,482,54,
153001,49.514,0.573618,0.0245203,499,12,0.0216599,499,82,88.1336,512,94,0.00131186,498,83,
154001,49.8376,0.516769,0.0166603,478,63,0.0193342,316,48,43.8034,331,1,0.00125173,492,65,
155001,50.1612,0.742288,0.0171883,471,40,0.021184,286,65,170.504,147,147,0.00124468,282,69,
156001,50.4848,0.661128,0.0154419,464,24,0.0199097,257,83,92.5559,515,135,0.00121041,252,89,
157001,50.8085,0.572474,0.0161124,487,3,0.0277056,499,108,50.4757,556,54,0.001734,498,111,
158001,51.1321,0.724985,0.0261258,507,84,0.0397517,495,91,101.792,31,379,0.0023394,494,93,
159001,51.4557,1.84569,0.0305835,495,33,0.0231193,484,79,539.423,72,297,0.0016173,484,81,
160001,51.7793,1.5158,0.0272129,504,85,0.0245185,497,94,444.591,520,126,0.00148118,496,96,
161001,52.1029,0.685535,0.021712,500,75,0.0189645,492,80,135.83,330,1,0.00141693,493,82,
162001,52.4265,0.468855,0.0157574,471,60,0.0145048,241,87,48.0577,513,105,0.00097917,484,59,
163001,52.7502,0.80178,0.0159199,467,35,0.0141925,238,93,190.348,553,60,0.0012027,485,54,
164001,53.0738,0.547089,0.015363,223,87,0.0142411,483,25,107.874,66,309,0.000921023,482,28,
165001,53.3974,2.07585,0.0169207,201,103,0.0132425,223,79,780.741,145,151,0.000989238,491,73,
166001,53.721,0.951799,0.0139482,461,3,0.0180489,487,54,128.42,248,357,0.0015338,486,52,
167001,54.0446,0.869916,0.0213107,472,35,0.0237551,488,30,229.662,58,325,0.00158414,487,63,
168001,54.3683,9.06357,0.0211069,465,22,0.0176921,487,36,3598.41,103,237,0.00138196,486,38,
169001,54.6919,1.11865,0.0182577,490,6,0.0191154,472,29,300.575,499,168,0.0012316,469,40,
170001,55.0155,0.78063,0.0267387,481,3,0.0258053,507,91,82.9661,516,77,0.00141127,498,128,
171001,55.3391,1.71829,0.0233785,463,3,0.0279682,503,81,458.983,527,112,0.00191211,492,100,
172001,55.6627,5.05684,0.0291861,509,58,0.0295614,495,69,1981.26,196,49,0.00203203,491,83,
173001,55.9864,2.25536,0.0258571,518,85,0.0386277,501,94,706.522,558,28,0.00195037,483,89,
174001,56.31,2.71616,0.0254087,536,6,0.0323604,488,75,1031.36,521,124,0.00220647,484,91,
175001,56.6336,2.13885,0.0291309,504,21,0.0247532,484,55,674.211,48,345,0.00143816,499,35,
176001,56.9572,0.763694,0.0237336,508,22,0.0204779,508,76,107.92,41,359,0.00131437,484,72,
177001,57.2808,0.779499,0.0199869,469,46,0.0280094,486,79,171.022,61,319,0.00186434,486,83,
178001,57.6044,0.815927,0.024932,483,23,0.0232595,496,91,106.543,507,152,0.00150541,474,71,
179001,57.9281,0.845512,0.0210017,502,72,0.0241018,494,79,183.324,146,149,0.00157328,493,79,
180001,58.2517,1.01721,0.0262121,467,64,0.0244302,488,64,198.303,165,111,0.00153764,494,90,
181001,58.5753,1.01123,0.0266877,465,43,0.0263823,488,66,228.496,195,56,0.0020779,488,65,
182001,58.8989,0.905962,0.0210786,482,21,0.0281041,485,38,187.231,170,101,0.00203053,484,40,
183001,59.2225,1.19174,0.0235763,487,5,0.025745,485,20,334.345,71,299,0.00134928,469,30,
184001,59.5462,0.676898,0.0266112,473,3,0.0209706,381,34,75.8271,65,343,0.00131596,488,94,
185001,59.8698,2.42466,0.0184834,470,89,0.0278703,499,109,929.398,560,46,0.00157575,468,79,
186001,60.1934,0.978806,0.0273732,514,87,0.0309605,500,95,286.632,516,131,0.00163784,499,98,
187001,60.517,0.604222,0.0268613,508,78,0.0266616,498,84,62.0314,360,3,0.00139787,537,17,
188001,60.8406,0.683922,0.0274487,474,74,0.028412,495,71,107.939,524,117,0.00203542,470,72,
189001,61.1643,0.576129,0.0301377,462,60,0.0298749,489,54,61.7373,243,51,0.00217586,456,56,
190001,61.4879,2.48442,0.0258373,456,46,0.0280907,484,32,901.9,557,52,0.0014885,444,45,
191001,61.8115,1.10326,0.0298717,521,93,0.0316464,504,104,348.585,521,113,0.0018764,487,126,
192001,62.1351,0.806628,0.0307439,498,121,0.0394242,488,91,131.704,80,281,0.00224955,488,89,
193001,62.4587,0.954573,0.0341129,499,33,0.028235,488,60,209.185,537,80,0.00179966,473,58,
194001,62.7823,1.95061,0.0207082,506,20,0.0228486,554,31,721.764,572,3,0.00143966,484,47,
195001,63.106,0.645435,0.0182839,507,74,0.019127,477,91,47.477,512,98,0.00169023,476,92,
196001,63.4296,0.992603,0.0189035,497,3,0.0256297,486,104,180.685,531,104,0.00195205,467,78,
197001,63.7532,0.844009,0.0185581,487,79,0.0272605,479,87,210.548,350,3,0.00222055,478,87,
198001,64.0768,1.17859,0.0152427,466,16,0.029849,480,89,231.968,554,2,0.00219137,479,90,
199001,64.4004,0.895116,0.0192916,485,18,0.0264449,470,64,175.135,234,302,0.00236823,469,70,
200001,64.7241,1.28754,0.022455,477,11,0.0254189,465,41,317.421,39,363,0.00180576,462,51,
201001,65.0477,1.10054,0.0243868,463,5,0.025494,458,28,188.932,296,3,0.00175268,469,72,
202001,65.3713,0.861611,0.0292874,440,4,0.0210474,445,19,192.966,262,304,0.00163878,467,48,
203001,65.6949,0.722982,0.0252785,414,4,0.0199106,467,25,158.352,540,86,0.00169304,409,5,
204001,66.0185,0.755754,0.0228561,496,98,0.029378,489,108,172.439,498,156,0.00178606,488,111,
205001,66.3421,0.769726,0.0229056,492,87,0.0240079,484,94,147.371,573,2,0.00183106,484,96,
206001,66.6658,0.726626,0.0188849,458,78,0.0209632,487,95,71.5239,284,1,0.00144,485,93,
207001,66.9894,0.842188,0.0220751,455,49,0.0197725,474,77,121.914,546,72,0.00167441,474,78,
208001,67.313,0.759096,0.0201918,466,22,0.0204012,467,49,80.3081,514,138,0.00149685,468,45,
209001,67.6366,0.731387,0.0196498,468,7,0.020344,466,25,84.6135,86,269,0.00124192,466,62,
210001,67.9602,1.69285,0.0208981,452,4,0.0288792,492,113,583.872,193,55,0.00156463,483,130,
211001,68.2839,0.761764,0.0238952,494,112,0.0327589,484,91,65.1003,157,127,0.00193021,479,111,
212001,68.6075,0.944391,0.0218497,489,72,0.030807,488,89,252.178,90,261,0.0023658,474,90,
213001,68.9311,0.739763,0.0285909,479,44,0.0261692,480,43,164.201,242,342,0.00185732,476,89,
214001,69.2547,0.824415,0.0215947,484,23,0.0199203,471,94,118.43,496,171,0.00165558,478,48,
215001,69.5783,1.59378,0.0201691,503,103,0.0261669,492,110,574.764,495,176,0.00157334,470,50,
216001,69.902,1.17719,0.021537,494,93,0.0247301,485,98,394.938,157,127,0.00157432,479,114,
217001,70.2256,0.639399,0.0252544,487,79,0.0250807,477,86,56.8502,494,83,0.00170015,467,64,
218001,70.5492,0.543649,0.0209488,456,36,0.0137143,434,49,71.6775,302,15,0.00127431,478,67,
219001,70.8728,0.58473,0.0192977,469,20,0.0150103,466,51,61.5126,318,321,0.0015517,454,50,
220001,71.1964,1.05035,0.0284823,507,99,0.0263754,495,108,221.632,568,30,0.00170283,469,105,
221001,71.52,1.03026,0.0257771,494,126,0.0276163,484,157,314.018,519,128,0.00197073,463,92,
222001,71.8437,1.12601,0.0239377,459,25,0.0303704,481,113,352.864,43,355,0.00223398,474,131,
223001,72.1673,1.63791,0.0239533,490,137,0.0395918,484,113,564.437,62,317,0.00238533,468,116,
224001,72.4909,1.03832,0.0290052,548,34,0.0405549,470,97,144.914,568,5,0.00252934,471,90,
225001,72.8145,0.990796,0.0333405,495,72,0.0556335,462,89,116.109,161,119,0.0030048,460,92,
226001,73.1381,0.985964,0.04033,493,114,0.0556106,484,100,209.605,527,112,0.00345779,482,108,
227001,73.4618,0.662439,0.0358062,504,99,0.0443552,482,69,134.919,505,123,0.00255218,478,86,
228001,73.7854,0.701811,0.0380747,452,56,0.0405087,481,76,80.7086,481,1,0.00316751,482,72,
229001,74.109,1.73766,0.0321932,486,30,0.0270407,481,113,602.107,510,146,0.00220031,466,82,
230001,74.4326,5.14459,0.0257081,409,44,0.0460057,481,118,2029.22,367,207,0.00285888,480,123,
231001,74.7562,0.736853,0.0258966,380,46,0.0359309,469,107,72.1373,574,18,0.00290027,469,111,
232001,75.0799,0.794281,0.0264456,487,23,0.0348805,481,118,85.5564,304,17,0.00246328,476,48,
