Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
1001,0.323942,1,0.102553,3,437,0.034744,1,437,1,0,437,0.0105173,3,437,
2001,0.647561,2.5556,0.0510037,55,436,0.0606077,365,435,74.7607,59,325,0.00566828,55,436,
3001,0.97118,2.54044,0.0289307,127,435,0.0457483,373,418,847.917,76,291,0.00298442,124,436,
4001,1.2948,0.97822,0.0205114,360,435,0.0432527,367,432,155.04,131,182,0.0036335,367,429,
5001,1.61842,0.87041,0.0305939,385,382,0.0490501,385,379,161.135,197,48,0.00385025,385,380,
6001,1.94204,0.412272,0.0490936,381,363,0.0597889,390,377,42.6666,573,1,0.00369936,388,383,
7001,2.26565,0.353288,0.0453891,381,364,0.0617759,393,360,25.4002,214,420,0.00559863,193,435,
8001,2.58927,0.531813,0.0681114,245,434,0.0566032,394,340,71.3031,67,308,0.00999251,244,435,
9001,2.91289,0.595433,0.0711125,294,434,0.0560699,400,356,56.1475,325,407,0.0118609,293,435,
10001,3.23651,0.541374,0.0692984,405,327,0.0836022,407,335,57.2766,414,288,0.0120425,292,435,
11001,3.56013,1.01567,0.0935754,374,404,0.0801877,379,403,273.279,337,413,0.0135182,374,405,
12001,3.88375,0.602604,0.0876921,382,371,0.0836491,375,403,51.2885,414,336,0.015573,375,404,
13001,4.20737,0.860689,0.0924205,381,352,0.0663506,387,367,139.104,368,387,0.0105573,340,435,
14001,4.53098,0.741814,0.088616,375,337,0.0810613,389,344,69.3634,373,310,0.0102408,394,365,
15001,4.8546,1.20559,0.114306,387,324,0.101373,394,365,334.686,406,320,0.0112177,394,365,
16001,5.17822,0.769065,0.0856524,384,336,0.0807238,382,329,153.621,337,324,0.0081585,382,390,
17001,5.50184,0.808275,0.0652092,379,322,0.0802675,360,323,111.405,329,429,0.0085426,392,333,
18001,5.82546,0.682895,0.0671056,388,377,0.0722079,356,353,85.0733,514,138,0.00758382,374,410,
19001,6.14908,0.756135,0.080055,371,346,0.0687046,392,356,81.9882,395,375,0.00743579,392,357,
20001,6.4727,2.74662,0.0819357,382,328,0.0646814,383,365,1039.24,430,236,0.0088843,292,435,
21001,6.79632,0.984933,0.0698999,390,353,0.071124,385,364,131.153,354,257,0.0100462,327,435,
