Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
39001,10.3054,6.19759,0.0442894,390,375,0.0479472,394,230,2440.72,418,317,0.003511,410,323,
40001,10.5696,0.741033,0.0511046,389,362,0.0517107,398,356,113.575,299,257,0.00337815,397,357,
41001,10.8338,0.79957,0.0548575,406,332,0.0463247,394,348,173.283,447,272,0.00382076,393,350,
42001,11.0981,0.966913,0.0491309,417,309,0.0544679,393,349,198.698,468,228,0.00409105,393,350,
43001,11.3623,1.50609,0.0535908,420,309,0.0504284,399,353,331.857,543,78,0.00392379,383,385,
44001,11.6265,1.48713,0.0534214,396,351,0.0489089,438,288,330.624,488,5,0.00338858,376,407,
45001,11.8908,1.63107,0.0503704,401,335,0.0436415,367,432,355.277,492,14,0.00356955,371,418,
46001,12.155,0.701191,0.0480506,437,275,0.0528172,396,365,80.6439,456,146,0.00336937,396,364,
47001,12.4192,1.06632,0.0530395,372,414,0.0459199,412,310,163.041,328,141,0.00388141,373,415,
48001,12.6835,0.898053,0.048945,390,347,0.044525,392,368,82.2926,398,214,0.00352663,295,435,
49001,12.9477,0.892709,0.0536297,403,332,0.0517848,397,369,126.706,356,415,0.00360072,387,380,
50001,13.2119,1.75122,0.0514435,371,413,0.0441532,393,357,433.776,388,317,0.00391066,372,414,
51001,13.4762,1.08341,0.0476367,371,413,0.0379913,401,349,145.609,209,28,0.00332093,373,414,
52001,13.7404,1.12823,0.0400887,429,267,0.0619878,366,434,185.538,423,1,0.00323689,366,434,
53001,14.0046,1.26301,0.0368645,391,365,0.0446138,389,365,137.262,187,75,0.00295882,391,364,
54001,14.2689,1.62791,0.0463082,400,344,0.0514963,367,432,200.385,313,14,0.00252594,398,342,
55001,14.5331,0.874656,0.0519778,396,360,0.0517985,367,432,147.748,360,1,0.00271175,403,318,
56001,14.7973,0.691531,0.0486563,425,234,0.048614,367,432,66.1072,473,220,0.00322372,396,347,
57001,15.0616,0.842157,0.0447199,405,342,0.0494972,367,432,196.09,475,181,0.00309291,396,346,
58001,15.3258,0.844356,0.0441246,417,317,0.0590841,367,432,132.6,486,194,0.00268623,411,258,
59001,15.59,0.741774,0.0517072,414,325,0.0563894,367,432,146.434,380,321,0.00287369,315,435,
60001,15.8543,1.13274,0.0392492,423,303,0.0529281,367,432,146.05,257,2,0.0031179,341,435,
61001,16.1185,1.96056,0.0515742,400,344,0.053868,366,434,623.128,199,47,0.00333138,419,250,
62001,16.3827,0.958415,0.0502924,403,322,0.0432349,367,433,156.849,465,234,0.00302806,399,343,
63001,16.647,1.18382,0.0396334,408,315,0.0442212,367,433,350.774,518,130,0.00283714,340,435,
64001,16.9112,0.865489,0.0421918,412,313,0.0489439,406,320,104.813,167,257,0.00356684,372,416,
65001,17.1754,1.67669,0.0466287,401,347,0.0483987,400,344,457.08,535,96,0.00390208,399,346,
66001,17.4397,0.77549,0.0426532,438,258,0.0506353,393,363,108.809,447,272,0.00398234,393,363,
67001,17.7039,0.75335,0.0493178,404,316,0.0495711,412,330,127.108,155,279,0.00304465,414,304,
68001,17.9681,7.79171,0.0532342,403,317,0.0582471,367,432,3105.71,371,426,0.00315875,394,352,
69001,18.2324,0.617148,0.0515862,401,348,0.0570634,412,324,46.1159,387,336,0.00316635,411,325,
70001,18.4966,0.819722,0.0478435,405,330,0.0639142,412,325,116.962,425,221,0.00367395,413,325,
71001,18.7608,0.74471,0.0539137,422,290,0.055855,367,432,94.2218,378,251,0.00324249,413,325,
72001,19.0251,0.90247,0.0462895,422,289,0.0468156,438,270,205.37,459,248,0.00300249,422,287,
73001,19.2893,2.59452,0.0439791,443,238,0.0504453,412,327,940.107,521,124,0.00294909,410,309,
74001,19.5535,0.851002,0.0457691,462,208,0.0458534,423,302,182.682,487,192,0.00309115,410,309,
75001,19.8178,0.89666,0.0474046,463,189,0.0509187,434,275,169.003,510,146,0.0033722,407,336,
76001,20.082,1.33996,0.0463224,426,246,0.0448427,427,307,298.975,515,136,0.00289429,368,430,
77001,20.3462,0.84534,0.0424994,423,248,0.0405875,367,433,124.675,432,147,0.00266415,366,434,
78001,20.6105,1.0425,0.044455,366,424,0.0432632,367,433,307.718,520,126,0.00291622,455,213,
79001,20.8747,0.951689,0.0425354,366,424,0.0448547,367,433,253.493,371,426,0.00253823,455,213,
80001,21.1389,0.728813,0.0368912,469,118,0.0494109,367,433,121.612,489,188,0.00283496,367,432,
81001,21.4032,1.12355,0.0391877,470,104,0.0583651,367,432,359.723,376,156,0.00318205,367,432,
82001,21.6674,1.96147,0.0416078,440,248,0.0458337,367,433,708.834,478,210,0.0022015,433,274,
83001,21.9316,1.07282,0.0450861,440,248,0.0373375,387,202,353.259,385,197,0.00206833,366,434,
84001,22.1959,0.669239,0.0466589,445,223,0.0461961,367,432,79.4091,462,51,0.00311889,368,430,
85001,22.4601,0.667379,0.0402534,449,201,0.0525702,367,433,85.1069,338,198,0.00327296,368,430,
86001,22.7243,0.772844,0.0320689,449,182,0.0482591,367,433,173.054,485,196,0.00203281,366,434,
87001,22.9886,0.724949,0.0289339,129,435,0.0487504,367,432,78.9121,391,55,0.00293241,129,436,
88001,23.2528,0.750451,0.0301458,126,435,0.0557896,367,432,156.647,497,172,0.00359562,125,436,
89001,23.517,2.06667,0.0318558,122,435,0.0517692,367,432,757.413,524,118,0.00372067,122,436,
90001,23.7813,0.894488,0.0393444,501,108,0.047714,367,432,220.76,425,124,0.0035189,137,436,
91001,24.0455,1.26496,0.0357665,364,425,0.0452805,367,432,338.497,117,433,0.0035556,265,435,
92001,24.3097,0.61875,0.0379339,365,426,0.0413165,367,432,75.4545,579,8,0.00384031,276,435,
93001,24.574,2.64758,0.0325303,365,417,0.0392441,429,298,994.332,556,54,0.00362047,349,435,
94001,24.8382,0.756616,0.0382077,495,51,0.0386996,507,97,106.719,461,242,0.00420772,292,435,
95001,25.1024,0.77007,0.0371913,439,268,0.0397604,499,87,110.409,423,320,0.00446525,315,435,
96001,25.3667,0.887937,0.0346872,337,435,0.0433744,367,432,164.641,558,50,0.00471536,337,435,
97001,25.6309,5.38844,0.0335696,487,58,0.0506841,367,432,2130.01,469,227,0.00454447,306,435,
98001,25.8952,4.04932,0.0429628,458,208,0.0409678,261,434,1592.61,512,78,0.00561889,306,435,
99001,26.1594,1.30061,0.042361,467,187,0.0391477,258,434,325.16,515,133,0.00521822,308,435,
100001,26.4236,0.858986,0.0386993,470,170,0.0386751,333,434,218.544,456,254,0.00508998,331,435,
101001,26.6879,0.973061,0.0339045,473,149,0.0407388,357,433,197.828,270,127,0.00483875,328,435,
102001,26.9521,0.84674,0.036091,364,412,0.0363529,327,434,86.3206,455,176,0.00436904,350,435,
103001,27.2163,1.51774,0.0350883,364,412,0.035625,298,434,457.459,561,44,0.0045451,271,435,
104001,27.4806,0.874965,0.0340127,367,425,0.0430108,380,404,104.764,488,90,0.00486948,319,435,
105001,27.7448,1.1983,0.0398066,413,306,0.0394236,368,431,303.255,125,300,0.00449176,341,435,
106001,28.009,1.43365,0.0396313,392,372,0.0334784,340,434,399.087,445,275,0.00388231,341,435,
107001,28.2733,0.981006,0.0460749,405,334,0.0326945,367,433,222.411,436,293,0.00320928,339,435,
108001,28.5375,0.845647,0.0454856,397,359,0.0456142,367,433,108.577,405,249,0.00260754,337,435,
109001,28.8017,0.951194,0.0495954,406,328,0.0568523,367,432,202.779,511,141,0.00235775,366,434,
110001,29.066,0.816166,0.0442439,418,283,0.0541131,367,432,101.327,314,106,0.00241786,334,435,
111001,29.3302,0.805018,0.0432555,400,352,0.046398,367,432,73.4749,529,108,0.00299135,351,435,
112001,29.5944,0.818891,0.0461677,412,317,0.0410574,395,367,136.575,554,58,0.00273845,394,368,
113001,29.8587,1.18361,0.0379037,410,334,0.0382678,427,227,166.341,441,19,0.00251037,409,331,
114001,30.1229,1.17473,0.0489127,399,357,0.0422856,422,291,250.296,236,299,0.00321127,422,292,
115001,30.3871,0.931973,0.0436339,386,366,0.0474265,367,432,116.485,273,266,0.00350228,132,436,
116001,30.6514,0.780691,0.0460697,396,360,0.0484931,367,432,60.0371,382,31,0.0036834,390,367,
117001,30.9156,0.951438,0.0482869,396,341,0.0554395,367,432,168.295,501,164,0.00455597,235,435,
118001,31.1798,1.03219,0.0407525,406,333,0.0565212,367,432,149.322,167,107,0.00541206,255,435,
119001,31.4441,1.38377,0.0648341,396,329,0.0541671,384,329,265.817,212,23,0.00557752,299,435,
120001,31.7083,1.3276,0.0540102,386,366,0.0521531,384,329,168.721,222,57,0.00549478,342,435,
121001,31.9725,1.16444,0.0457016,390,375,0.0517619,372,339,208.145,540,86,0.00432754,343,435,
122001,32.2368,1.49741,0.0457911,379,398,0.042435,383,395,427.285,67,310,0.00412218,379,396,
123001,32.501,1.54966,0.0696749,386,378,0.0755819,382,375,409.036,171,99,0.00562494,381,377,
124001,32.7652,1.52121,0.0857171,381,379,0.0739595,393,373,463.612,187,67,0.00525951,389,365,
125001,33.0295,1.61326,0.0766414,387,359,0.0601816,386,349,445.699,535,1,0.00563872,389,366,
126001,33.2937,0.885942,0.0612859,400,322,0.0601676,399,366,155.455,399,140,0.00476679,294,435,
127001,33.5579,24.7641,0.0488642,381,327,0.0504908,373,317,9906.5,399,332,0.00543517,342,435,
128001,33.8222,1.08547,0.0330794,374,406,0.0572111,353,305,110.362,90,261,0.00507568,343,435,
129001,34.0864,0.982148,0.0394997,392,374,0.0626241,342,304,210.991,441,284,0.00408372,413,311,
130001,34.3506,1.22381,0.0474788,427,293,0.0504605,333,306,226.977,135,171,0.00382911,374,412,
131001,34.6149,0.943745,0.0626781,433,279,0.040888,391,381,129.563,537,92,0.00379051,380,399,
132001,34.8791,1.05163,0.0607821,437,268,0.0416233,376,406,97.4113,143,155,0.00393681,376,406,
133001,35.1433,1.11225,0.0515988,366,423,0.0371557,375,414,165.838,274,119,0.00314116,379,402,
134001,35.4076,1.05663,0.0587493,450,238,0.0389535,437,233,123.855,95,254,0.00282843,257,435,
135001,35.6718,1.22036,0.0568741,454,227,0.0409356,418,295,280.659,545,76,0.00358962,295,435,
136001,35.936,1.05367,0.0519068,458,212,0.0408385,367,433,158.347,46,349,0.00369357,345,435,
137001,36.2003,0.838014,0.0448896,467,196,0.0398426,408,342,75.1058,412,342,0.00348894,368,430,
138001,36.4645,1.14259,0.0462,428,247,0.0472333,287,398,278.02,447,128,0.00503851,312,435,
139001,36.7287,0.842928,0.0474315,334,435,0.0477698,297,406,70.7308,404,276,0.00676169,334,435,
140001,36.993,0.969307,0.0474626,334,435,0.0441554,310,412,153.648,81,316,0.00676231,334,435,
141001,37.2572,1.07802,0.0502047,344,435,0.067221,348,432,208.835,105,309,0.00743759,351,435,
142001,37.5214,1.06099,0.0546395,376,404,0.066824,380,403,159.957,163,115,0.00607019,375,404,
143001,37.7857,1.28945,0.0456124,377,404,0.0621785,379,402,271.578,179,83,0.00485797,375,403,
144001,38.0499,1.90674,0.0534253,387,375,0.0735623,385,393,589.356,488,190,0.00401366,386,384,
145001,38.3141,1.48052,0.0469656,379,383,0.053854,398,368,382.77,38,367,0.00434577,380,384,
146001,38.5784,1.04602,0.0638913,379,394,0.0686011,386,384,206.331,43,359,0.00664379,423,258,
147001,38.8426,0.908003,0.0716652,395,358,0.0641056,397,365,82.194,448,270,0.00487493,423,259,
148001,39.1068,1.1802,0.0691123,441,216,0.0665937,402,352,236.273,346,187,0.00490758,391,354,
149001,39.3711,1.77426,0.0544198,429,201,0.0456297,396,325,581.057,189,63,0.00390805,395,327,
150001,39.6353,1.85293,0.0548378,404,285,0.038545,367,433,451.528,525,2,0.00317415,350,435,
151001,39.8995,2.34817,0.0540192,402,287,0.0411454,418,174,859.466,477,212,0.00420747,287,435,
152001,40.1638,1.09166,0.0531907,407,251,0.0482755,406,166,238.875,189,174,0.00430239,281,435,
153001,40.428,0.86878,0.0481764,408,237,0.0547983,393,158,85.0606,381,256,0.00519692,331,435,
154001,40.6922,1.39115,0.0497052,405,220,0.0589699,380,153,346.722,514,138,0.00417388,371,418,
155001,40.9565,1.02521,0.0478955,401,196,0.0606484,366,152,122.808,543,63,0.00392752,351,435,
156001,41.2207,1.21435,0.0416227,406,182,0.0586117,352,154,236.798,207,214,0.00384131,125,436,
157001,41.4849,1.10797,0.0390004,100,435,0.0550424,371,158,197.405,484,191,0.00383281,347,435,
158001,41.7492,1.1443,0.0391138,401,351,0.0502661,367,432,163.612,191,59,0.00362425,336,435,
159001,42.0134,0.990385,0.0426861,400,356,0.0493383,367,433,112.368,549,68,0.00356846,333,435,
160001,42.2776,1.01631,0.0384544,416,311,0.0559669,363,123,148.892,370,176,0.00384687,355,435,
161001,42.5419,0.928035,0.0377084,403,349,0.0513347,350,125,125.585,548,70,0.00498972,314,435,
162001,42.8061,0.8636,0.0410399,280,245,0.0445137,335,130,84.6504,491,184,0.00489098,340,435,
163001,43.0703,0.785757,0.0500445,402,351,0.0597995,416,316,92.9958,472,222,0.0037257,415,317,
164001,43.3346,1.50048,0.0463601,402,351,0.0482141,397,370,418.357,441,284,0.00390389,390,372,
165001,43.5988,0.95804,0.0417567,425,265,0.0442847,389,373,221.394,517,132,0.00381756,390,372,
166001,43.863,3.80261,0.0400385,429,243,0.0479958,367,432,1424.51,441,278,0.00387912,402,345,
167001,44.1273,6.39872,0.0348534,252,204,0.0522701,367,432,2475.68,500,166,0.00385646,417,310,
168001,44.3915,2.93358,0.0345665,438,125,0.0496981,367,432,1105.89,507,152,0.0041199,312,435,
169001,44.6557,1.15432,0.0357648,280,435,0.0393531,367,433,222.919,489,176,0.0050254,280,435,
170001,44.92,0.859536,0.0369626,365,422,0.0419445,469,171,124.174,61,356,0.00409674,306,435,
171001,45.1842,0.699938,0.038326,372,288,0.0400778,474,137,42.5098,485,196,0.00321547,371,416,
172001,45.4484,0.976671,0.0421141,389,267,0.0393777,470,95,144.215,374,43,0.00304921,463,138,
173001,45.7127,1.06693,0.0414181,404,243,0.0412607,407,338,223.196,207,27,0.00340584,406,340,
174001,45.9769,0.999707,0.0392134,416,215,0.0435586,367,432,249.079,543,80,0.00304546,368,430,
175001,46.2411,1.25472,0.0393778,388,382,0.0456727,367,432,295.405,363,182,0.00322176,329,435,
176001,46.5054,0.972673,0.0541544,420,313,0.0524718,401,343,91.1788,438,144,0.00378821,401,343,
177001,46.7696,1.06015,0.042693,420,312,0.0462365,429,304,228.052,575,1,0.00310174,348,435,
178001,47.0338,0.795742,0.0428915,407,336,0.0385505,411,124,159.345,512,142,0.00256486,445,249,
179001,47.2981,0.838069,0.0386797,367,432,0.0441831,395,115,109.516,114,244,0.00336782,393,372,
180001,47.5623,3.87393,0.0391318,416,311,0.0463638,375,113,906.015,484,198,0.00309731,392,373,
181001,47.8265,1.14427,0.0404618,419,305,0.0489359,367,432,334.225,95,251,0.00302134,407,337,
182001,48.0908,1.51101,0.0445496,431,273,0.0557526,367,432,489.105,582,1,0.00327484,422,297,
183001,48.355,0.953043,0.0393335,447,240,0.0539082,367,432,212.995,461,244,0.00261569,430,271,
184001,48.6192,0.902261,0.045666,456,226,0.0529981,367,432,125.902,375,164,0.00353729,393,371,
185001,48.8835,0.999512,0.0418289,463,201,0.0496091,466,216,124.901,98,245,0.00306157,409,336,
186001,49.1477,2.78568,0.0442719,397,340,0.0434529,424,301,1026.77,474,156,0.00329191,424,301,
187001,49.4119,1.01384,0.0506347,397,339,0.0413358,381,402,213.813,487,192,0.00318187,389,374,
188001,49.6762,1.085,0.0433613,395,328,0.0490183,408,339,266.222,399,368,0.00425968,390,375,
189001,49.9404,0.925286,0.0412569,404,342,0.0418228,403,320,125.215,433,300,0.00335516,416,303,
190001,50.2046,1.43877,0.0364922,418,306,0.0518871,400,360,368.371,340,25,0.00400317,393,363,
191001,50.4689,2.1038,0.0421705,440,258,0.0559145,400,360,560.71,253,1,0.0036452,393,363,
192001,50.7331,2.13652,0.046597,404,333,0.0554028,367,432,729.749,209,24,0.00299264,402,333,
193001,50.9973,1.06227,0.052003,428,221,0.0477597,367,432,102.834,499,168,0.00297433,368,430,
194001,51.2616,1.30654,0.0491182,409,283,0.0405783,367,432,203.29,225,78,0.00290218,412,287,
195001,51.5258,3.52426,0.0424736,412,260,0.048685,367,432,1342.92,151,139,0.00268002,443,260,
196001,51.79,0.858016,0.0403038,408,248,0.0583116,367,432,63.9978,396,242,0.00300813,458,222,
197001,52.0543,0.962495,0.0392562,407,229,0.0558605,367,432,96.0535,130,181,0.00297575,368,430,
198001,52.3185,0.787474,0.0374939,402,217,0.0458245,367,432,75.8875,323,1,0.00219176,366,434,
199001,52.5827,2.14471,0.0333261,397,206,0.0501308,367,432,614.442,369,430,0.00257449,366,434,
200001,52.847,1.03328,0.0275315,394,183,0.0503489,367,432,157.871,85,275,0.0028548,366,434,
201001,53.1112,0.873602,0.0222885,374,183,0.0496039,367,432,200.97,515,136,0.00289872,366,434,
202001,53.3754,0.936351,0.0256908,504,123,0.0402906,367,432,127.091,271,1,0.00206354,366,434,
203001,53.6397,0.791479,0.0283514,502,110,0.0510233,367,432,121.553,188,409,0.00290662,222,435,
204001,53.9039,1.40659,0.0327654,516,86,0.0452716,367,433,454.212,207,397,0.00324746,247,435,
205001,54.1681,0.906558,0.0354794,509,117,0.0427669,367,432,163.878,507,152,0.00486684,298,435,
206001,54.4324,1.35473,0.0360827,246,435,0.0369951,297,433,286.59,75,291,0.00521562,294,435,
207001,54.6966,1.21936,0.0373444,294,435,0.047233,403,345,274.668,68,305,0.00550186,294,435,
208001,54.9608,1.28579,0.0374841,387,385,0.0425762,367,432,237.964,523,120,0.00473593,342,435,
209001,55.2251,1.74888,0.04785,400,352,0.0482368,409,320,454.913,471,224,0.00407138,351,435,
210001,55.4893,1.45593,0.0367709,367,432,0.0484458,367,432,358.706,166,109,0.00277116,369,424,
211001,55.7535,1.50157,0.0489697,411,323,0.0510134,367,432,347.05,314,73,0.00272525,395,358,
212001,56.0178,1.32802,0.0449259,416,320,0.0607375,367,432,360.158,169,103,0.00416603,408,326,
213001,56.282,0.969664,0.0423321,409,328,0.0538092,367,432,90.839,110,394,0.00390411,408,326,
214001,56.5462,0.872504,0.0444022,430,287,0.0521803,404,351,70.0786,228,229,0.00389137,115,435,
215001,56.8105,1.72701,0.045959,127,435,0.0427087,367,433,579.309,232,131,0.00474234,127,435,
216001,57.0747,5.53736,0.0436741,142,435,0.0429091,126,433,2098.75,554,58,0.00451076,123,435,
217001,57.3389,1.18437,0.0484034,142,435,0.0326784,367,433,181.747,495,176,0.00472211,142,435,
218001,57.6032,0.953724,0.0623295,148,435,0.0534458,151,433,85.19,478,210,0.00716595,148,435,
219001,57.8674,1.7802,0.0596824,148,435,0.0483659,128,433,431.943,524,118,0.00706081,148,435,
220001,58.1316,1.33187,0.0575609,131,435,0.0413172,166,434,371.549,173,95,0.00644498,131,435,
221001,58.3959,1.72302,0.0519095,139,435,0.0565385,367,432,415.603,562,42,0.00625993,139,435,
222001,58.6601,1.72207,0.0436715,187,435,0.0495976,367,432,478.248,227,2,0.00574708,150,435,
223001,58.9243,1.37213,0.0431768,201,435,0.036297,400,364,288.446,567,32,0.0052904,201,435,
224001,59.1886,0.9645,0.0382065,187,435,0.0435593,395,373,57.0986,306,150,0.00460419,298,435,
225001,59.4528,1.31775,0.0451414,307,435,0.0515795,390,381,217.968,284,159,0.00595234,307,435,
226001,59.717,1.46112,0.0508185,396,353,0.0414919,402,349,464.735,454,258,0.00665299,331,435,
227001,59.9813,1.70358,0.0470417,404,323,0.0431026,391,377,483.257,153,135,0.00757124,348,435,
228001,60.2455,0.938889,0.0501839,338,435,0.0416794,381,400,117.477,214,199,0.00735646,348,435,
229001,60.5097,0.875441,0.0442386,390,374,0.039709,381,401,74.286,567,32,0.0055993,306,435,
230001,60.774,0.876105,0.0402945,411,274,0.0452236,395,345,117.851,501,164,0.00542838,327,435,
231001,61.0382,1.0469,0.0486643,368,422,0.0483912,395,345,154.213,211,19,0.00551032,346,435,
232001,61.3024,1.17075,0.0463228,394,367,0.0422543,344,432,308.44,230,3,0.00527683,346,435,
233001,61.5667,3.91796,0.0481415,392,372,0.043134,373,413,1507.63,313,366,0.00522878,373,413,
234001,61.8309,1.10435,0.0512165,370,416,0.0475861,404,347,210.7,116,209,0.00510276,371,419,
235001,62.0951,0.9765,0.0411201,420,287,0.0448125,404,345,132.43,171,342,0.00463948,371,418,
236001,62.3594,0.89039,0.0577174,418,311,0.0389876,443,248,70.0286,149,379,0.00388958,388,376,
237001,62.6236,0.921791,0.0380131,443,227,0.04098,411,311,138.644,164,392,0.00401966,412,309,
238001,62.8878,0.990618,0.037104,399,340,0.0484882,411,310,103.306,511,144,0.00421043,412,309,
239001,63.1521,1.18972,0.0339754,441,233,0.0367969,458,207,283.178,191,403,0.0034581,426,270,
240001,63.4163,1.00367,0.0376524,454,185,0.0370609,367,433,233.721,78,285,0.00299533,438,231,
241001,63.6805,1.14471,0.0307603,426,156,0.0417382,367,433,213.766,94,253,0.00307468,444,162,
242001,63.9448,1.07175,0.0454338,423,140,0.0439958,367,432,127.231,211,28,0.00407006,424,141,
243001,64.209,0.802974,0.0438798,408,118,0.0473009,367,432,105.126,537,91,0.00364092,424,141,
244001,64.4732,0.995987,0.0420099,380,110,0.0496229,367,432,156.66,267,1,0.00387735,291,435,
245001,64.7375,1.0091,0.0383248,367,432,0.0657182,367,432,107.168,221,4,0.00416331,274,435,
246001,65.0017,0.810296,0.0368291,371,415,0.0536451,367,432,74.1552,54,333,0.00474656,299,435,
247001,65.2659,1.0072,0.0390697,376,402,0.0464398,401,348,169.254,500,165,0.00480582,323,435,
248001,65.5302,0.81538,0.0450739,402,345,0.0419415,367,433,129.408,397,372,0.00351291,377,403,
249001,65.7944,0.989609,0.0372517,409,302,0.046176,367,432,241.477,289,212,0.00471817,316,435,
250001,66.0586,0.853997,0.0503312,407,327,0.0491998,414,322,83.869,511,128,0.00366209,344,435,
251001,66.3229,0.877471,0.0535844,404,302,0.0492514,420,284,83.1223,215,16,0.00327066,366,434,
252001,66.5871,0.878298,0.050519,406,269,0.0501703,367,432,126.798,136,196,0.00352053,292,435,
253001,66.8513,1.23865,0.0558475,383,277,0.0535912,392,271,346.386,524,118,0.00331027,421,275,
254001,67.1156,0.795463,0.0438647,420,277,0.051793,366,258,125.427,449,268,0.00377104,428,270,
255001,67.3798,0.710587,0.0358394,360,258,0.053717,357,247,62.0557,501,77,0.00325737,427,270,
256001,67.644,0.673138,0.037878,419,314,0.047456,353,238,58.6407,360,224,0.00329711,429,276,
257001,67.9083,0.91699,0.0370192,393,373,0.046295,367,432,217.191,567,32,0.00290103,429,275,
258001,68.1725,1.06307,0.0428568,399,348,0.0554881,367,432,268.207,484,196,0.00276522,366,434,
259001,68.4367,1.38285,0.0413185,412,315,0.0357273,464,168,285.344,503,160,0.00291844,389,380,
260001,68.701,1.38794,0.0341503,402,352,0.0302619,396,370,411.371,564,38,0.003613,313,435,
