Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
33001,10.6797,1.89572,0.0640608,382,376,0.0638904,402,345,412.114,361,96,0.00965799,374,410,
34001,11.0034,1.72878,0.0708886,388,370,0.0726577,367,432,341.876,129,187,0.00759163,376,403,
35001,11.327,1.87383,0.0754326,407,314,0.0705407,367,432,360.251,453,251,0.00692772,385,379,
36001,11.6506,1.23056,0.0752699,415,293,0.0590986,388,359,166.406,208,220,0.00693545,388,359,
37001,11.9742,1.06028,0.0769698,396,295,0.0767838,400,298,113.149,44,360,0.00805467,400,297,
38001,12.2978,1.0588,0.0767336,430,262,0.0690188,400,298,172.201,118,205,0.00844262,400,298,
39001,12.6215,1.15541,0.0653306,433,251,0.0516594,365,284,176.639,429,308,0.00706122,337,435,
40001,12.9451,1.16774,0.0663921,266,303,0.0663863,353,280,117.978,436,294,0.00903778,352,435,
41001,13.2687,1.43931,0.0658826,255,326,0.0499093,337,287,316.396,453,255,0.00716214,348,435,
42001,13.5923,1.6829,0.0649449,245,349,0.0522998,425,288,494.74,414,338,0.00751799,349,435,
43001,13.9159,1.06289,0.063204,432,178,0.0456899,367,433,174.278,567,2,0.00735955,220,435,
44001,14.2395,1.02566,0.0632868,441,160,0.0496894,425,272,206.687,474,218,0.00958818,248,435,
45001,14.5632,1.12909,0.0747134,247,435,0.070467,251,433,252.496,498,170,0.0122914,274,435,
46001,14.8868,0.851233,0.0840177,254,435,0.0776357,227,431,112.859,413,230,0.0135082,229,435,
47001,15.2104,0.821584,0.0967132,228,435,0.089439,235,431,95.5212,474,6,0.0165969,276,435,
48001,15.534,0.922942,0.0994886,238,435,0.110852,243,432,206.873,464,177,0.0212077,246,435,
49001,15.8576,0.864114,0.0870228,299,434,0.0979826,293,433,168.401,422,322,0.0173448,245,435,
50001,16.1813,1.6916,0.100767,250,435,0.116346,257,431,535.182,473,138,0.0189527,250,435,
51001,16.5049,1.18941,0.0880498,350,435,0.111524,305,431,306.853,540,86,0.0190401,298,435,
52001,16.8285,1.34646,0.0703292,349,433,0.089783,356,429,206.039,466,234,0.0133019,350,434,
53001,17.1521,1.00323,0.115767,380,383,0.0635831,373,388,113.476,428,29,0.0119637,329,435,
54001,17.4757,1.36802,0.105302,380,383,0.0815851,353,432,191.113,416,334,0.0123082,356,434,
55001,17.7994,1.86589,0.0828582,375,389,0.0920978,353,432,539.229,427,312,0.0130835,349,435,
56001,18.123,1.01956,0.0844861,421,286,0.065177,383,365,92.1698,413,263,0.0125506,286,435,
57001,18.4466,2.11432,0.0930177,382,384,0.0605878,381,381,668.353,406,352,0.0137324,303,435,
58001,18.7702,1.36268,0.0902655,386,346,0.10491,386,382,174.757,392,382,0.0160845,350,435,
59001,19.0938,1.34122,0.0907042,373,396,0.106018,384,384,210.343,385,42,0.0130202,384,384,
60001,19.4174,1.04951,0.0795581,371,374,0.0716021,359,331,87.5239,515,136,0.00991438,295,435,
61001,19.7411,1.45546,0.122677,375,365,0.0758182,378,404,231.427,356,330,0.0134112,331,435,
62001,20.0647,2.10729,0.0920568,301,435,0.10968,365,344,543.703,489,188,0.0185253,301,435,
63001,20.3883,1.12717,0.0948546,303,434,0.0873224,343,432,238.641,442,156,0.0181793,301,435,
64001,20.7119,1.99369,0.0990225,376,384,0.0784908,391,377,482.334,401,1,0.0153741,318,435,
65001,21.0355,1.84408,0.107368,376,384,0.116277,375,381,532.877,529,108,0.0151315,374,384,
66001,21.3592,1.01624,0.0859893,396,325,0.0729563,398,329,191.118,511,144,0.0116554,356,435,
67001,21.6828,1.88929,0.0863897,405,279,0.104171,353,397,573.119,549,66,0.0151406,375,393,
68001,22.0064,1.23092,0.0837211,341,435,0.0808988,374,395,184.794,454,258,0.0149163,375,393,
69001,22.33,1.18023,0.0732649,430,234,0.0681151,346,422,322.658,168,105,0.0129552,357,435,
70001,22.6536,0.911226,0.0748685,436,220,0.114208,389,370,125.713,166,112,0.0136082,389,370,
71001,22.9772,1.12944,0.0823663,387,366,0.13335,388,371,202.302,424,318,0.0133433,389,370,
72001,23.3009,1.71987,0.0762277,383,375,0.0937703,396,360,340.478,544,78,0.0118359,330,435,
73001,23.6245,0.890105,0.0877271,416,291,0.0756012,390,317,63.2835,426,314,0.0146101,328,435,
74001,23.9481,1.37359,0.0823815,343,435,0.0589185,428,182,325.777,216,9,0.0144283,343,435,
75001,24.2717,0.968639,0.0760003,376,398,0.092871,383,393,63.7278,463,135,0.0112078,372,414,
76001,24.5953,1.37634,0.0888318,376,398,0.0851125,376,396,148.039,213,237,0.0104146,354,435,
77001,24.919,1.19643,0.103932,388,352,0.0858334,378,396,255.517,472,222,0.0129208,378,397,
78001,25.2426,1.10406,0.099872,380,390,0.118125,380,395,174.886,429,222,0.0120851,379,396,
79001,25.5662,2.35467,0.109987,389,361,0.0885597,382,392,720.842,136,169,0.00980066,373,412,
80001,25.8898,1.52704,0.106735,397,332,0.0717092,400,345,329.648,477,212,0.00920209,385,353,
81001,26.2134,3.81651,0.105752,398,331,0.086829,402,347,1461.66,483,200,0.0106417,385,352,
82001,26.5371,1.3709,0.0786094,391,301,0.0809859,416,309,269.071,452,262,0.00736992,392,351,
83001,26.8607,1.12899,0.0749801,372,295,0.0917703,401,303,90.1442,309,1,0.00747337,373,296,
84001,27.1843,1.09316,0.0719965,385,379,0.0930873,365,288,102.714,413,340,0.00684421,375,295,
85001,27.5079,1.23545,0.0677743,153,294,0.0755684,352,291,162.518,120,312,0.00693757,334,435,
86001,27.8315,1.21829,0.0831441,344,302,0.072998,367,432,171.558,116,352,0.00887375,369,423,
87001,28.1551,1.60937,0.0671869,341,317,0.0711854,411,332,286.693,549,66,0.00778096,371,416,
88001,28.4788,2.73737,0.0650238,419,284,0.0809202,346,328,923.147,166,398,0.00722123,395,348,
89001,28.8024,1.41294,0.0611376,415,267,0.086598,356,333,331.023,231,323,0.00665006,383,388,
90001,29.126,1.2046,0.0686177,413,301,0.0694595,368,331,260.782,389,361,0.00470324,396,348,
91001,29.4496,1.37877,0.0605734,423,261,0.0501252,260,362,371.985,278,376,0.00701338,373,412,
92001,29.7732,0.980596,0.0538216,408,253,0.0628712,407,227,84.1861,214,13,0.00815522,342,435,
93001,30.0969,1.35263,0.0682693,369,416,0.0660561,420,321,363.21,341,321,0.0100388,371,418,
94001,30.4205,0.999408,0.0754367,371,416,0.0712266,411,336,122.047,375,353,0.011587,371,418,
95001,30.7441,1.28163,0.072477,393,345,0.0880506,402,325,242.051,179,252,0.0075374,402,327,
96001,31.0677,1.11148,0.111588,392,295,0.081914,391,378,187.987,358,253,0.00838318,391,295,
97001,31.3913,1.424,0.0951719,390,295,0.0737056,398,327,199.946,430,282,0.00844177,399,326,
98001,31.715,1.44289,0.0857733,379,282,0.0694097,415,266,304.241,452,262,0.00695966,414,267,
99001,32.0386,1.11353,0.0650269,429,242,0.0665283,438,277,145.062,361,188,0.00691354,411,272,
100001,32.3622,1.73134,0.0777791,438,221,0.0541777,400,250,406.073,485,7,0.00509151,400,250,
101001,32.6858,1.1082,0.0582324,440,205,0.0502156,367,433,119.623,178,333,0.00411542,426,187,
102001,33.0094,1.02663,0.0466349,435,218,0.0588233,430,184,89.3767,396,210,0.00645727,428,149,
103001,33.333,1.57149,0.0379707,436,116,0.0720255,429,151,463.68,100,409,0.00736143,428,150,
104001,33.6567,0.927833,0.0431626,441,100,0.0542185,372,56,69.1355,387,104,0.00576119,418,83,
105001,33.9803,1.21691,0.0480342,191,435,0.0556524,355,59,312.5,564,38,0.0080661,249,435,
106001,34.3039,1.19906,0.0635713,249,435,0.0651136,387,64,203.117,14,412,0.0117261,249,435,
107001,34.6275,12.0117,0.0584004,227,435,0.0690361,380,395,4696.08,502,162,0.0100818,227,435,
108001,34.9511,1.85043,0.0670498,257,435,0.0688759,222,432,488.39,515,136,0.0119052,257,435,
109001,35.2748,1.05358,0.0829162,396,349,0.0684713,247,432,120.674,479,12,0.0136826,269,435,
110001,35.5984,0.943798,0.0868312,248,435,0.0790456,356,432,67.6806,574,18,0.0137194,248,435,
111001,35.922,1.68502,0.0987687,313,435,0.0851186,356,432,252.433,572,20,0.0202956,313,435,
112001,36.2456,1.09384,0.0816587,384,384,0.0756368,277,429,132.271,33,377,0.0152413,269,435,
113001,36.5692,1.14183,0.0883062,312,435,0.0896223,321,427,211.147,500,163,0.0194413,312,435,
114001,36.8929,1.18166,0.121428,367,376,0.0768941,364,390,221.445,298,21,0.0187028,367,376,
115001,37.2165,1.35221,0.117332,365,375,0.104028,362,384,155.879,402,312,0.0183579,367,376,
116001,37.5401,1.39074,0.0892718,332,405,0.08516,340,400,253.469,398,131,0.0161092,373,411,
117001,37.8637,1.32915,0.10026,316,423,0.097099,324,417,211.178,505,156,0.0113074,377,399,
118001,38.1873,1.62259,0.0767453,319,420,0.0690984,339,397,281.375,439,288,0.0127613,379,398,
119001,38.5109,1.77075,0.0769018,332,434,0.10277,379,405,302.631,449,268,0.0155165,379,399,
120001,38.8346,1.72371,0.0901362,401,325,0.072924,373,407,262.653,376,334,0.0132906,374,407,
121001,39.1582,1.37233,0.0999164,379,376,0.0709278,396,317,156.445,530,106,0.0111515,378,375,
122001,39.4818,2.38979,0.0701454,381,350,0.0767648,388,373,678.159,182,86,0.00982921,389,373,
123001,39.8054,1.24914,0.0780435,385,309,0.0614419,329,386,128.071,62,332,0.00641718,374,410,
124001,40.129,2.8417,0.060457,387,372,0.0549182,343,383,875.033,545,76,0.00727571,376,406,
125001,40.4527,1.21569,0.0669452,384,376,0.0756201,383,373,135.308,367,278,0.00737098,383,373,
126001,40.7763,1.97245,0.0769849,383,375,0.079208,392,369,364.491,329,2,0.00877327,390,352,
127001,41.0999,4.3779,0.105217,400,336,0.0830008,401,345,1496.28,499,168,0.00787631,390,351,
128001,41.4235,5.63342,0.0864223,404,270,0.061503,388,372,2176.87,104,233,0.00746927,400,336,
129001,41.7471,1.27208,0.0719931,406,252,0.0649122,412,339,178.991,560,26,0.00614524,346,435,
130001,42.0707,1.59989,0.0634657,435,256,0.066415,430,287,175.39,477,212,0.00590322,441,234,
131001,42.3944,1.5816,0.0692209,440,235,0.0685209,381,201,234.521,480,206,0.00527978,395,365,
132001,42.718,1.12691,0.080161,410,289,0.0724751,363,203,72.5468,432,66,0.00633143,395,365,
133001,43.0416,1.56269,0.0786404,447,186,0.0714232,367,432,332.463,76,289,0.00647324,406,334,
134001,43.3652,1.96484,0.0717677,440,191,0.0598947,428,244,513.345,69,303,0.00678516,436,152,
135001,43.6888,1.46373,0.059005,438,153,0.0497032,321,219,367.142,237,279,0.00651713,437,152,
136001,44.0125,2.58909,0.0419044,436,217,0.060741,428,167,915.251,46,349,0.00673481,225,435,
137001,44.3361,1.30118,0.0492516,260,434,0.0647967,443,112,221.329,531,103,0.00801744,259,435,
138001,44.6597,1.29222,0.0513981,317,434,0.0547578,428,106,140.116,424,93,0.00990626,292,435,
139001,44.9833,1.29129,0.0689424,350,434,0.0700323,314,432,289.66,175,91,0.0134817,349,435,
140001,45.3069,1.05836,0.0765393,378,391,0.0896324,355,431,167.109,274,12,0.0141511,349,435,
141001,45.6306,1.34208,0.105569,382,383,0.0928874,355,432,348.936,328,424,0.0148552,351,435,
142001,45.9542,1.19133,0.104401,383,383,0.0800303,386,379,217.554,56,329,0.0140757,353,434,
143001,46.2778,1.04505,0.0823894,374,400,0.0818509,382,397,129.188,425,294,0.0117467,372,416,
144001,46.6014,2.11362,0.09119,382,382,0.0974819,381,397,604.275,425,316,0.0100102,394,360,
145001,46.925,1.19479,0.0904686,402,333,0.0887664,398,327,110.04,301,116,0.00845101,380,381,
146001,47.2486,1.41806,0.101928,420,284,0.0687175,353,371,150.588,78,285,0.00695221,150,435,
147001,47.5723,1.35388,0.0836574,434,263,0.0875964,401,351,250.093,370,324,0.00657666,159,435,
148001,47.8959,1.40799,0.0917301,440,245,0.0695325,407,328,184.54,57,327,0.00688499,350,435,
149001,48.2195,1.32278,0.0873022,435,246,0.0953064,367,432,144.63,39,363,0.00917451,313,435,
150001,48.5431,1.18107,0.0860192,447,203,0.059498,453,212,157.77,496,174,0.0117674,328,435,
151001,48.8667,1.3138,0.0771149,388,372,0.0682952,453,187,295.21,253,345,0.0130193,269,435,
152001,49.1904,1.13372,0.0776912,387,372,0.0761211,339,432,106.368,364,281,0.0124084,297,435,
153001,49.514,1.09273,0.0736495,375,404,0.0692446,385,369,107.891,362,265,0.0107568,340,435,
154001,49.8376,1.34877,0.0827845,391,360,0.0736449,407,315,318.882,532,102,0.0104725,408,312,
155001,50.1612,0.903386,0.0864149,390,373,0.0873435,409,310,77.4599,526,114,0.0112736,408,312,
156001,50.4848,1.19392,0.0745921,392,368,0.0763316,436,253,175.461,323,399,0.00792827,436,253,
157001,50.8085,1.65867,0.0691868,455,202,0.0626185,334,69,353.834,343,389,0.00633267,372,417,
158001,51.1321,1.10662,0.0555733,415,311,0.0660753,311,66,124.39,271,82,0.00717592,399,349,
159001,51.4557,4.84755,0.0719882,386,383,0.0698203,291,64,1868.52,577,10,0.00730961,390,361,
160001,51.7793,2.25464,0.0856624,396,353,0.0861559,367,432,619.751,486,194,0.0116728,337,435,
161001,52.1029,1.47534,0.0674669,398,303,0.0748247,367,432,450.178,490,186,0.0106771,353,435,
162001,52.4265,1.1585,0.0656409,401,344,0.0697719,410,256,161.825,55,331,0.0101435,353,435,
163001,52.7502,1.05525,0.0720261,391,366,0.0725208,417,207,90.0626,259,307,0.0099807,417,207,
164001,53.0738,1.10156,0.0607717,395,358,0.0829879,418,206,231.268,481,204,0.0103446,417,207,
165001,53.3974,1.24417,0.0558368,439,263,0.0675878,425,156,290.378,541,84,0.00821081,182,435,
166001,53.721,3.08277,0.0538642,205,435,0.0580196,437,109,677.741,498,170,0.00797991,205,435,
167001,54.0446,1.17341,0.0671203,207,435,0.0577291,460,59,121.64,551,5,0.010974,207,435,
168001,54.3683,2.0961,0.0714041,201,435,0.0793109,205,433,676.612,518,130,0.0113624,202,435,
169001,54.6919,1.10377,0.0952815,158,435,0.0976265,165,431,98.7559,513,98,0.0159941,159,435,
170001,55.0155,1.1871,0.114015,157,435,0.116839,164,431,166.484,76,422,0.0204019,200,435,
171001,55.3391,1.13831,0.116954,195,435,0.105192,260,433,180.367,538,90,0.0253428,195,435,
172001,55.6627,1.14987,0.120462,247,434,0.109599,194,429,146.603,131,239,0.0256738,246,434,
173001,55.9864,1.40208,0.123055,233,435,0.117603,241,430,333.419,453,260,0.0256282,233,435,
174001,56.31,1.60261,0.119684,286,434,0.111829,293,430,288.465,575,16,0.0240938,297,435,
175001,56.6336,1.13104,0.116286,377,396,0.115757,344,428,123.973,363,389,0.0218711,228,435,
176001,56.9572,2.78353,0.0998277,331,435,0.111704,338,431,729.783,501,164,0.0240255,331,435,
177001,57.2808,1.33956,0.10413,324,435,0.154123,330,430,223.77,102,378,0.0251221,332,435,
178001,57.6044,2.35091,0.112238,305,435,0.0969698,389,348,673.506,199,43,0.0228933,305,435,
179001,57.9281,1.79798,0.135053,379,368,0.103281,385,363,249.318,371,2,0.0164334,327,435,
180001,58.2517,1.37687,0.116116,372,383,0.0894951,435,283,217.06,151,429,0.0175621,374,407,
181001,58.5753,2.16722,0.100962,374,362,0.0877111,397,315,605.185,535,96,0.0123765,433,261,
182001,58.8989,1.31424,0.118619,377,365,0.0871649,377,374,141.793,375,395,0.0116565,375,404,
183001,59.2225,1.3039,0.0836543,435,211,0.0803609,383,335,176.084,565,7,0.00937516,381,389,
184001,59.5462,1.2129,0.080503,421,181,0.0765711,405,347,104.211,534,36,0.0136543,278,435,
185001,59.8698,1.31501,0.0770176,418,289,0.0782659,374,358,114.337,514,117,0.0154947,278,435,
186001,60.1934,1.38475,0.0834232,389,351,0.077144,395,358,154.628,312,359,0.0156126,290,435,
187001,60.517,1.75426,0.0804328,400,333,0.0693636,394,347,402.177,512,142,0.0160969,319,435,
188001,60.8406,1.34252,0.089124,389,368,0.0713253,356,130,147.771,335,146,0.0154111,337,435,
189001,61.1643,1.74117,0.0908778,391,366,0.0748835,333,129,273.089,402,1,0.0102532,337,435,
190001,61.4879,1.59813,0.0843307,440,236,0.0736367,311,135,383.138,498,170,0.00882229,379,397,
191001,61.8115,1.6683,0.10158,403,276,0.0687391,291,142,349.261,74,293,0.00726696,386,378,
192001,62.1351,8.19582,0.081709,451,218,0.064173,394,79,2327.39,125,191,0.00479393,422,228,
193001,62.4587,2.69221,0.068704,461,194,0.0697622,452,184,813.149,531,104,0.00765571,428,288,
194001,62.7823,1.73882,0.0759961,478,166,0.0760734,437,287,305.26,519,128,0.00873462,427,290,
195001,63.106,3.23806,0.0679999,449,95,0.0675107,457,244,748.45,544,78,0.0103521,177,435,
196001,63.4296,1.55315,0.0659211,223,435,0.0777806,455,199,378.953,82,290,0.0144608,223,435,
197001,63.7532,1.39716,0.0981431,212,435,0.0985153,220,432,233.128,527,112,0.0192935,212,435,
198001,64.0768,5.76159,0.0987877,258,435,0.0878667,255,431,2233.65,67,307,0.0267704,258,435,
199001,64.4004,1.85006,0.106072,320,434,0.0781626,258,429,499.735,99,342,0.0221306,320,434,
200001,64.7241,1.29089,0.138655,308,434,0.131773,315,428,184.187,499,43,0.031825,308,434,
201001,65.0477,1.1868,0.0978569,355,431,0.143243,363,424,168.865,271,162,0.0217011,304,435,
202001,65.3713,1.08293,0.107012,310,435,0.140005,319,429,74.4107,281,421,0.0246154,310,435,
203001,65.6949,1.51163,0.0993102,363,419,0.103224,384,369,249.739,503,160,0.0156811,371,415,
204001,66.0185,1.0794,0.0875262,348,386,0.112674,380,357,173.969,410,346,0.0167327,371,415,
205001,66.3421,1.37958,0.0997531,327,385,0.102808,343,397,326.33,535,96,0.012607,381,382,
206001,66.6658,6.4164,0.0807286,370,356,0.10515,353,396,2085.16,543,80,0.0116835,340,435,
207001,66.9894,1.71795,0.0967322,374,343,0.0729461,338,399,324.715,457,252,0.0122024,340,435,
208001,67.313,2.72077,0.0785364,373,391,0.0766028,384,385,817.221,476,214,0.0116137,373,411,
209001,67.6366,1.80124,0.0733717,374,382,0.0807026,403,349,301.654,374,1,0.0115915,376,384,
210001,67.9602,1.49649,0.0923613,375,368,0.0657153,384,371,299.325,169,103,0.0107739,376,384,
211001,68.2839,1.35368,0.0928036,375,369,0.0649219,381,398,112.323,563,8,0.00903415,252,435,
212001,68.6075,1.94253,0.0690593,360,365,0.0774292,395,340,500.981,426,312,0.00969578,292,435,
213001,68.9311,1.13265,0.0735079,223,116,0.0707529,407,314,121.548,400,366,0.0118015,292,435,
214001,69.2547,1.02926,0.0774683,206,140,0.0757904,418,317,135.578,418,329,0.0116681,302,435,
215001,69.5783,1.58178,0.0857313,283,435,0.0683552,340,432,283.69,77,287,0.0158654,283,435,
216001,69.902,1.6424,0.082307,173,194,0.0609135,379,393,247.055,260,3,0.0112975,291,435,
217001,70.2256,1.55462,0.0840183,162,222,0.0697509,355,432,233.195,466,234,0.0108673,349,435,
218001,70.5492,1.46686,0.0842277,154,251,0.05815,375,405,181.059,194,53,0.00909172,375,405,
219001,70.8728,1.64215,0.0801004,150,280,0.0632349,439,263,377.786,488,190,0.0113476,293,435,
220001,71.1964,1.6208,0.0725189,448,199,0.0622166,398,362,247.212,483,200,0.0100019,310,435,
221001,71.52,1.37322,0.0663552,367,424,0.0571525,268,134,104.012,464,174,0.00928909,434,218,
222001,71.8437,1.52928,0.0690997,329,435,0.0775327,447,161,218.37,455,256,0.0121988,329,435,
223001,72.1673,1.55068,0.0564347,133,435,0.0677174,171,368,260.7,491,155,0.00778912,133,435,
224001,72.4909,1.80136,0.0715621,159,435,0.0667742,183,380,461.356,69,303,0.0136307,159,435,
225001,72.8145,2.97782,0.0922029,192,434,0.0766951,185,432,1027.58,505,156,0.0151529,192,434,
226001,73.1381,1.20922,0.0987678,217,435,0.0726164,231,426,164.956,50,341,0.0200115,217,435,
227001,73.4618,1.76375,0.126125,254,434,0.105642,263,428,338.013,414,1,0.025918,251,435,
228001,73.7854,1.73454,0.142317,295,434,0.115936,303,426,238.947,388,4,0.0295745,295,434,
229001,74.109,1.84208,0.158997,297,433,0.129257,281,425,319.377,89,263,0.0301883,295,434,
230001,74.4326,1.51772,0.157893,329,434,0.162634,281,426,254.965,318,402,0.029737,327,435,
231001,74.7562,1.75666,0.167733,326,434,0.15016,340,421,384.864,70,339,0.0331194,326,434,
232001,75.0799,5.46727,0.134033,365,378,0.131975,340,421,2082.97,174,93,0.0299802,326,434,
233001,75.4035,1.28802,0.136199,366,369,0.0981828,373,406,175.536,70,301,0.0199139,367,369,
234001,75.7271,4.53751,0.170508,368,370,0.18351,379,360,1740.47,202,37,0.0236775,379,362,
235001,76.0507,1.72768,0.113414,371,340,0.163079,379,361,341.983,116,209,0.0260308,379,362,
236001,76.3743,1.28618,0.131319,307,369,0.144267,370,332,160.382,386,318,0.0155681,390,363,
237001,76.6979,1.29119,0.0972022,367,324,0.127372,298,412,135.103,69,328,0.010446,300,425,
238001,77.0216,1.5143,0.127009,374,307,0.0913117,327,363,231.491,166,109,0.0149815,335,428,
239001,77.3452,1.41325,0.121759,302,410,0.13292,405,309,165.763,364,200,0.0170276,399,339,
240001,77.6688,1.43522,0.114301,412,256,0.14015,402,335,188.333,511,144,0.0160005,383,389,
241001,77.9924,1.88318,0.158606,389,342,0.133067,320,381,497.281,529,108,0.0196118,377,401,
242001,78.316,1.85957,0.142019,413,283,0.119333,429,301,216.434,98,353,0.019937,352,435,
243001,78.6397,1.56006,0.13889,359,398,0.113178,404,266,346.788,53,335,0.0130713,322,435,
244001,78.9633,1.61165,0.13586,415,245,0.108648,411,228,198.218,517,132,0.0116086,370,413,
245001,79.2869,1.88252,0.143806,347,339,0.106671,415,193,230.499,393,349,0.0131643,321,374,
246001,79.6105,1.34764,0.128925,424,196,0.101404,407,166,73.934,228,55,0.0158112,360,282,
247001,79.9341,1.54383,0.101557,427,171,0.097705,360,282,167.798,401,364,0.019049,413,228,
248001,80.2578,2.03674,0.112173,414,231,0.0989821,373,112,336.556,199,44,0.0182055,412,232,
249001,80.5814,3.0682,0.124476,452,203,0.0992306,357,107,759.814,490,26,0.0110077,230,435,
250001,80.905,1.80067,0.12137,483,122,0.12031,337,97,392.809,376,413,0.011373,240,435,
251001,81.2286,2.07582,0.12496,471,166,0.112216,371,116,431.759,50,341,0.0126514,310,435,
252001,81.5522,1.16569,0.11601,474,142,0.115814,346,118,53.7385,324,20,0.0157407,293,435,
253001,81.8758,1.90337,0.124268,485,115,0.105675,323,125,582.032,338,250,0.0179425,311,435,
254001,82.1995,1.47674,0.10575,498,95,0.0932997,341,430,186.229,330,1,0.0161336,336,435,
255001,82.5231,1.58806,0.10906,375,393,0.0838339,537,63,256.929,317,398,0.0114752,377,394,
256001,82.8467,2.46096,0.102191,272,169,0.106082,351,47,770.722,100,419,0.0108609,357,434,
257001,83.1703,1.59797,0.102516,261,188,0.110292,403,333,362.02,330,182,0.011787,305,435,
258001,83.4939,1.47124,0.0925613,402,339,0.0840598,487,95,218.408,353,151,0.00945961,346,434,
259001,83.8176,1.88339,0.0850592,425,277,0.0782183,235,296,475.586,552,62,0.0120088,350,435,
260001,84.1412,1.99546,0.0773619,477,54,0.0881926,247,308,351.164,252,315,0.00959165,441,190,
261001,84.4648,1.62512,0.0761985,199,164,0.094671,262,316,346.261,436,293,0.00952698,441,190,
262001,84.7884,1.76675,0.0868189,166,205,0.0982028,279,320,422.223,537,19,0.00828354,343,435,
263001,85.112,1.67756,0.0916579,145,244,0.0993229,298,322,238.039,549,68,0.0144199,324,435,
