Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
1001,1.01116,1,0.103596,115,140,0.0448652,118,137,1,0,140,0.0108078,115,140,
2001,2.02132,1.40163,0.0444986,113,138,0.0521843,128,117,158.995,119,137,0.00430875,109,139,
3001,3.03147,0.706489,0.0265704,119,136,0.044233,131,111,29.0298,128,100,0.00248466,131,111,
4001,4.04162,0.911196,0.0385695,119,136,0.0449376,119,135,53.2665,140,93,0.00470964,119,135,
5001,5.05177,0.866365,0.0380451,117,133,0.0344389,120,126,34.8621,123,109,0.0020944,118,134,
6001,6.06193,0.925128,0.0418191,117,133,0.0362122,119,136,59.7164,144,86,0.00406075,118,138,
7001,7.07208,0.616995,0.0385673,117,126,0.0410737,118,138,25.4068,71,3,0.0045611,118,138,
8001,8.08223,0.724529,0.0484374,118,135,0.0554102,119,136,31.6724,163,42,0.00217435,119,136,
9001,9.09238,1.28409,0.0261671,136,67,0.0281131,153,65,76.7571,127,88,0.00159483,148,69,
10001,10.1025,1.37012,0.0337685,119,136,0.0416753,119,136,107.497,123,130,0.00286423,119,136,
11001,11.1127,0.568916,0.0284703,115,125,0.030878,153,65,17.8422,162,44,0.00252461,119,136,
12001,12.1228,0.714072,0.0360965,117,125,0.0292351,118,138,19.9167,134,83,0.00251448,119,136,
13001,13.133,0.956567,0.028827,110,124,0.0291018,150,57,43.9585,162,2,0.00155199,150,59,
14001,14.1431,0.935974,0.0369454,120,134,0.0440947,119,137,43.0346,112,125,0.00373793,118,138,
15001,15.1533,0.830171,0.0423914,118,131,0.0418149,119,137,29.5794,96,108,0.00237094,118,138,
16001,16.1635,1.2187,0.0381175,117,131,0.0369094,119,137,92.832,169,36,0.00164117,118,138,
17001,17.1736,1.18576,0.0317868,113,122,0.0314256,145,82,58.828,171,9,0.00183258,119,136,
18001,18.1838,1.42332,0.0251334,146,64,0.0289475,154,63,94.7857,136,66,0.00182633,118,134,
19001,19.1939,1.03249,0.0333019,118,135,0.0284009,153,61,62.6601,116,134,0.00155255,118,138,
20001,20.2041,1.25096,0.0377589,118,131,0.0367833,119,136,122.217,145,84,0.00176469,119,136,
21001,21.2142,1.01755,0.0368084,118,132,0.0374803,119,136,87.0309,122,132,0.00267706,118,138,
22001,22.2244,1.03172,0.0319583,118,135,0.0273897,119,136,63.1833,120,136,0.00228724,119,136,
23001,23.2345,0.742207,0.0248558,118,135,0.0289383,118,138,46.1102,169,36,0.00364406,118,138,
