Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
119001,62.1767,0.979884,0.0244377,185,209,0.0373201,202,29,50.1146,273,21,0.00135685,246,72,
120001,62.6992,0.795502,0.0272603,186,210,0.0385599,186,37,68.5834,256,62,0.00121012,187,216,
121001,63.2217,1.02029,0.0335739,185,211,0.0335496,170,45,84.5049,264,62,0.00202153,187,216,
122001,63.7442,1.12486,0.0283438,156,52,0.0262163,155,49,109.024,291,8,0.00143979,207,170,
123001,64.2667,1.19376,0.0365195,140,68,0.0259943,267,17,147.249,276,38,0.00141328,187,216,
124001,64.7891,0.893346,0.0420944,123,85,0.034895,186,218,44.8297,274,42,0.00129095,187,216,
125001,65.3116,1.27359,0.0466769,106,104,0.0386966,186,218,98.53,93,111,0.00158606,187,216,
126001,65.8341,1.10468,0.0434644,94,122,0.0411716,186,218,146.089,257,76,0.00238216,187,216,
127001,66.3566,0.83735,0.0367623,184,212,0.0491306,186,218,36.5995,167,1,0.00147354,185,211,
128001,66.8791,1.06277,0.0425816,184,212,0.0408045,186,218,73.8039,139,6,0.0015326,185,211,
129001,67.4016,0.911083,0.03244,184,212,0.0462724,243,47,49.1837,183,203,0.00157309,215,153,
130001,67.9241,2.58565,0.0338271,242,33,0.0326113,238,36,291.273,36,154,0.00167831,215,154,
131001,68.4466,1.14211,0.0372622,227,28,0.0293927,261,56,73.5548,254,82,0.00171503,223,28,
132001,68.9691,3.32897,0.0293616,185,210,0.0268881,100,189,658.179,255,70,0.00128481,230,32,
133001,69.4916,0.939259,0.0288381,185,210,0.0402183,222,24,45.2306,155,4,0.00110977,218,19,
134001,70.014,0.761558,0.0334781,229,3,0.0432136,211,21,38.1098,206,1,0.00388549,116,219,
135001,70.5365,1.37566,0.047454,127,219,0.0425137,199,20,185.976,274,42,0.0047738,127,219,
136001,71.059,1.22924,0.0293021,127,219,0.0439569,184,23,153.758,279,32,0.00349593,127,219,
137001,71.5815,2.32312,0.0378408,173,219,0.0466092,168,26,367.127,164,22,0.00394221,173,219,
138001,72.104,1.35797,0.0389602,185,209,0.0339098,187,216,167.448,161,183,0.00314341,187,216,
139001,72.6265,1.31231,0.0344926,140,41,0.0370959,199,189,164.94,256,78,0.00236986,193,199,
140001,73.149,1.42858,0.0345454,256,16,0.0445634,201,173,115.335,230,126,0.00304293,202,173,
141001,73.6715,1.71552,0.0363868,205,155,0.0473593,205,174,248.829,255,80,0.00320045,202,174,
142001,74.194,14.723,0.0416096,197,135,0.0408466,213,158,2957.53,191,210,0.0031761,187,216,
143001,74.7164,1.37279,0.0527287,195,140,0.0405671,196,131,154.351,162,95,0.00247978,187,216,
144001,75.2389,1.82419,0.0396472,227,89,0.0448646,186,218,154.572,150,11,0.00226185,187,216,
145001,75.7614,2.84061,0.0352759,204,108,0.0457574,186,218,506,91,43,0.00145774,239,25,
146001,76.2839,5.886,0.0356901,64,130,0.0315178,186,218,1181.6,226,138,0.00153263,188,214,
147001,76.8064,1.04396,0.0337484,60,145,0.0342796,260,11,49.7544,25,184,0.00205273,187,216,
148001,77.3289,2.18466,0.029108,56,162,0.0309523,196,41,374.796,35,155,0.00158675,218,51,
149001,77.8514,3.87749,0.0332735,184,213,0.0356759,180,38,721.921,77,71,0.00154998,220,141,
150001,78.3739,1.25802,0.0294096,58,187,0.0338207,164,39,154.506,250,90,0.00139631,216,150,
151001,78.8964,1.27254,0.027154,186,218,0.0356922,187,217,147.889,253,81,0.00142801,217,149,
152001,79.4188,0.991071,0.0316568,185,210,0.042316,187,217,72.1697,41,197,0.00141817,218,146,
153001,79.9413,1.43123,0.0292861,185,210,0.0351123,187,217,165.466,254,82,0.00129037,244,80,
154001,80.4638,2.91907,0.0275157,259,49,0.034734,202,35,559.423,189,214,0.00206982,57,220,
155001,80.9863,1.23426,0.0249737,82,121,0.0311968,190,29,162.295,26,189,0.00237437,69,220,
156001,81.5088,1.27551,0.0243906,83,144,0.032155,187,217,155.975,171,5,0.00234407,65,220,
157001,82.0313,1.13251,0.0265862,185,212,0.0304656,187,217,114.62,94,37,0.00178765,139,219,
158001,82.5538,0.808464,0.0309947,66,216,0.0357345,187,217,32.6978,136,23,0.00176997,159,219,
159001,83.0763,0.904028,0.0321326,85,217,0.0460524,187,217,53.0861,58,218,0.00257194,177,219,
160001,83.5988,1.03766,0.0257803,257,27,0.0362209,201,186,96.8152,118,56,0.00204332,197,186,
161001,84.1212,1.38364,0.0283977,169,219,0.0267732,214,158,104.381,77,71,0.00327142,169,219,
162001,84.6437,1.81346,0.0274717,223,113,0.0271707,223,125,244.16,254,79,0.00255045,169,219,
163001,85.1662,0.907409,0.0315429,184,207,0.0325471,189,205,52.0006,110,55,0.00205032,190,204,
164001,85.6887,0.918174,0.0418502,185,206,0.0299245,212,163,46.11,177,114,0.00213645,208,165,
165001,86.2112,1.30629,0.0401659,185,206,0.0391524,186,218,142.492,43,141,0.00190052,222,130,
166001,86.7337,1.12624,0.0262619,261,39,0.0258977,238,12,83.497,165,5,0.00168861,232,97,
167001,87.2562,1.25071,0.0215273,247,28,0.030165,245,86,142.833,256,77,0.00185058,233,65,
168001,87.7787,1.73648,0.0221009,247,28,0.0345587,187,217,310.276,286,18,0.00114024,247,75,
169001,88.3012,1.21863,0.0330272,185,212,0.0444643,187,217,127.61,57,159,0.00188803,187,216,
170001,88.8236,0.855078,0.0320674,185,212,0.039229,187,217,42.0183,232,126,0.00213944,187,216,
171001,89.3461,0.829696,0.0313553,185,212,0.0364921,187,217,54.5512,293,4,0.00149861,249,66,
172001,89.8686,1.00174,0.0341369,251,60,0.0302709,260,52,67.9198,286,18,0.00178257,244,68,
173001,90.3911,2.47616,0.0393867,239,5,0.0380669,222,15,394.323,70,86,0.0019168,250,57,
174001,90.9136,1.24886,0.0612244,250,52,0.0491064,262,42,123.837,268,53,0.00215225,252,53,
175001,91.4361,1.93298,0.0419053,253,37,0.0466274,190,21,248.97,91,43,0.00297492,249,52,
176001,91.9586,1.14329,0.0363289,256,24,0.0412568,248,30,71.7803,116,2,0.00284912,78,219,
177001,92.4811,1.02383,0.0394899,89,219,0.0431318,250,16,54.9088,45,135,0.00483191,89,220,
178001,93.0036,1.04354,0.0353863,85,219,0.0482485,240,18,77.0223,39,165,0.00357427,85,220,
179001,93.526,0.961211,0.0465508,257,55,0.0552623,230,16,54.702,241,106,0.00352481,99,220,
180001,94.0485,1.46912,0.0446185,262,42,0.0555889,215,17,180.764,109,7,0.00223183,115,220,
181001,94.571,1.56198,0.0368961,265,31,0.054298,198,19,197.502,40,196,0.00241339,156,220,
182001,95.0935,1.34036,0.0340188,255,57,0.0542201,179,23,108.148,255,80,0.00318074,153,220,
183001,95.616,1.23346,0.0331748,187,216,0.0520586,161,28,62.4545,258,74,0.00299644,173,219,
184001,96.1385,1.33002,0.033147,259,30,0.0416942,142,37,67.6997,98,29,0.00223843,193,201,
185001,96.661,2.5458,0.0401932,122,51,0.0412594,199,189,465.228,290,10,0.00240852,202,172,
186001,97.1835,1.20337,0.0333778,252,42,0.0470185,203,171,115.067,103,20,0.00335026,203,171,
187001,97.706,1.57225,0.0330106,187,216,0.0390551,220,145,117.998,85,57,0.00221697,226,121,
188001,98.2284,4.06398,0.0374424,228,93,0.0451197,236,88,782.502,74,93,0.00313762,226,120,
189001,98.7509,0.925119,0.027607,187,216,0.0369108,242,92,82.5577,236,116,0.0022811,236,89,
190001,99.2734,9.73355,0.0410224,248,61,0.0329414,63,102,1959.58,79,67,0.00163841,185,210,
191001,99.7959,1.02552,0.0393961,185,210,0.0336945,186,218,55.961,244,102,0.00145306,188,214,
192001,100.318,3.33534,0.035331,54,142,0.0333885,186,218,643.432,250,90,0.0016371,187,216,
193001,100.841,3.47866,0.0367766,50,157,0.0493841,186,218,650.181,147,4,0.00238547,187,216,
194001,101.363,1.21831,0.0338123,185,210,0.0460946,186,218,60.4832,101,33,0.00206169,187,216,
195001,101.886,1.45556,0.0318951,185,210,0.0315843,186,218,203.321,153,4,0.00222446,187,216,
196001,102.408,1.53022,0.036767,185,210,0.0299248,185,209,237.332,260,69,0.00180035,187,216,
197001,102.931,0.91346,0.0346651,185,210,0.0347897,186,218,73.5261,33,201,0.0016299,187,216,
198001,103.453,0.800038,0.032288,184,212,0.044159,186,218,28.4228,264,62,0.0017115,187,216,
199001,103.976,1.35788,0.0327836,184,211,0.0419815,186,218,117.371,252,86,0.00179414,187,216,
200001,104.498,1.3286,0.0414779,258,55,0.0378567,170,31,92.271,158,5,0.0019738,187,216,
201001,105.021,1.01042,0.0325629,254,68,0.0322388,186,218,55.5694,110,22,0.00178839,187,216,
202001,105.543,1.02896,0.0282883,251,58,0.0365785,186,218,37.3753,269,21,0.00169419,187,216,
203001,106.066,1.45264,0.0396666,258,25,0.035812,268,17,187.108,173,2,0.00142747,187,216,
204001,106.588,2.00991,0.0470763,252,56,0.0417755,186,218,239.539,72,81,0.00223486,244,49,
205001,107.111,1.36324,0.0408424,253,39,0.0451149,246,45,185.546,245,96,0.00240391,187,216,
206001,107.633,1.33761,0.0385906,247,26,0.0412802,186,218,115.635,252,24,0.00271616,187,216,
207001,108.156,1.51707,0.0342405,247,80,0.0424246,253,58,224.425,60,105,0.00295098,187,216,
208001,108.678,1.85937,0.0462402,248,50,0.0397013,187,217,314.242,278,34,0.00238554,187,216,
209001,109.201,16.3241,0.0433354,249,36,0.0492433,186,218,3302.34,44,137,0.00212188,240,48,
210001,109.723,1.02228,0.0364652,251,67,0.0395576,186,218,81.4117,259,72,0.0017943,245,60,
211001,110.246,1.33226,0.0412502,250,62,0.0399954,187,217,121.432,277,36,0.00215066,187,216,
212001,110.768,1.49786,0.041912,251,51,0.0393677,187,217,177.377,289,12,0.00178819,187,216,
213001,111.291,0.912043,0.0306187,187,216,0.0386055,187,217,50.103,66,203,0.0014349,217,149,
214001,111.813,1.31064,0.0480361,245,44,0.0368082,187,217,92.7471,281,27,0.00225064,72,220,
215001,112.336,1.00371,0.0392908,69,219,0.0332813,187,217,53.0515,253,82,0.0040018,83,220,
216001,112.858,1.53806,0.0410003,79,219,0.0324754,187,217,187.997,70,85,0.00383624,78,220,
217001,113.381,2.2314,0.0392689,218,3,0.0506054,206,17,373.852,36,153,0.00409059,92,220,
218001,113.903,1.16214,0.0349953,84,216,0.046468,190,17,78.6603,262,65,0.00280218,132,220,
219001,114.426,0.970014,0.0346769,132,219,0.0425237,171,20,41.0509,109,7,0.00341112,132,219,
220001,114.948,1.2761,0.0310828,261,40,0.0408074,196,38,106.597,198,2,0.00246668,151,220,
221001,115.471,1.06898,0.0331472,202,171,0.0433659,135,31,90.4632,131,27,0.00306571,190,207,
222001,115.993,0.950581,0.0318068,211,146,0.0381333,152,55,70.9524,35,155,0.00209116,187,216,
223001,116.516,1.29056,0.0420676,209,154,0.0377262,187,217,159.164,30,165,0.00229499,210,153,
224001,117.038,1.10353,0.0385902,214,124,0.0466871,204,179,72.5802,31,164,0.00282188,201,179,
225001,117.561,1.07838,0.0455939,240,49,0.0406314,253,37,54.0893,259,1,0.0021919,214,124,
226001,118.083,1.07203,0.0367177,229,34,0.0265254,214,98,84.1056,136,123,0.00214413,229,35,
227001,118.606,1.69383,0.027521,186,218,0.0263023,231,39,212.797,158,8,0.00191475,229,35,
228001,119.128,0.964935,0.0281517,224,9,0.0264515,112,171,88.9525,264,38,0.00115963,217,35,
229001,119.65,1.00803,0.0275186,257,5,0.0282956,128,175,95.5158,153,131,0.00106684,209,4,
230001,120.173,1.20176,0.0312042,251,7,0.0309903,253,82,138.041,249,92,0.00146671,246,70,
231001,120.695,0.948242,0.0529749,258,43,0.0420151,224,24,41.98,252,86,0.00149408,248,75,
232001,121.218,1.07057,0.0366651,231,8,0.0491235,210,23,51.9433,200,1,0.00215603,191,35,
233001,121.74,0.957575,0.0465456,254,65,0.0500047,189,25,36.7063,246,97,0.00220045,187,216,
234001,122.263,1.34152,0.0512376,260,50,0.0567093,169,32,111.85,116,2,0.00217654,187,216,
235001,122.785,1.38179,0.0479457,265,37,0.0446275,148,41,137.487,185,206,0.00228658,187,216,
236001,123.308,1.03258,0.0418748,264,28,0.0425728,186,218,45.9072,180,1,0.00177666,146,49,
237001,123.83,1.30144,0.049879,112,70,0.0384868,186,218,136.914,275,1,0.00165249,127,65,
238001,124.353,1.73901,0.0466211,93,89,0.0386376,256,14,195.592,86,61,0.00159463,187,216,
239001,124.875,1.12733,0.0433812,78,107,0.0379118,187,217,102.094,38,149,0.00139491,246,18,
240001,125.398,2.24604,0.0406801,70,123,0.0375254,187,217,423.292,95,35,0.00126792,186,214,
241001,125.92,2.55025,0.0416668,257,46,0.0390561,187,217,473.235,47,131,0.00163011,252,42,
242001,126.443,1.10566,0.0421153,260,33,0.035346,252,42,123.973,265,60,0.00182545,252,46,
243001,126.965,0.918249,0.0350807,64,163,0.0331587,187,217,58.8152,290,4,0.00132589,186,214,
244001,127.488,1.5817,0.0360024,185,213,0.0391341,250,52,160.335,43,141,0.00146479,186,214,
245001,128.01,1.22003,0.0361419,185,213,0.038131,186,218,99.6802,264,62,0.00151337,251,39,
246001,128.533,1.04315,0.0302614,245,63,0.034713,186,218,70.3786,41,143,0.00149011,243,60,
247001,129.055,1.67758,0.0407642,86,219,0.0312514,246,80,190.131,131,1,0.00426912,86,219,
248001,129.578,1.61006,0.049233,86,219,0.0351906,84,218,188.843,283,24,0.00540219,94,219,
249001,130.1,0.810185,0.0491737,94,219,0.0389368,93,218,58.9393,93,205,0.00551157,94,219,
250001,130.623,1.01413,0.0350699,115,219,0.0310179,104,196,121.292,59,107,0.00362483,115,219,
251001,131.145,1.05245,0.0419984,245,54,0.0464289,246,53,61.2173,141,193,0.00375132,157,219,
252001,131.668,1.01471,0.0427154,248,42,0.0359624,272,17,43.0744,152,210,0.00259412,143,219,
253001,132.19,1.55736,0.0356283,195,187,0.0359357,167,176,119.069,43,139,0.00248264,200,184,
254001,132.713,1.35774,0.0328361,235,2,0.0363551,187,216,142.322,37,151,0.00316377,187,216,
255001,133.235,0.998231,0.0429324,244,4,0.0416238,225,133,38.4196,218,152,0.00235541,214,156,
256001,133.758,1.03936,0.0476449,238,6,0.0501876,263,61,39.4987,148,9,0.00242828,227,122,
257001,134.28,1.22629,0.0508717,257,45,0.0625294,200,26,131.139,195,17,0.00261891,238,86,
258001,134.803,1.2706,0.0373242,184,209,0.0561252,178,30,61.0842,176,8,0.00288937,237,87,
259001,135.325,1.61698,0.0525759,250,61,0.0410542,155,33,173.119,282,26,0.00301666,170,38,
260001,135.848,1.13514,0.0516016,132,49,0.0364126,129,41,93.5126,250,80,0.00225012,139,48,
