Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
99001,63.3523,1.11937,0.0445834,185,208,0.0464248,187,217,49.0598,152,125,0.00301348,193,199,
100001,63.9922,2.12874,0.0394468,248,70,0.035177,248,80,342.611,280,30,0.00289161,185,210,
101001,64.6321,1.44341,0.0427892,251,54,0.0369574,252,64,128.021,285,20,0.00292403,185,210,
102001,65.272,1.92988,0.0464753,258,45,0.0410819,245,90,298.311,258,74,0.00250517,243,82,
103001,65.912,3.34783,0.0454993,254,57,0.0408761,186,218,619.671,262,66,0.00290182,186,218,
104001,66.5519,1.44555,0.0467362,261,40,0.0360035,199,28,204.404,193,21,0.00185629,189,209,
105001,67.1918,1.25283,0.0370691,262,25,0.0467009,186,29,133.338,287,16,0.00340258,186,218,
106001,67.8317,2.09562,0.0356936,255,4,0.0472871,166,40,202.642,264,62,0.00195075,185,210,
107001,68.4716,2.04187,0.0440049,255,46,0.0376227,186,218,188.141,198,1,0.00318864,186,218,
108001,69.1115,1.81989,0.0484375,260,32,0.0436142,238,12,192.279,148,31,0.00212929,148,58,
109001,69.7514,2.03364,0.0385457,115,75,0.0433734,186,218,368.791,262,66,0.00371324,186,218,
110001,70.3914,1.23918,0.0389911,216,7,0.0441496,250,16,74.0065,250,9,0.00261007,190,205,
111001,71.0313,2.48525,0.0404049,253,4,0.0465337,242,14,422.173,263,64,0.00301745,206,171,
112001,71.6712,1.07522,0.0415501,246,59,0.0546301,264,57,66.3443,136,150,0.00376488,186,218,
113001,72.3111,1.97705,0.0580426,254,44,0.0519212,261,65,189.981,250,90,0.00479052,241,36,
114001,72.951,2.27626,0.0403484,75,132,0.040727,186,218,279.07,291,8,0.0043552,241,37,
115001,73.5909,1.79079,0.0433528,231,2,0.0493644,235,15,217.967,283,24,0.00242731,235,23,
116001,74.2309,1.20686,0.0458413,260,35,0.0542588,223,12,73.1394,28,169,0.00189391,225,18,
117001,74.8708,1.43103,0.0372553,224,4,0.0378318,208,11,88.943,53,144,0.00239993,186,218,
118001,75.5107,2.67971,0.0344871,184,212,0.045778,245,43,258.293,127,2,0.00223223,194,19,
119001,76.1506,1.44142,0.0393646,95,216,0.0364127,187,217,130.397,65,215,0.00432413,94,219,
120001,76.7905,1.21363,0.0575296,98,219,0.0499444,96,218,79.7447,267,1,0.00757464,98,219,
121001,77.4304,2.20405,0.0427606,86,215,0.0657742,119,218,348.091,292,5,0.00617126,120,219,
122001,78.0703,1.27191,0.0618744,253,51,0.0531773,267,53,98.3256,289,9,0.0073062,142,220,
123001,78.7103,2.19175,0.0582303,260,36,0.0533612,218,14,238.533,262,49,0.00651916,151,219,
124001,79.3502,1.53144,0.0451892,257,27,0.0522973,187,216,100.765,152,206,0.0050823,151,219,
125001,79.9901,3.13454,0.0446154,184,216,0.0539498,187,216,527.147,286,18,0.0052508,182,218,
126001,80.63,1.27069,0.0509721,202,172,0.0735903,209,165,94.412,192,163,0.00477853,194,194,
127001,81.2699,1.28933,0.0622551,203,150,0.0736039,209,166,50.3231,128,110,0.00530344,202,148,
128001,81.9098,2.59316,0.0618316,203,149,0.0525445,212,144,253.072,239,110,0.00481391,201,149,
129001,82.5498,1.87189,0.061636,213,97,0.0505915,219,115,203.779,284,19,0.00277438,209,117,
130001,83.1897,1.07512,0.0520242,211,72,0.0364595,219,92,50.412,115,2,0.00241521,211,97,
131001,83.8296,2.31182,0.050647,197,56,0.0364116,185,212,346.038,88,49,0.00321966,196,57,
132001,84.4695,4.39762,0.0476325,173,48,0.0512224,196,196,813.097,274,42,0.0036671,173,48,
133001,85.1094,1.45861,0.0382567,141,52,0.0411227,197,194,110.595,253,84,0.00345159,143,52,
134001,85.7493,1.58579,0.0393345,142,51,0.0480718,216,17,81.4664,42,151,0.00344615,143,52,
135001,86.3893,1.59453,0.0429706,109,70,0.0414542,200,18,223.266,42,141,0.0034624,110,69,
136001,87.0292,1.8564,0.0407002,79,98,0.055521,184,19,272.291,54,120,0.00262604,186,218,
137001,87.6691,1.26644,0.0407204,53,154,0.0466252,167,22,114.291,26,201,0.0022363,57,156,
138001,88.309,1.24706,0.0446692,184,209,0.0447415,149,29,121.548,167,1,0.00302471,64,185,
139001,88.9489,1.93308,0.0314077,185,211,0.0402063,258,72,242.608,274,6,0.00216406,204,179,
140001,89.5888,1.85609,0.0393157,257,52,0.037568,186,218,190.233,31,174,0.00286872,186,218,
141001,90.2287,1.12918,0.0350701,185,211,0.0461445,186,218,111.039,260,39,0.00343072,186,218,
142001,90.8687,1.7668,0.0350332,247,68,0.0416198,245,81,254.379,106,19,0.00206577,244,60,
143001,91.5086,1.08013,0.0398236,254,52,0.0337286,246,66,86.3703,253,84,0.00280937,245,64,
144001,92.1485,1.51207,0.0358102,248,49,0.0534794,248,72,215.244,252,22,0.00257782,198,189,
145001,92.7884,1.80697,0.0550885,249,35,0.0464302,249,72,203.381,109,7,0.00258514,243,71,
146001,93.4283,1.54143,0.0503186,248,67,0.0561788,244,71,181.152,144,3,0.00345454,242,73,
147001,94.0682,1.21698,0.041933,78,100,0.0607404,248,55,62.9963,264,57,0.00345956,186,218,
148001,94.7082,1.2649,0.0496166,243,62,0.0466033,239,51,70.0861,152,17,0.00293475,228,37,
149001,95.3481,1.63028,0.0510035,243,23,0.0461774,244,77,196.375,37,151,0.00270881,151,34,
150001,95.988,1.09182,0.0467341,249,75,0.0476167,253,33,61.0391,281,26,0.00267871,270,14,
151001,96.6279,2.09206,0.0463898,251,65,0.0401799,243,85,308.488,91,43,0.00298899,270,14,
152001,97.2678,1.11589,0.0307622,262,5,0.0384716,243,80,66.1253,247,90,0.00224084,213,158,
153001,97.9077,1.0818,0.0423045,255,5,0.0358478,241,67,102.399,64,97,0.00487575,98,219,
154001,98.5476,1.23622,0.0466594,99,216,0.0383289,241,16,82.9384,50,125,0.0065309,124,219,
155001,99.1876,1.22133,0.0469221,242,3,0.0437184,234,16,97.2953,48,137,0.00678284,154,219,
156001,99.8275,1.26127,0.0483577,183,216,0.0457503,217,14,71.0537,48,129,0.00667186,155,219,
157001,100.467,1.38268,0.0436235,213,5,0.0596076,198,20,100.228,151,137,0.00345126,186,215,
158001,101.107,1.42964,0.0402922,204,9,0.0526781,180,18,146.836,279,32,0.00443768,212,146,
159001,101.747,0.941475,0.0440641,214,117,0.0595857,221,142,54.4018,207,123,0.00413954,213,144,
160001,102.387,1.37857,0.0397724,233,110,0.0515362,139,34,96.2919,231,128,0.00310932,186,218,
161001,103.027,1.22351,0.030138,218,83,0.0348104,200,65,88.4599,232,1,0.00251229,238,82,
162001,103.667,1.53236,0.0399403,106,57,0.0477452,249,90,199.745,94,37,0.00256028,238,81,
163001,104.307,1.17159,0.0329947,242,50,0.0384166,174,59,124.227,246,96,0.00273996,186,218,
164001,104.947,3.31296,0.0476761,227,35,0.040602,80,70,611.711,190,212,0.00267109,229,37,
165001,105.587,1.04124,0.0414632,79,95,0.0450303,255,77,68.5161,105,17,0.0024631,239,39,
166001,106.227,2.3264,0.0455769,250,64,0.0465697,259,68,424.638,287,15,0.00331708,186,218,
167001,106.867,1.33385,0.053197,252,65,0.0501686,212,21,95.3309,42,141,0.00277993,256,38,
168001,107.506,1.57046,0.0554553,264,30,0.0559626,193,23,168.515,107,11,0.00270766,175,38,
169001,108.146,4.89644,0.0495706,255,56,0.0501366,169,27,940.082,283,22,0.00285551,179,36,
170001,108.786,1.20058,0.0397587,185,210,0.0484778,146,39,147.125,136,35,0.00364809,186,218,
171001,109.426,1.05905,0.0410146,253,49,0.0484044,126,48,76.7812,117,47,0.00226736,245,59,
172001,110.066,1.03288,0.0369413,275,5,0.0472449,266,10,55.4302,146,17,0.0019914,191,203,
173001,110.706,1.09485,0.0565851,262,30,0.0548169,249,62,74.3375,253,45,0.00343135,51,220,
174001,111.346,0.852835,0.049529,251,51,0.059077,242,50,37.3248,51,217,0.00338312,64,220,
175001,111.986,3.5697,0.0628936,242,35,0.0390566,76,78,560.768,242,23,0.00298188,231,53,
176001,112.626,2.09348,0.0471659,249,72,0.0431108,69,93,203.268,84,57,0.00595111,176,219,
177001,113.266,2.44722,0.0504694,249,72,0.0483098,197,194,282.98,264,62,0.00448641,176,219,
178001,113.906,1.39839,0.0400919,58,149,0.0424496,248,46,126.195,39,147,0.00360473,208,159,
179001,114.546,1.13401,0.0411201,208,157,0.0396328,201,186,142.435,30,165,0.00459138,213,150,
180001,115.185,1.12062,0.0403249,217,119,0.0480206,213,149,103.609,274,42,0.00512026,213,150,
181001,115.825,1.09838,0.0386955,221,107,0.0317478,269,14,64.6073,281,18,0.00306588,270,11,
182001,116.465,2.12371,0.0387741,229,40,0.0397389,243,27,357.815,256,76,0.0029419,247,45,
183001,117.105,1.24933,0.035275,184,206,0.0455271,246,84,122.125,118,1,0.00244238,236,39,
184001,117.745,1.11623,0.0365562,251,72,0.0324305,254,79,148.903,85,55,0.00212843,236,64,
185001,118.385,1.56393,0.0388442,231,23,0.0477947,236,33,229.972,286,18,0.00210733,235,37,
186001,119.025,1.05724,0.0429558,250,8,0.0630534,221,30,75.1377,282,25,0.00325762,198,38,
187001,119.665,0.898708,0.0364717,229,11,0.0731597,201,29,67.8188,113,1,0.0025516,199,39,
188001,120.305,1.1521,0.0556641,258,53,0.0685791,185,32,53.233,102,21,0.00287226,218,144,
189001,120.945,1.11299,0.0409974,193,15,0.0600783,165,39,62.4869,235,120,0.00314425,154,55,
190001,121.585,1.1748,0.0432295,259,53,0.0486877,137,55,61.8475,26,180,0.00340484,157,53,
191001,122.225,2.7103,0.0552784,116,74,0.0511416,273,41,389.105,186,90,0.00560419,171,219,
192001,122.864,1.70734,0.0697455,98,93,0.0440501,204,180,220.462,279,32,0.00310091,171,219,
193001,123.504,1.58334,0.0682188,84,115,0.0315506,63,132,184.285,129,11,0.00354927,215,151,
194001,124.144,1.31862,0.0637903,74,137,0.0458073,199,190,163.825,167,75,0.00376397,215,150,
195001,124.784,1.27847,0.0562106,68,158,0.0447688,259,30,85.43,101,23,0.00377006,210,160,
196001,125.424,2.71439,0.0474333,68,176,0.0434933,261,27,452.586,263,64,0.00297663,261,27,
197001,126.064,1.40553,0.042273,251,37,0.0466727,243,42,77.4451,249,92,0.00340524,228,39,
198001,126.704,1.82416,0.05167,73,219,0.0311727,234,34,227.592,254,4,0.00647567,73,219,
199001,127.344,1.13683,0.063337,98,219,0.0484966,97,218,85.4163,291,5,0.009694,99,219,
200001,127.984,1.31146,0.0814065,99,219,0.0584582,97,218,184.87,99,215,0.0108463,99,219,
201001,128.624,1.97795,0.0651473,88,214,0.0646655,104,217,316.083,248,28,0.0105692,106,219,
202001,129.264,1.47139,0.0510753,144,218,0.0570967,212,25,101.895,51,123,0.00887396,143,219,
203001,129.904,2.06896,0.0628334,257,43,0.0661635,193,23,186.656,253,84,0.00883643,143,219,
204001,130.543,1.53597,0.0632488,188,208,0.0603213,175,30,90.5487,269,33,0.00848376,189,208,
205001,131.183,2.60808,0.0788199,196,163,0.0775558,210,161,409.165,254,82,0.00532984,201,165,
206001,131.823,2.74318,0.0728435,203,142,0.0746006,211,161,319.191,272,46,0.00513187,201,165,
207001,132.463,2.60307,0.0718671,201,105,0.0506242,224,131,312.443,71,86,0.00430959,201,105,
208001,133.103,1.59723,0.0568999,86,99,0.0417369,235,105,147.05,291,8,0.00420578,190,79,
209001,133.743,2.57545,0.0580505,75,124,0.0426445,244,80,326.215,42,153,0.00384706,190,79,
210001,134.383,1.44468,0.0520447,69,150,0.0448034,248,86,105.885,82,61,0.00398955,171,219,
211001,135.023,1.91774,0.0453594,67,175,0.0418032,255,64,284.63,243,102,0.00348556,194,197,
212001,135.663,1.74642,0.0569831,248,38,0.0493632,242,42,210.977,270,50,0.00350875,213,155,
213001,136.303,1.77704,0.0568315,80,219,0.0416039,243,21,175.168,253,83,0.00701186,80,219,
214001,136.943,2.25423,0.06099,98,219,0.0593882,257,73,331.643,58,109,0.00850451,99,219,
215001,137.583,1.83117,0.0694723,83,215,0.0668654,223,19,172.646,139,1,0.00727208,120,220,
216001,138.222,3.10024,0.0802477,154,219,0.0568132,202,21,306.085,195,2,0.0137023,154,219,
217001,138.862,2.11413,0.0602038,154,219,0.0642565,183,217,208.448,35,155,0.0115171,154,219,
218001,139.502,1.57431,0.070617,201,174,0.0598775,200,171,107.376,30,165,0.0060666,181,218,
219001,140.142,1.93082,0.0662722,203,141,0.0640974,206,146,194.5,151,2,0.00556034,206,146,
220001,140.782,2.03113,0.0615333,257,46,0.0768068,219,145,172.25,93,39,0.00522064,206,146,
221001,141.422,1.64597,0.0562903,217,85,0.0586221,195,117,103.682,246,96,0.00391104,186,218,
222001,142.062,1.15332,0.0479197,228,64,0.0359196,251,15,66.2868,163,106,0.00293862,199,60,
223001,142.702,1.14001,0.0401191,208,43,0.0499092,175,85,101.826,233,124,0.00243133,172,53,
224001,143.342,2.54565,0.0376427,248,74,0.0515365,162,83,439.989,143,3,0.00306067,141,219,
225001,143.982,2.02267,0.0490585,244,39,0.0473574,253,29,125.946,283,20,0.00501318,171,219,
226001,144.622,1.19895,0.0417284,256,68,0.060736,204,180,90.2691,80,65,0.00443708,171,219,
227001,145.261,1.20597,0.0446722,123,110,0.0602595,221,21,94.3482,205,180,0.00383642,213,148,
228001,145.901,0.97038,0.0430792,204,5,0.0573052,209,16,76.503,167,1,0.00441512,224,103,
229001,146.541,1.90737,0.0577137,185,210,0.0550312,193,19,343.214,41,147,0.00437415,219,138,
230001,147.181,1.34809,0.0541533,259,42,0.0496843,175,24,135.666,104,46,0.00407964,236,92,
231001,147.821,1.12846,0.0397212,256,32,0.0441288,151,34,121.927,77,71,0.00260418,204,175,
232001,148.461,1.43644,0.0463324,184,205,0.04441,131,49,88.513,185,1,0.00356232,186,218,
233001,149.101,1.89121,0.0468184,109,68,0.0317712,111,57,251.546,89,49,0.00237345,244,65,
234001,149.741,1.78983,0.0446296,93,88,0.0369592,246,82,132.439,272,46,0.00258599,241,77,
235001,150.381,1.77468,0.0451694,75,117,0.0475014,251,86,246.856,51,134,0.00300227,242,76,
236001,151.021,1.28952,0.0564858,243,28,0.0470257,242,57,92.3239,45,159,0.00362948,195,193,
237001,151.661,1.79109,0.0634026,240,28,0.0498518,210,160,246.359,179,208,0.00556408,210,160,
238001,152.301,1.17594,0.0367906,63,186,0.0484632,210,160,57.3298,273,15,0.0054713,210,160,
239001,152.94,1.37729,0.0563051,255,61,0.0463875,260,67,127.435,252,86,0.00327737,186,218,
240001,153.58,1.72569,0.0551861,259,48,0.0658909,215,22,221.855,91,45,0.00535061,73,220,
241001,154.22,1.35701,0.0505559,261,37,0.0552525,195,23,68.1126,272,45,0.00365765,180,34,
242001,154.86,1.09669,0.0462425,74,219,0.0511467,164,30,120.014,149,19,0.00543697,73,220,
243001,155.5,4.19156,0.0402309,255,24,0.0459871,136,40,733.85,124,42,0.00367513,164,219,
244001,156.14,1.12835,0.041317,142,219,0.0516494,112,57,53.4016,77,71,0.00514818,142,219,
245001,156.78,1.75152,0.0502236,161,219,0.048435,261,65,194.528,98,29,0.00600992,161,219,
246001,157.42,1.24567,0.0575011,255,51,0.0467744,265,57,73.9817,211,165,0.00491627,180,219,
247001,158.06,2.02343,0.0461367,217,136,0.0449328,75,80,248.9,121,2,0.00273261,202,181,
248001,158.7,1.20807,0.0474511,73,106,0.050101,202,184,64.7964,175,2,0.00412248,210,153,
249001,159.34,1.35934,0.0508987,215,116,0.042804,226,128,93.0941,47,152,0.0036659,210,153,
250001,159.98,1.30261,0.0443519,215,116,0.0398918,187,217,106.905,98,29,0.00270938,227,43,
251001,160.619,1.90626,0.0418318,56,180,0.0394331,186,218,301.108,278,34,0.00287926,186,218,
252001,161.259,1.02285,0.0367269,185,206,0.0391227,218,12,86.2715,110,5,0.00239008,192,203,
253001,161.899,1.03743,0.0349652,218,3,0.0352809,190,204,94.2069,22,182,0.00341317,59,220,
254001,162.539,1.10088,0.0291696,185,202,0.0319448,171,18,81.6519,260,35,0.0041876,76,220,
255001,163.179,1.22898,0.0448278,249,53,0.0420969,254,47,96.5708,125,3,0.00505725,75,220,
256001,163.819,1.61738,0.0472646,243,55,0.0443572,244,67,192.537,172,1,0.00463169,74,220,
257001,164.459,1.17105,0.0362866,238,67,0.0432217,196,196,60.3918,103,19,0.00468841,176,219,
258001,165.099,1.34804,0.0633925,231,31,0.0460324,245,19,58.7593,258,74,0.0058324,176,219,
259001,165.739,2.02456,0.0483286,251,71,0.0459546,197,194,197.724,252,86,0.00675057,178,219,
260001,166.379,2.49995,0.0537972,242,6,0.0468982,206,175,382.592,256,78,0.00439809,178,219,
261001,167.019,3.49389,0.0619203,234,5,0.0696312,235,15,658.927,261,68,0.00342115,215,150,
262001,167.659,3.4446,0.0549945,215,5,0.0657549,195,22,643.271,95,35,0.00373013,204,30,
