Itterate ,Time ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_X ,MAX_ABS_U_Error_position_Y ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_X, MAX_ABS_V_Error_position_Y ,MAX_RS_Error ,MAX_RS_Error_Position_X ,MAX_RS_Error_Position_Y ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_X ,Bulk_Velocity_ABS_Error_Position_Y
1001,0.825611,1,0.0842668,115,140,0.0333786,118,137,1,0,140,0.00712767,115,140,
2001,1.6504,0.698531,0.0324307,108,138,0.0405815,123,126,20.4683,51,137,0.00239346,109,139,
3001,2.47518,0.520288,0.0236904,117,134,0.0388982,120,134,19.3795,127,102,0.00200426,119,134,
4001,3.29997,0.583374,0.0217543,119,129,0.026718,142,84,16.9009,140,94,0.00200903,119,136,
5001,4.12476,0.696841,0.026594,108,120,0.027076,117,132,35.8819,148,78,0.00111388,134,103,
6001,4.94954,0.942651,0.0398139,116,132,0.0391741,120,134,54.1387,121,134,0.00139378,118,135,
7001,5.77433,0.529029,0.0354386,116,132,0.0492358,118,138,17.1676,163,47,0.00181117,119,136,
8001,6.59911,0.544388,0.031332,117,126,0.0229086,116,126,21.6349,160,52,0.00156227,119,135,
9001,7.4239,0.785135,0.0315321,114,127,0.0261928,120,134,36.3523,125,103,0.00185647,119,136,
10001,8.24869,1.46542,0.0338919,117,134,0.0406049,120,134,146.742,104,121,0.00154683,119,136,
11001,9.07347,0.67638,0.0191064,152,51,0.0269683,121,132,26.2541,122,104,0.00144749,121,132,
12001,9.89826,0.67553,0.0248232,117,134,0.0330891,120,134,24.8223,113,131,0.00148854,118,138,
13001,10.723,0.930007,0.0343108,117,134,0.0615108,118,138,59.7252,151,71,0.00253025,119,136,
14001,11.5478,1.7555,0.0255916,149,57,0.0260543,150,71,150.582,183,6,0.00136866,118,131,
15001,12.3726,0.856958,0.0298562,119,133,0.0356565,119,137,51.1971,171,32,0.00152469,118,131,
16001,13.1974,0.815233,0.0332155,119,133,0.0289706,119,137,43.9119,124,128,0.00108516,120,133,
17001,14.0222,1.09837,0.0376831,116,132,0.0432014,120,134,104.896,168,37,0.00165558,119,135,
18001,14.847,0.664266,0.034503,116,132,0.0439188,118,138,23.5875,96,98,0.00172786,119,135,
19001,15.6718,1.06785,0.0323378,118,132,0.0307408,118,132,72.0418,120,136,0.00134353,119,135,
20001,16.4965,1.17447,0.031295,114,121,0.0229455,122,131,97.5076,123,116,0.00116785,118,130,
21001,17.3213,0.965794,0.0278867,114,121,0.0209234,119,137,47.6859,114,1,0.00108419,119,135,
22001,18.1461,1.06719,0.025891,120,134,0.0249063,160,51,36.6873,160,53,0.0010162,118,136,
23001,18.9709,8.77316,0.0264338,118,129,0.0278614,155,62,1126.63,117,137,0.00123097,118,127,
24001,19.7957,0.984655,0.0272487,118,127,0.0193334,155,61,41.3696,146,1,0.0012047,118,127,
25001,20.6205,1.08671,0.026995,153,36,0.0252681,160,47,96.8665,175,24,0.00087924,153,50,
26001,21.4453,0.869028,0.0249794,153,36,0.0214651,121,133,34.6338,110,7,0.00141583,119,136,
27001,22.27,0.920916,0.0230041,143,27,0.0182127,122,130,39.6567,175,3,0.000771829,124,121,
28001,23.0948,0.812812,0.0270683,116,133,0.0251704,158,56,33.7451,141,64,0.000795392,121,132,
29001,23.9196,2.37107,0.0238705,120,134,0.0258645,121,132,228.838,185,2,0.00151271,119,136,
30001,24.7444,1.44054,0.0267476,117,130,0.0258206,119,127,90.1871,125,126,0.00171372,120,133,
31001,25.5692,1.36697,0.0289321,120,134,0.026372,152,67,86.1255,152,67,0.00162587,119,135,
32001,26.394,1.21674,0.0267277,141,70,0.0272388,119,136,69.3428,179,16,0.002781,119,136,
33001,27.2188,7.45182,0.0270732,144,57,0.0213423,156,54,944.786,50,56,0.000907555,134,104,
34001,28.0436,1.23214,0.0281256,118,128,0.0229657,119,129,72.3118,43,71,0.00140531,119,129,
35001,28.8683,1.95781,0.0351349,119,129,0.0318906,147,77,151.135,137,43,0.00152721,119,136,
36001,29.6931,1.15368,0.0350416,118,128,0.0268033,147,77,70.923,175,20,0.00187479,119,136,
37001,30.5179,1.44286,0.0282829,119,127,0.0236345,155,58,98.2574,122,132,0.00122244,118,128,
38001,31.3427,1.2718,0.0232719,149,46,0.0204641,129,33,55.8311,68,10,0.000964108,155,53,
39001,32.1675,0.956341,0.020262,147,26,0.0210547,123,30,66.9425,29,87,0.000819253,155,36,
40001,32.9923,0.840638,0.0289069,116,130,0.0256092,119,136,34.1412,165,44,0.00275433,119,136,
41001,33.8171,0.826593,0.0304745,115,131,0.0318492,119,136,32.9603,171,18,0.00343203,119,136,
42001,34.6418,1.67191,0.0260684,118,129,0.0258123,120,128,186.239,80,10,0.00130407,118,129,
43001,35.4666,1.20145,0.0408352,117,131,0.0340952,119,137,68.0513,145,55,0.00116153,118,129,
44001,36.2914,1.14114,0.0329811,118,125,0.033632,117,131,101.637,147,43,0.00169038,119,136,
45001,37.1162,0.845511,0.0298893,118,125,0.0289322,121,132,32.4179,145,35,0.00156088,118,125,
46001,37.941,0.807856,0.0324963,119,129,0.0220169,117,129,29.376,169,9,0.00119816,121,131,
47001,38.7658,0.967973,0.0328625,117,125,0.022588,114,124,71.207,179,16,0.00145703,119,136,
48001,39.5906,0.795106,0.0306161,117,125,0.0372553,120,134,18.1775,159,1,0.00119267,118,135,
49001,40.4153,2.17579,0.0290192,116,128,0.0413879,120,134,222.537,175,1,0.00134088,119,136,
50001,41.2401,1.00805,0.0332909,114,126,0.0566619,120,134,68.0427,103,3,0.00174534,118,138,
51001,42.0649,1.15731,0.029819,117,127,0.0622718,120,134,81.9279,81,10,0.00169623,118,138,
52001,42.8897,0.936573,0.0306721,116,129,0.0524521,120,134,40.5454,181,4,0.00126563,120,134,
53001,43.7145,0.659839,0.0321394,116,126,0.0375072,120,134,29.7426,170,34,0.00098894,117,125,
54001,44.5393,0.608007,0.0211268,115,126,0.0312913,121,132,15.0322,86,12,0.001619,121,132,
55001,45.3641,0.741373,0.0325701,116,133,0.0259765,121,132,39.336,54,36,0.00147901,121,132,
56001,46.1888,0.94445,0.0365793,117,131,0.0267268,119,137,64.4647,94,2,0.0010226,131,108,
57001,47.0136,1.00118,0.0295333,120,134,0.0431672,118,138,61.2097,169,34,0.00144299,117,129,
58001,47.8384,0.727596,0.0281403,116,128,0.0492061,118,138,23.7975,103,5,0.00171148,117,129,
59001,48.6632,1.08549,0.023017,115,119,0.0181691,156,59,117.304,169,36,0.00108599,120,133,
60001,49.488,0.781816,0.0217571,115,119,0.0197164,120,134,51.7577,116,132,0.00181354,120,134,
61001,50.3128,1.53574,0.0320747,116,126,0.0630486,120,134,177.818,119,138,0.00208374,120,134,
62001,51.1376,1.18426,0.0306705,118,124,0.037799,120,134,100.3,98,77,0.000969292,121,132,
63001,51.9623,1.67747,0.0336938,118,128,0.0252501,115,135,196.04,166,9,0.000867489,136,99,
64001,52.7871,0.823009,0.0238136,116,129,0.0177683,119,135,48.1095,24,102,0.00132154,119,135,
65001,53.6119,0.913347,0.0300599,120,134,0.0198377,119,128,38.7289,167,39,0.00158539,119,136,
66001,54.4367,0.741593,0.0262899,115,125,0.0249373,120,135,23.8985,104,2,0.00153099,119,136,
67001,55.2615,1.32989,0.0302008,116,129,0.0260511,120,126,112.474,68,8,0.00116723,119,136,
68001,56.0863,0.707444,0.0421826,117,127,0.0342846,120,134,44.2715,171,32,0.00203349,119,136,
69001,56.9111,0.857225,0.0345019,119,136,0.0235093,117,131,77.5568,82,10,0.0014566,119,136,
70001,57.7359,1.16299,0.0274214,117,130,0.0218331,118,130,122.029,68,9,0.00104776,118,130,
71001,58.5606,1.19233,0.0230435,115,120,0.0222552,121,133,98.5991,55,36,0.000837558,130,109,
72001,59.3854,0.873374,0.0218855,115,120,0.026329,120,135,38.8209,168,8,0.000908606,138,96,
73001,60.2102,1.04459,0.0230802,118,123,0.0170317,162,37,74.4716,175,24,0.000830169,138,96,
74001,61.035,1.26159,0.0176095,119,126,0.0151216,120,134,60.1326,101,2,0.000845329,138,96,
75001,61.8598,0.572579,0.0245757,118,132,0.0182555,117,128,15.5844,85,85,0.00126715,119,136,
76001,62.6846,0.816217,0.0162495,116,131,0.0183838,118,138,32.6673,177,4,0.000982564,136,94,
77001,63.5094,1.1467,0.0259051,118,125,0.0272155,121,132,108.265,120,136,0.00134411,121,132,
78001,64.3341,1.22516,0.0207373,116,126,0.020089,118,138,118.879,171,17,0.00134509,119,136,
79001,65.1589,0.98735,0.0251191,116,126,0.0177289,118,138,48.8867,168,35,0.00096737,119,135,
80001,65.9837,1.14432,0.0245359,116,122,0.0177194,116,122,83.117,79,2,0.00086515,119,136,
81001,66.8085,0.829274,0.0236987,117,131,0.0197361,121,133,32.245,70,11,0.00119337,119,136,
82001,67.6333,1.03601,0.0285976,119,129,0.0285896,119,137,88.1924,78,5,0.000908278,120,131,
83001,68.4581,1.0093,0.0174178,120,107,0.0156557,119,128,68.403,170,34,0.00113478,119,135,
84001,69.2829,1.14713,0.0286764,116,114,0.0169274,120,126,66.4725,181,1,0.00122324,119,135,
85001,70.1076,2.09414,0.0284432,118,132,0.0300995,119,137,193.597,50,44,0.0012456,118,132,
86001,70.9324,0.675698,0.0194392,117,122,0.0150672,118,138,25.0365,54,38,0.0009409,118,132,
87001,71.7572,0.8052,0.0293732,116,123,0.033486,120,135,26.812,55,34,0.00094717,116,123,
88001,72.582,0.902874,0.022044,116,97,0.0212894,163,25,48.9974,70,9,0.000685173,125,118,
89001,73.4068,0.799591,0.0202255,116,123,0.0276409,119,137,54.1757,172,2,0.000795037,139,89,
90001,74.2316,0.919732,0.0252544,117,129,0.0286108,120,134,63.7748,171,4,0.000782441,128,116,
91001,75.0564,0.926006,0.0272968,118,115,0.0238494,120,134,44.6478,167,33,0.000842529,130,109,
92001,75.8811,0.920942,0.0200985,121,94,0.0206287,159,20,45.3101,158,57,0.000973406,132,105,
93001,76.7059,0.953799,0.0133947,92,59,0.0169906,157,18,82.1084,95,5,0.000668528,138,94,
94001,77.5307,0.769024,0.0167395,121,134,0.0199338,120,134,40.752,168,36,0.000678304,146,74,
95001,78.3555,0.67911,0.0179259,158,6,0.0178008,157,22,53.5158,57,30,0.000745329,156,24,
96001,79.1803,0.830034,0.0206054,169,4,0.0243092,161,27,39.4022,167,40,0.000742745,154,28,
97001,80.0051,0.769282,0.0277781,162,3,0.0263096,165,16,26.7234,85,7,0.00144516,120,134,
98001,80.8299,1.02656,0.0280064,155,3,0.0323679,144,11,69.774,175,24,0.000927007,147,16,
99001,81.6546,2.03698,0.0320437,144,3,0.0300021,132,9,243.8,167,38,0.00106865,120,17,
100001,82.4794,1.14109,0.0298864,116,124,0.0273498,116,13,63.1039,48,48,0.00108197,121,132,
101001,83.3042,0.951687,0.0317918,117,131,0.0204546,94,19,60.4025,106,2,0.00128687,119,135,
102001,84.129,1.07866,0.0277161,117,134,0.0272483,118,132,66.813,124,128,0.00187537,118,134,
103001,84.9538,0.826555,0.0186891,115,91,0.0288828,120,134,43.8599,48,48,0.000770972,118,134,
104001,85.7786,1.29476,0.0231093,117,137,0.0312136,121,133,90.3907,86,9,0.00188427,120,133,
105001,86.6034,0.810187,0.0298306,116,130,0.0316754,121,133,59.873,160,52,0.00159423,120,133,
106001,87.4282,0.8956,0.027306,116,130,0.0211682,162,30,39.7359,76,86,0.00125914,119,136,
107001,88.2529,0.782874,0.0265794,117,137,0.0258831,120,135,31.4215,165,22,0.00148653,119,136,
108001,89.0777,1.00588,0.0224954,117,121,0.0331115,119,136,69.1755,82,88,0.00277207,119,136,
109001,89.9025,0.740586,0.0292553,118,127,0.0223503,121,132,39.1355,24,97,0.00107859,121,132,
110001,90.7273,0.889221,0.0274261,118,127,0.0288127,160,42,41.286,177,1,0.00128417,121,132,
111001,91.5521,0.981584,0.0197625,122,99,0.0245837,160,42,42.5139,184,5,0.00106841,121,132,
112001,92.3769,0.782807,0.0289203,117,130,0.0256993,159,30,33.8581,24,98,0.00145558,121,132,
113001,93.2017,1.50235,0.0265332,118,129,0.0195142,120,135,99.0526,185,2,0.00113148,119,135,
114001,94.0264,1.03677,0.0187223,118,114,0.0167343,119,135,52.8895,158,56,0.00133386,119,135,
115001,94.8512,1.98351,0.0280687,119,133,0.0292617,120,134,212.555,115,52,0.000998852,120,134,
116001,95.676,0.761508,0.0208553,117,111,0.0257179,120,134,24.2457,67,11,0.0010035,122,127,
117001,96.5008,0.836067,0.0251112,119,133,0.024041,159,45,41.4921,169,36,0.00152933,119,136,
118001,97.3256,0.637555,0.0311009,117,130,0.0301773,122,130,35.9595,159,54,0.00131565,121,132,
119001,98.1504,1.27116,0.0239931,163,3,0.0348176,120,134,90.7874,163,15,0.00176898,119,136,
120001,98.9752,0.865036,0.0353809,120,134,0.0486096,118,138,30.8383,168,23,0.00116809,120,134,
121001,99.7999,0.716887,0.0335736,147,4,0.0421435,120,134,17.5183,127,1,0.00128642,119,135,
122001,100.625,0.994895,0.0323388,120,134,0.0443341,120,134,45.1161,171,29,0.000928507,119,133,
123001,101.45,1.39823,0.0201908,121,7,0.0304914,110,14,49.5743,100,10,0.00157328,119,136,
124001,102.274,1.05993,0.0188238,156,9,0.0329841,162,29,51.0577,180,8,0.00108056,119,135,
125001,103.099,1.70539,0.026158,157,8,0.030664,120,134,113.479,161,51,0.00153663,120,134,
126001,103.924,1.24203,0.0269191,60,46,0.0271033,162,38,57.9369,54,36,0.00157602,121,132,
127001,104.749,1.19351,0.027571,158,17,0.0255305,162,30,46.8693,39,66,0.0019407,119,136,
128001,105.573,0.997213,0.0297753,163,20,0.0351239,163,31,41.2024,35,74,0.00183491,119,136,
129001,106.398,2.41696,0.0283967,161,9,0.0229546,160,44,253.442,87,12,0.00148058,120,131,
130001,107.223,0.970008,0.0222325,162,38,0.0241099,159,33,53.6793,23,98,0.00115407,120,131,
131001,108.048,1.13472,0.0234377,163,28,0.0286978,159,30,67.2672,179,10,0.00140734,121,132,
132001,108.873,1.00464,0.0218928,117,125,0.0293948,119,136,74.7025,23,97,0.00249141,119,136,
133001,109.697,0.737772,0.0211034,117,125,0.0307701,161,35,47.3657,59,33,0.00195076,119,136,
134001,110.522,1.46945,0.0334958,119,133,0.0405425,118,138,68.3508,56,33,0.00155266,119,136,
135001,111.347,0.894603,0.0279156,161,18,0.037687,120,134,35.5141,73,3,0.00120175,117,129,
136001,112.172,1.50424,0.0198623,155,3,0.0230801,160,39,136.263,172,30,0.000745916,119,136,
137001,112.997,1.17687,0.0248309,119,126,0.0262729,159,37,76.3754,165,29,0.000840081,119,132,
138001,113.821,0.990793,0.0221756,118,125,0.0198248,160,38,63.6249,77,91,0.00120951,119,136,
139001,114.646,0.781773,0.0226026,156,17,0.0237071,159,29,48.9501,178,1,0.000792101,150,26,
140001,115.471,0.979221,0.0162336,155,5,0.013652,164,20,52.8069,22,108,0.000752214,135,102,
141001,116.296,0.896034,0.0203304,164,33,0.0244877,158,28,48.2182,82,2,0.000727821,151,27,
142001,117.12,1.84968,0.0309151,119,133,0.0456336,118,138,148.907,99,79,0.00133379,117,129,
143001,117.945,0.947173,0.0275251,116,128,0.0423803,120,134,35.1816,54,36,0.00147245,117,129,
144001,118.77,1.27756,0.0197743,118,131,0.0224973,121,132,128.056,170,34,0.00121505,121,132,
145001,119.595,0.868365,0.027386,116,124,0.0281398,121,132,20.9305,184,4,0.00180941,121,132,
146001,120.42,0.961333,0.0230928,116,124,0.0244888,121,133,82.0595,30,88,0.00190797,119,136,
147001,121.244,1.06037,0.0202074,119,115,0.0387688,154,26,77.5955,114,43,0.00141762,153,29,
148001,122.069,1.29161,0.0367239,165,3,0.0281117,150,11,91.0163,151,10,0.000999805,145,27,
149001,122.894,1.19348,0.0330145,157,4,0.0346559,148,14,70.0952,169,33,0.00128758,149,20,
150001,123.719,1.343,0.0386492,148,5,0.047089,133,15,126.782,89,85,0.00115223,119,136,
151001,124.544,1.43175,0.0297354,138,5,0.0448481,120,17,53.9665,163,35,0.0012262,129,19,
152001,125.368,1.10243,0.0270074,119,9,0.0362343,101,20,50.1231,71,93,0.00150645,91,32,
153001,126.193,1.10946,0.0274682,90,32,0.02978,84,29,73.3776,70,26,0.00131281,94,31,
154001,127.018,1.71007,0.0360923,69,42,0.0240252,53,49,162.199,120,136,0.00104389,153,21,
155001,127.843,1.03196,0.0310688,57,54,0.0291833,42,63,63.2992,176,22,0.000989387,117,120,
156001,128.667,0.829389,0.0297796,117,129,0.0263353,35,77,31.8644,92,3,0.0012449,118,130,
157001,129.492,0.960145,0.0246035,44,78,0.024047,39,70,63.021,34,76,0.00144077,120,133,
158001,130.317,0.879518,0.0247107,39,91,0.0219148,160,41,39.0337,91,8,0.00121655,121,131,
159001,131.142,0.904677,0.0315484,120,134,0.0262409,157,29,29.8358,159,56,0.00135611,119,136,
160001,131.967,1.2502,0.0264085,118,126,0.0313955,120,134,90.9841,169,33,0.00107655,118,128,
161001,132.791,0.983961,0.0240108,117,137,0.0441559,120,134,55.3933,180,14,0.00136131,119,136,
162001,133.616,0.961847,0.0295223,154,19,0.0354205,121,132,30.1242,79,91,0.00174542,121,132,
163001,134.441,1.89176,0.0222316,152,6,0.0273997,121,132,203.898,83,10,0.00112736,121,132,
164001,135.266,1.23328,0.0179738,121,134,0.0274828,121,132,97.6848,6,129,0.00112565,121,132,
165001,136.091,0.932933,0.0275303,118,127,0.0334415,121,132,45.301,109,61,0.00157274,121,132,
166001,136.915,1.29314,0.0301965,119,133,0.0438749,120,134,56.348,166,41,0.00169648,119,136,
167001,137.74,1.03589,0.0260681,146,2,0.0199734,168,14,62.6672,53,38,0.00129457,128,116,
168001,138.565,1.182,0.0219983,160,4,0.0229477,120,134,70.7124,71,3,0.00136606,138,91,
169001,139.39,0.822873,0.0273217,153,3,0.0278333,145,14,42.6377,30,86,0.00152526,141,89,
170001,140.214,1.81449,0.027752,146,3,0.0316835,133,11,168.401,125,126,0.00113751,154,57,
171001,141.039,3.83008,0.0249571,132,4,0.0288785,117,13,406.073,108,4,0.00141738,118,133,
172001,141.864,1.00923,0.0228432,117,132,0.0242242,98,16,45.0153,182,10,0.00124203,118,131,
